categoria,marca,modelo,versao,motor,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
"Utilitário Esportivo Grande
4x4",JEEP,COMPASS,LONGITUDE TD,2.0 T,Combustão,A-9,S,E,167,\,\,"10,7",4
"Utilitário Esportivo Grande
4x4",JEEP,COMPASS,SPORT TD,2.0 T,Combustão,A-9,S,E,167,\,\,"10,7",4
"Utilitário Esportivo Grande
4x4",JEEP,COMPASS,LIMITED TD,2.0 T,Combustão,A-9,S,E,168,\,\,"10,5",4
"Utilitário Esportivo Grande
4x4",JEEP,COMPASS,LIMITED TD,2.0 T,Combustão,A-9,S,E,168,\,\,"10,5",4
"Utilitário Esportivo Grande
4x4",JEEP,COMPASS,LONGITUDE TD,2.0 T,Combustão,A-9,S,E,167,\,\,"10,7",4
"Utilitário Esportivo Grande
4x4",JEEP,COMPASS,SPORT TD,2.0 T,Combustão,A-9,S,E,167,\,\,"10,7",4
"Utilitário Esportivo Grande
4x4",Mercedes-Benz,GLC 220D,ENDR,2.0-16V,Combustão,A-9,S,E,181,\,\,"10,3",4
"Utilitário Esportivo Grande
4x4",Mercedes-Benz,GLC 220D,OFRD,2.0-16V,Combustão,A-9,S,E,181,\,\,"10,3",4
"Utilitário Esportivo Grande
4x4",Mercedes-Benz,GLE400D,Coupé,3.0-24V,Combustão,A-9,S,E,182,\,\,"10,0",4
"Utilitário Esportivo Grande
4x4",Mercedes-Benz,GLC300 4M,Coupé,2.0-16V,Combustão,A-9,S,E,158,\,\,"7,9",4
"Utilitário Esportivo Grande
4x4",MITSUBISHI,Eclipse Cross,HPE-S S-AWC,1.5T-16V,Combustão,CVT,S,E,137,\,\,"9,1",4
"Utilitário Esportivo Grande
4x4",PORSCHE,Cayenne,CP PHE,3.0-24V,Plug-in,A-8,S,E,69,\,\,"16,0",4
"Utilitário Esportivo Grande
4x4",PORSCHE,Cayenne,CP PHEV,3.0-24V,Plug-in,A-8,S,E,69,\,\,"16,0",4
"Utilitário Esportivo Grande
4x4",PORSCHE,Cayenne,CP TSP,4.0-32V,Plug-in,A-8,S,E,87,\,\,"14,9",4
"Utilitário Esportivo Grande
4x4",PORSCHE,Cayenne,CP TS PHE,4.0-32V,Plug-in,A-8,S,E,87,\,\,"14,9",4
"Utilitário Esportivo Grande
4x4",PORSCHE,Cayenne,Turbo,4.0-32V,Combustão,A-8,S,E,225,\,\,"5,5",4
"Utilitário Esportivo Grande
4x4",PORSCHE,Cayenne,Coupe Turbo,4.0-32V,Combustão,A-8,S,E,225,\,\,"5,5",4
"Utilitário Esportivo Grande
4x4",PORSCHE,Cayenne,GT Coupe,4.0-32V,Combustão,A-8,S,E,218,\,\,"5,7",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC40,RECHARGE PE,Elétrico,Elétrico,A,S,E,0,\,\,"29,3",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC40,8 CORE,Elétrico,Elétrico,A,S,E,0,\,\,"29,3",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC40,8 PLUS,Elétrico,Elétrico,A,S,E,0,\,\,"29,3",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC40,8 ULTIMATE,Elétrico,Elétrico,A,S,E,0,\,\,"29,3",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC40,P8 RECHARGE,Elétrico,Elétrico,A,S,E,0,\,\,"29,3",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC60,T8 MOMENTUM,2.0-16V,Plug-in,A-8,S,E,29,\,\,"26,7",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC60,T8 POLESTAR,2.0-16V,Plug-in,A-8,S,E,29,\,\,"26,7",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC60,T8 INSCRIPT,2.0-16V,Plug-in,A-8,S,E,29,\,\,"26,7",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC60,T8 R-DESIGN,2.0-16V,Plug-in,A-8,S,E,29,\,\,"26,7",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC60,INSC EXPRES,2.0-16V,Plug-in,A-8,S,E,29,\,\,"26,7",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC60,T8 ULT DARK,2.0-16V,Plug-in,A-8,S,E,29,\,\,"26,7",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC60,T8 ULTIMATE,2.0-16V,Plug-in,A-8,S,E,29,\,\,"26,7",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC60,T8 PLUS,2.0-16V,Plug-in,A-8,S,E,29,\,\,"26,7",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC60,T8 CORE,2.0-16V,Plug-in,A-8,S,E,29,\,\,"26,7",4
"Utilitário Esportivo Grande
4x4",VOLVO,C40,8 ULTIMATE,Elétrico,Elétrico,A,S,E,0,\,\,"26,3",4
"Utilitário Esportivo Grande
4x4",VOLVO,C40,8 PLUS,Elétrico,Elétrico,A,S,E,0,\,\,"26,3",4
"Utilitário Esportivo Grande
4x4",VOLVO,C40,8 CORE,Elétrico,Elétrico,A,S,E,0,\,\,"26,3",4
"Utilitário Esportivo Grande
4x4",VOLVO,C40,P8 RECHARGE,Elétrico,Elétrico,A,S,E,0,\,\,"26,3",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC90,INSC EXPRES,2.0-16V,Plug-in,A-8,S,E,36,\,\,"23,5",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC90,T8 EXCELLEN,2.0-16V,Plug-in,A-8,S,E,36,\,\,"23,5",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC90,T8 INSCRIPT,2.0-16V,Plug-in,A-8,S,E,36,\,\,"23,5",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC90,T8 MOMENTUM,2.0-16V,Plug-in,A-8,S,E,36,\,\,"23,5",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC90,T8 POLESTAR,2.0-16V,Plug-in,A-8,S,E,36,\,\,"23,5",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC90,T8 R-DESIGN,2.0-16V,Plug-in,A-8,S,E,36,\,\,"23,5",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC90,T8 ULT DARK,2.0-16V,Plug-in,A-8,S,E,36,\,\,"23,5",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC90,T8 ULTIMATE,2.0-16V,Plug-in,A-8,S,E,36,\,\,"23,5",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC90,T8 PLUS,2.0-16V,Plug-in,A-8,S,E,36,\,\,"23,5",4
"Utilitário Esportivo Grande
4x4",VOLVO,XC90,T8 CORE,2.0-16V,Plug-in,A-8,S,E,36,\,\,"23,5",4
Fora de Estrada Compacto,JEEP,WRANGLER,SAHARA,2.0-16V,Combustão,A-8,S,E-H,163,\,\,"8,0",4
Fora de Estrada Compacto,JEEP,RENEGADE,TRAILHAWK TF,1.3 16V T,Combustão,A-9,S,E,139,"6,3","7,6","9,1",4
Fora de Estrada Compacto,JEEP,RENEGADE,TRAILHAWK TF,1.3 16V T,Combustão,A-9,S,E,139,"6,3","7,6","9,1",4
Fora de Estrada Compacto,JEEP,WRANGLER,SAHARA,2.0-16V,Combustão,A-8,S,E-H,163,\,\,"8,0",4
Fora de Estrada Compacto,SUZUKI,JIMNY SIERRA,4YOU ALLGRIP,1.5-16V,Combustão,A-4,S,E,125,\,\,"10,6",4
Fora de Estrada Compacto,SUZUKI,JIMNY SIERRA,4STYLE ALLGRIP,1.5-16V,Combustão,A-4,S,E,125,\,\,"10,6",4
Fora de Estrada Compacto,SUZUKI,JIMNY SIERRA,4YOU ALLGRIP,1.5-16V,Combustão,M-5,S,E,118,\,\,"10,9",4
Fora de Estrada Compacto,SUZUKI,JIMNY SIERRA,4ALL ALLGRIP,1.5-16V,Combustão,M-5,S,E,118,\,\,"10,9",4
Fora de Estrada Grande,CHEVROLET,TRAILBLAZER,LT D4A,2.8 - 16V,Combustão,A-6,S,E,224,\,\,"8,2",4
Fora de Estrada Grande,CHEVROLET,TRAILBLAZER,PRE D4A,2.8 - 16V,Combustão,A-6,S,E,224,\,\,"8,2",4
Fora de Estrada Grande,FORD,Bronco Sport,Wildtrak,2.0 - 16V,Combustão,A-8,S,E,145,\,\,"8,6",4
Fora de Estrada Grande,JEEP,COMMANDER,OVERLAND TD380,2.0 T,Combustão,A-9,S,E,176,\,\,"10,3",5
Fora de Estrada Grande,JEEP,COMMANDER,LIMITED TD380,2.0 T,Combustão,A-9,S,E,176,\,\,"10,3",5
Fora de Estrada Grande,JEEP,WRANGLER,UNLIMITED RUBICON,2.0-16V,Combustão,A-8,S,E-H,176,\,\,"7,5",5
Fora de Estrada Grande,JEEP,WRANGLER,UNLIMITED SAHARA,2.0-16V,Combustão,A-8,S,E-H,165,\,\,"7,9",5
Fora de Estrada Grande,JEEP,COMPASS,TRAILHAWK TD,2.0 T,Combustão,A-9,S,E,171,\,\,"10,4",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 S,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 S 7L,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE RD,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE RD7L,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE 7L,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340,3.0-24V,Híbrido,A-8,S,E,168,\,\,"7,3",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE,3.0-24V,Híbrido,A-8,S,E,168,\,\,"7,3",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE RDYN,3.0-24V,Híbrido,A-8,S,E,168,\,\,"7,3",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 HSE RDYN,3.0-24V,Híbrido,A-8,S,E,168,\,\,"7,3",5
Fora de Estrada Grande,LAND ROVER,EVOQUE,P250FF HSERD,2.0-16V,Combustão,A-9,S,E,151,"5,4","7,1","8,2",5
Fora de Estrada Grande,LAND ROVER,EVOQUE,P250FF S,2.0-16V,Combustão,A-9,S,E,151,"5,4","7,1","8,2",5
Fora de Estrada Grande,LAND ROVER,EVOQUE,P250FF SE,2.0-16V,Combustão,A-9,S,E,151,"5,4","7,1","8,2",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF S,2.0-16V,Combustão,A-9,S,E,181,"4,9","6,2","7,0",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF S 7L,2.0-16V,Combustão,A-9,S,E,181,"4,9","6,2","7,0",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF SE,2.0-16V,Combustão,A-9,S,E,181,"4,9","6,2","7,0",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF SE 7L,2.0-16V,Combustão,A-9,S,E,181,"4,9","6,2","7,0",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF SE RD,2.0-16V,Combustão,A-9,S,E,181,"4,9","6,2","7,0",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF SERD7,2.0-16V,Combustão,A-9,S,E,181,"4,9","6,2","7,0",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 HSERD,3.0-24V,Híbrido,A-8,S,E,171,\,\,"11,4",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 LE,3.0-24V,Híbrido,A-8,S,E,171,\,\,"11,4",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 SERD,3.0-24V,Híbrido,A-8,S,E,171,\,\,"11,4",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 SRD,3.0-24V,Híbrido,A-8,S,E,171,\,\,"11,4",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 SE,3.0-24V,Híbrido,A-8,S,E,171,\,\,"11,4",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,-,3.0-24V,Híbrido,A-8,S,E,167,\,\,"11,6",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,S,3.0-24V,Híbrido,A-8,S,E,167,\,\,"11,6",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,SE,3.0-24V,Híbrido,A-8,S,E,167,\,\,"11,6",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,HSE,3.0-24V,Híbrido,A-8,S,E,167,\,\,"11,6",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,SE XD,3.0-24V,Híbrido,A-8,S,E,167,\,\,"11,6",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 90,HSE XD,3.0-24V,Híbrido,A-8,S,E,167,\,\,"11,6",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,.,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,SE,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,SE 7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,SE XD,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,SE XD 7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,HSE,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,HSE 7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,HSE XD,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,HSE XD 7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,X,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,X 7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 S,2.0-16V,Híbrido,A-9,S,E,170,\,\,"10,7",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 S 7L,2.0-16V,Híbrido,A-9,S,E,170,\,\,"10,7",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE,2.0-16V,Híbrido,A-9,S,E,170,\,\,"10,7",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE RD,2.0-16V,Híbrido,A-9,S,E,170,\,\,"10,7",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE RD7L,2.0-16V,Híbrido,A-9,S,E,170,\,\,"10,7",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE 7L,2.0-16V,Híbrido,A-9,S,E,170,\,\,"10,7",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350,3.0-24V,Híbrido,A-8,S,E,194,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350 AB,3.0-24V,Híbrido,A-8,S,E,194,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350 HSE,3.0-24V,Híbrido,A-8,S,E,194,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350 LE,3.0-24V,Híbrido,A-8,S,E,194,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350 SE,3.0-24V,Híbrido,A-8,S,E,194,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,D350 SV,3.0-24V,Híbrido,A-8,S,E,194,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,3.0 TD HSE,3.0-24V,Híbrido,A-8,S,E,190,\,\,"9,7",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,3.0 TD HSED,3.0-24V,Híbrido,A-8,S,E,190,\,\,"9,7",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,3.0 TD SE,3.0-24V,Híbrido,A-8,S,E,190,\,\,"9,7",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 HSERD,3.0-24V,Híbrido,A-8,S,E,193,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 LE,3.0-24V,Híbrido,A-8,S,E,193,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 SERD,3.0-24V,Híbrido,A-8,S,E,193,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 SRD,3.0-24V,Híbrido,A-8,S,E,193,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY,D300 SE,3.0-24V,Híbrido,A-8,S,E,193,\,\,"9,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,P530,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,P530 AB,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,P530 HSE,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,P530 LE,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,P530 SE,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,5",5
Fora de Estrada Grande,LAND ROVER,RANGE ROVER,P530 SV,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,5",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340,3.0-24V,Híbrido,A-8,S,E,159,\,\,"7,8",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE,3.0-24V,Híbrido,A-8,S,E,159,\,\,"7,8",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE RDYN,3.0-24V,Híbrido,A-8,S,E,159,\,\,"7,8",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 HSE RDYN,3.0-24V,Híbrido,A-8,S,E,159,\,\,"7,8",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 S,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 S 7L,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE RD,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE RD7L,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,D200 SE 7L,2.0-16V,Híbrido,A-9,S,E,160,\,\,"12,3",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340,3.0-24V,Híbrido,A-8,S,E,168,\,\,"7,3",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE,3.0-24V,Híbrido,A-8,S,E,168,\,\,"7,3",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE RDYN,3.0-24V,Híbrido,A-8,S,E,168,\,\,"7,3",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 HSE RDYN,3.0-24V,Híbrido,A-8,S,E,168,\,\,"7,3",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340,3.0-24V,Híbrido,A-8,S,E,159,\,\,"7,8",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE,3.0-24V,Híbrido,A-8,S,E,159,\,\,"7,8",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 SE RDYN,3.0-24V,Híbrido,A-8,S,E,159,\,\,"7,8",5
Fora de Estrada Grande,LAND ROVER,VELAR,P340 HSE RDYN,3.0-24V,Híbrido,A-8,S,E,159,\,\,"7,8",5
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV SE,2.0-16V,Plug-in,A-8,S,E,53,\,\,"19,6",5
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV SE RDYN,2.0-16V,Plug-in,A-8,S,E,53,\,\,"19,6",5
Fora de Estrada Grande,LAND ROVER,VELAR,PHEV HSE RDYN,2.0-16V,Plug-in,A-8,S,E,53,\,\,"19,6",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,HSE,3.0-24V,Híbrido,A-8,S,E,192,\,\,"9,8",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,HSE XD,3.0-24V,Híbrido,A-8,S,E,192,\,\,"9,8",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,LE,3.0-24V,Híbrido,A-8,S,E,192,\,\,"9,8",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,S,3.0-24V,Híbrido,A-8,S,E,192,\,\,"9,8",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,S XD,3.0-24V,Híbrido,A-8,S,E,192,\,\,"9,8",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,SE,3.0-24V,Híbrido,A-8,S,E,192,\,\,"9,8",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,SE XD,3.0-24V,Híbrido,A-8,S,E,192,\,\,"9,8",5
Fora de Estrada Grande,LAND ROVER,DEFENDER 130,X,3.0-24V,Híbrido,A-8,S,E,192,\,\,"9,8",5
Fora de Estrada Grande,MITSUBISHI,Pajero Sport,HPE,2.4-16V,Combustão,A-8,S,H,205,\,\,"8,9",5
Fora de Estrada Grande,MITSUBISHI,Pajero Sport,HPE-S,2.4-16V,Combustão,A-8,S,H,205,\,\,"8,9",6
Fora de Estrada Grande,TOYOTA,SW4 DIESEL 4X4,SRX,2.8-16V,Combustão,A-6,S,H,191,\,\,"9,8",6
Fora de Estrada Grande,TOYOTA,SW4 DIESEL 4X4,DIAMOND,2.8-16V,Combustão,A-6,S,H,191,\,\,"9,8",6
Fora de Estrada Grande,TOYOTA,SW4 DIESEL 4X4,GRS,2.8-16V,Combustão,A-6,S,H,191,\,\,"9,8",6
Fora de Estrada Grande,TOYOTA,SW4 DIESEL 4X4,GRS,2.8-16V,Combustão,A-6,S,H,194,\,\,"9,7",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,-,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,SE,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,SE 7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,SE XD,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,SE XD 7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,HSE,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,HSE 7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,HSE XD,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,HSE XD 7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,X,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,X 7L,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,DEFENDER 110,LE75TH,3.0-24V,Híbrido,A-8,S,E,189,\,\,"9,9",6
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,P530 S,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,3",6
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,P530 SE,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,3",6
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,P530 AB,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,3",6
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,P530 LE,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,3",6
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,P530 SD,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,3",6
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,P530 SED,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,3",6
Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,P530 HSED,4.4-32V,Combustão,A-8,S,E,202,\,\,"6,3",6
Picape Compacta,FIAT,STRADA,FREEDOM CD,1.3-8V,Combustão,M-5,S,E,101,"8,9","9,9","12,4",6
Picape Compacta,FIAT,STRADA,FREEDOM CS,1.3-8V,Combustão,M-5,S,E,97,"9,1","10,1","12,9",6
Picape Compacta,FIAT,STRADA,RANCH AT,1.3-8V,Combustão,CVT-7,S,E,102,"8,8","9,9","12,4",6
Picape Compacta,FIAT,STRADA,VOLCANO AT,1.3-8V,Combustão,CVT-7,S,E,102,"8,8","9,9","12,4",6
Picape Compacta,FIAT,STRADA,VOLCANO CD,1.3-8V,Combustão,M-5,S,E,101,"8,9","9,9","12,4",6
Picape Compacta,FIAT,STRADA,ENDURANCE CD,1.4-8V,Combustão,M-5,S,H,107,"8,4","9,2","11,9",6
Picape Compacta,FIAT,STRADA,ENDURANCE CS,1.4-8V,Combustão,M-5,S,H,107,"8,4","9,2","11,9",6
Picape Compacta,FIAT,STRADA,RANCH AT,1.3-8V,Combustão,CVT-7,S,E,104,"8,8","9,8","12,5",6
Picape Compacta,FIAT,STRADA,VOLCANO AT (MY23),1.3-8V,Combustão,CVT-7,S,E,104,"8,8","9,8","12,5",6
Picape Compacta,Renault,OROCH,Intense,1.3 - 16V,Combustão,CVT,S,E -H,125,"7,4","7,8","10,5",6
Picape Compacta,Renault,OROCH,Iconic,1.3 - 16V,Combustão,CVT,S,E -H,125,"7,4","7,8","10,5",6
Picape Compacta,Renault,OROCH,Outsider Turbo,1.3 - 16V,Combustão,CVT,S,E -H,125,"7,4","7,8","10,5",6
Picape Compacta,VW,SAVEIRO,TRENDLINE SC,1.6-16V,Combustão,M - 5,S,H,110,"8,1","9,0","11,7",6
Picape Compacta,VW,SAVEIRO,ROBUST SC,1.6-16V,Combustão,M - 5,S,H,110,"8,1","9,0","11,7",6
