categoria,marca,modelo,motor,versao,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
utilitárioesportivocompacto,renault,kwid,1.0-12v,intens / life / zen,m5,sim,m / e,flex,10.3,10.8,14.9,15.6,2019
subcompacto,fiat,mobi,1.06v,drive,m5,sim,hidráulica,flex,9.7,11.5,13.8,16.4,2020
subcompacto,fiat,mobi,1.08v,drive gsr,m5,sim,hidráulica,flex,9.5,11.3,13.7,15.9,2020
subcompacto,fiat,mobi,1.08v,easy,m5,não,hidráulica,flex,9.2,10.2,13.5,15.2,2020
subcompacto,fiat,mobi,1.08v,like,m5,sim,hidráulica,flex,8.8,9.9,12.7,14.3,2020
subcompacto,fiat,mobi,1.08v,way,m5,sim,hidráulica,flex,8.7,9.7,12.6,14.2,2020
subcompacto,fiat,mobi,1.08v,easy,m5,sim,hidráulica,flex,8.8,9.9,12.7,14.3,2020
compacto,honda,fit,1.516v,dx,m5,sim,elétrica,flex,8.3,9.5,11.6,13.6,2020
compacto,honda,fit,1.516v,lx,m5,sim,elétrica,flex,8.3,9.5,11.6,13.6,2020
compacto,honda,fit,1.516v,dx,contínua,sim,elétrica,flex,8.3,9.9,12.3,14.1,2020
compacto,honda,fit,1.516v,lx,contínua,sim,elétrica,flex,8.3,9.9,12.3,14.1,2020
