Categoria,Marca,Modelo,Versão,Motor,"Transmissão
Grande,Mitsubishi,Lancer,-,2.0-16V,M-5,S,H,G,"0,020","0,594","0,035",B,\,130,\,\,"9,8","11,2","2,11",D,C,-,12,2017
Grande,Mitsubishi,Lancer,HLE,2.0-16V,CVT,S,H,G,"0,018","0,374","0,006",A,\,137,\,\,"9,1","11,0","2,23",E,C,-,12,2017
Grande,Mitsubishi,Lancer,HL,2.0-16V,CVT,S,H,G,"0,014","0,207","0,017",A,\,125,\,\,"10,2","11,7","2,03",C,C,-,12,2017
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,M6,S,E,F,"0,027","0,659","0,028",C,0,130,"6,4","8,1","9,5","11,8","2,13",D,C,-,12,2017
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,CVT,S,E,F,"0,027","0,293","0,041",B,0,143,"6,1","7,4","8,7","10,7","2,31",E,C,-,12,2017
Grande,Renault,Fluence,GT Line,2.0-16V,CVT,S,E,F,"0,027","0,293","0,041",B,0,143,"6,1","7,4","8,7","10,7","2,31",E,C,-,12,2017
Grande,Renault,Fluence,Dynamique Plus,2.0-16V,CVT,S,E,F,"0,027","0,293","0,041",B,0,143,"6,1","7,4","8,7","10,7","2,31",E,C,-,12,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,13,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,13,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,13,2017
Grande,AUDI,A3 Sedan,Attraction/Ambiente,1.4-16V,A-6,S,E,F,"0,027","0,402","0,013",B,0,105,"7,8","9,9","11,7","14,2","1,72",A,B,SIM,13,2017
Grande,AUDI,A3 Sedan,Ambition,2.0-16V,DCT-6,S,E,G,"0,013","0,198","0,022",A,\,119,\,\,"10,3","12,8","1,94",C,C,-,13,2017
Grande,AUDI,Q3,Attraction / Ambiente,1.4-16V,DCT-6,S,E,G,"0,014","0,083","0,022",A,\,123,\,\,"10,1","12,3","1,99",C,C,-,13,2017
Grande,AUDI,Q3 (Nacional),Attraction / Ambiente,1.4-16V,DCT-6,S,E,G,"0,014","0,083","0,022",A,\,123,\,\,"10,1","12,3","1,99",C,C,-,13,2017
Grande,AUDI,Q3,Ambiente / Ambition,2.0-16V,DCT-7,S,E,G,"0,021","0,493","0,022",B,\,146,\,\,"8,5","10,5","2,37",E,C,-,13,2017
Grande,AUDI,RSQ3,-,2.5-20V,DCT-7,S,E,G,"0,010","0,059","0,016",A,\,166,\,\,"7,6","9,6","2,66",E,D,-,13,2017
Grande,FORD,Focus Hatch,SE,1.6-16V,DCT-6,S,H,F,"0,025","0,389","0,021",B,0,117,"7,2","9,0","10,4","13,0","1,90",B,C,-,13,2017
Grande,FORD,Focus Hatch,SE,1.6-16V,M-5,S,E,F,"0,028","0,589","0,018",B,0,112,"7,5","9,3","10,8","13,6","1,83",B,C,-,13,2017
Grande,FORD,Focus Hatch,SE / Titanium,2.0-16V,DCT-6,S,E,F,"0,009","0,277","0,005",A,0,123,"6,7","9,2","9,7","13,0","2,00",C,C,-,13,2017
Grande,FORD,Focus Fastback,SE / Titanium,2.0-16V,DCT-6,S,E,F,"0,009","0,277","0,005",A,0,123,"6,7","9,2","9,7","13,0","2,00",C,C,-,13,2017
Grande,SUBARU,WRX,2.0,2.0-16V,CVT,S,E,G,"0,010","0,098","0,017",A,\,143,\,\,"8,5","11,1","2,32",E,C,-,13,2017
Grande,SUBARU,WRX,STI 2.5,2.5-16V,M-6,S,E,G,"0,028","0,372","0,022",B,\,201,\,\,"6,2","7,9","3,27",E,E,-,13,2017
Grande,HYUNDAI,ELANTRA,,2.0-16V,A-6,S,E,F,ND,"0,283","0,009",,0,116,"6,7","9,6","10,2","14,0","1,92",B,C,-,13,2017
Grande,HYUNDAI,ELANTRA,B,2.0-16V,A-6,S,E,F,"0,032","0,270","0,011",B,0,117,"6,9","9,7","10,1","13,8","1,91",B,C,-,13,2017
Grande,KIA,CERATO,FF EX4/ LX4/ SX4 ATNB,1.6 - 16V,A-6,S,E,F,"0,010","0,110","0,008",A,0,121,"7,0","9,3","10,1","12,6","1,95",C,C,-,13,2017
Grande,Mercedes-Benz,"AMG CLA 45
4MATIC",,2.0 - 16V,DCT 7,S,E,G,"0,008","0,598","0,010",A,\,142,\,\,"8,4","11,6","2,31",E,C,-,13,2017
Grande,Mercedes-Benz,"AMG GLA 45
4M",,2.0 - 16V,DCT 7,S,E,G,"0,014","0,287","0,017",B,\,146,\,\,"8,3","11,2","2,36",E,C,-,13,2017
Grande,Mercedes-Benz,CLA200 FF,,1.6 - 16V,DCT 7,S,E,F,"0,026","0,120","0,008",B,0,119,"7,1","9,0","10,3","13,2","1,92",B,C,-,13,2017
Grande,Mercedes-Benz,"CLA250
4MATIC",,2.0 - 16V,DCT 7,S,E,G,"0,014","0,113","0,010",A,\,127,\,\,"9,2","13,5","2,05",C,C,-,13,2017
Grande,Mercedes-Benz,GLA200 FF,,1.6 - 16V,DCT 7,S,E,F,"0,025","0,146","0,010",B,0,122,"6,9","8,8","10,0","12,7","1,98",C,C,-,13,2017
Grande,Mercedes-Benz,GLA200 FF,STYLE,1.6 - 16V,DCT 7,S,E,F,"0,025","0,146","0,010",B,0,122,"6,9","8,8","10,0","12,7","1,98",C,C,-,13,2017
Grande,Mercedes-Benz,GLA250,,2.0 - 16V,DCT 7,S,E,G,"0,014","0,098","0,010",A,\,129,\,\,"9,3","12,4","2,10",D,C,-,13,2017
Grande,Mercedes-Benz,CLA180,,1.6 - 16V,DCT 7,S,E,G,"0,016","0,101","0,011",A,\,110,\,\,"11,2","13,7","1,78",A,B,SIM,13,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,14,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,14,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,14,2017
Extra Grande,Peugeot,408,Griffe THP A / Allure THP A,"1.6 THP
16V Flex",A-6,S,E-H,F,"0,014","0,145","0,018",A,0,115,"7,3","9,2","10,6","13,0","1,88",A,C,-,14,2017
Extra Grande,KIA,CADENZA,EX 3.5 AT,3.5 - 24V,A-6,S,H,G,"0,016","0,125","0,014",A,\,167,\,\,"7,1","9,9","2,74",E,D,-,14,2017
Extra Grande,KIA,OPTIMA,EX3 2.0 AT,2.0 - 16V,A-6,S,E,G,"0,010","0,163","0,033",A,\,138,\,\,"8,8","11,6","2,23",C,C,-,14,2017
Extra Grande,TOYOTA,CAMRY,XLE,3.5-24V,A-6,S,E,G,"0,017","0,091","0,013",A,\,160,\,\,"7,6","10,2","2,59",D,D,-,14,2017
Extra Grande,LEXUS,ES350,-,3.5-24V,A-6,S,E,G,"0,010","0,106","0,018",A,\,154,\,\,"7,7","11,0","2,50",D,D,-,14,2017
Extra Grande,LEXUS,LS460,-,4.6-32V,A-8,S,E,G,"0,029","0,480","0,036",B,\,197,\,\,"5,9","9,2","3,21",E,E,-,14,2017
Extra Grande,VW,Passat,Comfortline / Highline,2.0-16V,DCT-6,S,E,G,"0,026","0,307","0,027",B,\,118,\,\,"10,4","12,9","1,91",A,C,-,14,2017
Extra Grande,VW,CC,,2.0-16V,DCT-6,S,E,G,"0,019","0,188","0,012",A,\,152,\,\,"8,0","10,6","2,47",D,D,-,14,2017
Extra Grande,VW,Touareg V6,,3.6-24V,A-8,S,E-H,G,"0,026","0,749","0,018",B,\,216,\,\,"5,8","7,4","3,50",E,E,-,14,2017
Extra Grande,VW,Touareg V8,,4.2-32V,A-8,S,E-H,G,"0,043","0,708","0,021",C,\,214,\,\,"5,8","7,5","3,47",E,E,-,14,2017
Extra Grande,Mercedes-Benz,"AMG C 43
4MATIC",,3.0- 24V,A 9,S,E,G,"0,012","0,109","0,011",A,\,149,\,\,"8,0","11,4","2,41",C,D,-,14,2017
Extra Grande,Mercedes-Benz,AMG C 63,,4.0 - 32V,A 7,S,E,G,"0,024","0,214","0,012",B,\,171,\,\,"7,0","10,1","2,76",E,D,-,14,2017
Extra Grande,Mercedes-Benz,AMG C 63 S,,4.0 - 32V,A 7,S,E,G,"0,026","0,154","0,010",B,\,176,\,\,"6,8","9,9","2,83",E,D,-,14,2017
Extra Grande,Mercedes-Benz,C180,Estate,1.6 - 16V,A 7,S,E,G,"0,017","0,067","0,009",A,\,119,\,\,"10,0","13,6","1,93",A,C,-,14,2017
Extra Grande,Mercedes-Benz,E250,Exclusive,2.0 - 16V,A 9,S,E,G,"0,020","0,161","0,011",A,\,132,\,\,"9,2","12,2","2,14",B,C,-,14,2017
Extra Grande,Mercedes-Benz,E250,Avantgarde,2.0 - 16V,A 9,S,E,G,"0,020","0,161","0,011",A,\,132,\,\,"9,2","12,2","2,14",B,C,-,14,2017
Extra Grande,Mercedes-Benz,S500 L,,4.7 - 32V,A 9,S,E,G,"0,012","0,096","0,021",A,\,180,\,\,"6,5","9,9","2,92",E,D,-,14,2017
Extra Grande,Mercedes-Benz,AMG S 63 L 4M,,5.5 - 32V,A 7,S,E,G,"0,023","0,146","0,016",B,\,189,\,\,"6,3","9,4","3,05",E,D,-,14,2017
Extra Grande,Mercedes-Benz,C180 FF BR,,1.6 - 16V,A 7,S,E,F,"0,026","0,168","0,006",B,0,119,"7,0","9,2","10,2","13,3","1,92",A,C,-,14,2017
Extra Grande,Mercedes-Benz,C200 BR,,2.0 - 16V,A 7,S,E,G,"0,013","0,097","0,012",A,\,124,\,\,"9,6","13,2","2,01",B,C,-,14,2017
Extra Grande,Mercedes-Benz,C250 BR,,2.0 - 16V,A 7,S,E,G,"0,014","0,079","0,011",A,\,122,\,\,"9,6","13,6","1,98",A,C,-,14,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,15,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,15,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,15,2017
Extra Grande,Mercedes-Benz,C300,,2.0 - 16V,A 7,S,E,G,"0,013","0,106","0,007",A,\,131,\,\,"9,2","12,4","2,11",B,C,-,15,2017
Extra Grande,Mercedes-Benz,AMG S 65 L,,6.0 - 40V,A 7,S,E,G,"0,014","0,131","0,023",A,\,213,\,\,"5,6","8,2","3,46",E,E,-,15,2017
Extra Grande,BMW,M3,Sedan,3.0 - 24v,DCT-7,S,E-H,G,"0,011","0,172","0,016",A,\,173,\,\,"7,2","9,2","2,80",E,D,-,15,2017
Extra Grande,BMW,640i,Gran Coupe,3.0 - 24v,A-8,S,E-H,G,"0,011","0,042","0,012",A,\,155,\,\,"8,0","10,1","2,50",D,D,-,15,2017
Extra Grande,HONDA,Accord,EX V6,3.5 V6,A-6,S,E,G,"0,005","0,131","0,013",A,\,148,\,\,"7,8","12,0","2,40",C,D,-,15,2017
Extra Grande,HYUNDAI,Azera,3.0 V6,"3.0L -
24V",A6,S,E,G,"0,024","0,353","0,014",B,\,169,\,\,"7,0","10,3","2,75",E,D,-,15,2017
Extra Grande,SUBARU,OUTBACK,3.6 R-S,3.6-24V,CVT,S,E,G,"0,025","0,232","0,019",B,\,172,\,\,"7,1","9,5","2,79",E,D,-,15,2017
Extra Grande,SUBARU,LEGACY,3.6 R-S,3.6-24V,CVT,S,E,G,"0,010","0,161","0,021",A,\,171,\,\,"7,1","9,6","2,77",E,D,-,15,2017
Extra Grande,VOLVO,S60,"T4 Inscription/ T4 Kinetic/ T4
Momentum",2.0-16V,DCT-6,S,E,G,"0,005","0,055","0,022",A,\,119,\,\,"10,5","12,6","1,93",A,C,-,15,2017
Extra Grande,VOLVO,S60,T4 Momentum/ T4 R-Design,2.0 -16V,DCT-6,S,E,G,"0,009","0,053","0,022",A,\,128,\,\,"9,6","12,2","2,07",B,C,-,15,2017
Extra Grande,VOLVO,S60,"2.0 T6 Inscription/ 2.0 T6 Kinetic/ 2.0
T6 Momentum/ 2.0 R-Design",2.0 -16V,A-8,S,E,G,"0,008","0,074","0,013",A,\,143,\,\,"8,3","11,7","2,32",C,C,-,15,2017
Extra Grande,VOLVO,V60,"T4 Inscription/ T4 Kinetic/ T4
Momentum",2.0 - 16V,DCT-6,S,E,G,"0,017","0,068","0,024",A,\,122,\,\,"10,1","12,5","1,98",A,C,-,15,2017
Extra Grande,VOLVO,V60,T4 Momentum/ T4 R-Design,2.0 - 16V,DCT-6,S,E,G,"0,008","0,060","0,032",A,\,131,\,\,"9,5","11,5","2,13",B,C,-,15,2017
Extra Grande,VOLVO,V60,"2.0 T6 Inscription/ 2.0 T6 Kinetic/ 2.0
T6 Momentum/ 2.0 R-Design",2.0 - 16V,A-8,S,E,G,"0,008","0,074","0,013",A,\,149,\,\,"8,0","11,0","2,43",C,D,-,15,2017
Extra Grande,JAGUAR,XE,2.0 PURE SI4/ 2.0 R-SPORT SI4,"2.0L - 16
V",A- 8,S,E,G,"0,006","0,018","0,006",A,\,145,\,\,"8,4","10,9","2,36",C,C,-,15,2017
Extra Grande,JAGUAR,XE,S 3.0 V6 SC,"3.0L - 24
V",A- 8,S,E,G,"0,007","0,142","0,006",A,\,165,\,\,"7,2","10,5","2,67",D,D,-,15,2017
Extra Grande,JAGUAR,XJ,3.0 SC R-SPORT / 3.0 SC PORT,"3.0L -24
V",A- 8,S,E,G,"0,010","0,209","0,014",ERRO,\,179,\,\,"6,5","10,2","2,90",E,D,-,15,2017
Extra Grande,JAGUAR,XF,"2.0T PRESTIG/ 2.0T PURE TC/ 2.0T
PURE/ 2.0T R-SPORT","2.0L - 16
V",A- 8,S,E,G,"0,011","0,245","0,007",ERRO,\,146,\,\,"8,3","11,0","2,37",C,C,-,15,2017
Extra Grande,JAGUAR,XF,V6 PORTFOLIO,"3.0L - 24
V",A- 8,S,E,G,"0,003","0,138","0,004",ERRO,\,175,\,\,"6,7","10,1","2,84",E,D,-,15,2017
Extra Grande,JAGUAR,XF,V6 380CV S,"3.0L - 24
V",A- 8,S,E,G,"0,004","0,187","0,005",ERRO,\,177,\,\,"6,6","10,1","2,86",E,D,-,15,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,16,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,16,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,16,2017
Extra Grande,AUDI,A4 Sedan,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,"0,014","0,333","0,013",A,\,109,\,\,"11,0","14,3","1,77",A,B,SIM,16,2017
Extra Grande,AUDI,A4 Sedan,Ambition,2.0-16V,DCT-7,S,E,G,"0,013","0,182","0,024",A,\,126,\,\,"9,7","12,3","2,04",B,C,-,16,2017
Extra Grande,AUDI,A4 Avant,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,"0,010","0,434","0,014",A,\,115,\,\,"10,5","13,5","1,87",A,C,-,16,2017
Extra Grande,AUDI,A5 Sportback,Attraction / Ambiente,1.8-16V,CVT,S,E,G,"0,025","0,239","0,033",B,\,135,\,\,"9,3","11,1","2,19",B,C,-,16,2017
Extra Grande,AUDI,A5 Sportback,Attraction/Ambiente,2.0-16V,DCT-7,S,E,G,"0,024","0,255","0,035",B,\,150,\,\,"8,3","10,4","2,43",C,D,-,16,2017
Extra Grande,AUDI,A5 Coupe,Ambition,2.0-16V,DCT-7,S,E,G,"0,022","0,280","0,026",B,\,149,\,\,"8,4","10,3","2,41",C,D,-,16,2017
Extra Grande,AUDI,A5 Cabriolet,Ambition,2.0-16V,DCT-7,S,E,G,"0,022","0,313","0,026",B,\,152,\,\,"8,2","10,1","2,47",D,D,-,16,2017
Extra Grande,AUDI,A6 Sedan,Attraction,2.0-16V,DCT-7,S,E-H,G,"0,010","0,281","0,016",A,\,154,\,\,"8,3","9,5","2,51",D,D,-,16,2017
Extra Grande,AUDI,A6 Sedan,Ambiente,3.0-24V,DCT-7,S,E-H,G,"0,009","0,130","0,033",A,\,159,\,\,"7,7","10,6","2,53",D,D,-,16,2017
Extra Grande,AUDI,A6 allroad,Allroad,3.0-24V,DCT-7,S,E,G,"0,009","0,130","0,033",A,\,159,\,\,"7,7","10,6","2,53",D,D,-,16,2017
Extra Grande,AUDI,S6 Sedan,-,4.0-32V,DCT-7,S,E,G,"0,009","0,149","0,012",A,\,176,\,\,"6,9","9,8","2,81",E,D,-,16,2017
Extra Grande,AUDI,A7 Sportback,Attraction,2.0-16V,DCT-7,S,E,G,"0,010","0,281","0,016",A,\,154,\,\,"8,3","9,5","2,51",D,D,-,16,2017
Extra Grande,AUDI,A7 Sportback,Ambiente,3.0-24V,DCT-7,S,E-H,G,"0,009","0,130","0,033",A,\,159,\,\,"7,7","10,6","2,53",D,D,-,16,2017
Extra Grande,AUDI,A8 Sedan,-,4.0-32V,A-8,S,E,G,"0,012","0,146","0,013",A,\,170,\,\,"7,1","10,3","2,70",E,D,-,16,2017
Extra Grande,AUDI,A8 Longo,-,3.0-24V,A-8,S,E,G,"0,014","0,170","0,040",B,\,156,\,\,"7,7","11,1","2,49",D,D,-,16,2017
Extra Grande,AUDI,A8 Longo,-,6.3-48V,A-8,S,E,G,"0,016","0,507","0,033",B,\,225,\,\,"5,5","7,4","3,65",E,E,-,16,2017
Extra Grande,AUDI,S8 Sedan,-,4.0-32V,A-8,S,E,G,"0,016","0,160","0,018",A,\,181,\,\,"6,8","9,3","2,88",E,D,-,16,2017
Extra Grande,AUDI,Q5,Attraction / Ambiente,2.0-16V,A-8,S,E,G,"0,019","0,291","0,025",B,\,156,\,\,"7,8","10,2","2,53",D,D,-,16,2017
Extra Grande,AUDI,Q5,Ambition,3.0-24V,A-8,S,E,G,"0,017","0,501","0,008",B,\,180,\,\,"6,9","8,8","2,92",E,D,-,16,2017
Extra Grande,AUDI,SQ5,-,3.0-24V,A-8,S,E,G,"0,017","0,232","0,017",A,\,176,\,\,"7,0","9,7","2,81",E,D,-,16,2017
Extra Grande,AUDI,Q7,-,3.0-24V,A-8,S,E,G,"0,014","0,274","0,053",B,\,181,\,\,"6,9","8,7","2,93",E,D,-,16,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,17,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,17,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,17,2017
Extra Grande,FORD,FUSION,FWD SEL / FWD Titanium,2.0-16V,A-6,S,E,G,"0,026","0,247","0,007",B,\,140,\,\,"8,6","11,7","2,27",C,C,-,17,2017
Extra Grande,FORD,FUSION,AWD Titanium,2.0-16V,A-6,S,E,G,"0,017","0,326","0,010",A,\,147,\,\,"8,2","11,1","2,38",C,C,-,17,2017
Extra Grande,FORD,FUSION,Flex SE,2.5-16V,A-6,S,E,F,"0,018","0,325","0,018",B,0,137,"6,0","8,5","8,6","12,3","2,23",C,C,-,17,2017
Extra Grande,FORD,FUSION,Hybrid,2.0-16V,eCVT,S,E,G,"0,007","0,200","0,007",A,\,81,\,\,"16,8","15,1","1,31",A,A,SIM,17,2017
Extra Grande,FORD,EDGE,AWD Titanium,3.5-24V,A-6,S,E,G,"0,012","0,461","0,002",A,\,178,\,\,"6,7","9,5","2,88",E,D,-,17,2017
Extra Grande,Maserati,Ghibli,Euro 6,3.0-24V,A-8,S,H,G,"0,024","0,240","0,050",B,\,188,\,\,"6,3","9,3","3,07",E,D,-,17,2017
Extra Grande,Maserati,Ghibli,SQ4 Euro 6,3.0-24V,A-8,S,H,G,"0,023","0,452","0,012",B,\,187,\,\,"6,4","9,2","3,04",E,D,-,17,2017
Extra Grande,FORD,FUSION,Flex SE,2.5-16V,A-6,S,E,F,"0,015","0,400","0,019",B,0,137,"6,0","8,5","8,6","12,3","2,23",C,C,-,17,2017
Extra Grande,FORD,FUSION,Hybrid,2.0-16V,eCVT,S,E,G,"0,006","0,208","0,003",A,\,81,\,\,"16,8","15,1","1,31",A,A,SIM,17,2017
Extra Grande,FORD,EDGE,AWD Titanium,3.5-24V,A-6,S,E,G,"0,022","0,941","0,004",B,\,178,\,\,"6,7","9,5","2,88",E,D,-,17,2017
Extra Grande,Maserati,Ghibli,Euro 6,3.0-24V,A-8,S,H,G,"0,024","0,240","0,050",B,\,188,\,\,"6,3","9,3","3,07",E,D,-,17,2017
Extra Grande,Maserati,Ghibli,SQ4 Euro 6,3.0-24V,A-8,S,H,G,"0,023","0,452","0,012",B,\,187,\,\,"6,4","9,2","3,04",E,D,-,17,2017
Extra Grande,Maserati,Quattroporte,,4.0-32V,A-8,S,H,G,"0,013","0,428","0,013",A,\,245,\,\,"5,0","6,8","3,97",E,E,-,17,2017
Extra Grande,HYUNDAI,AZERA,V6 GDI,3.0 - 24V,A-8,S,E,G,"0,009","0,095","0,004",A,\,150,\,\,"8,3","10,4","2,43",C,D,-,17,2017
Extra Grande,HYUNDAI,AZERA,3.0 V6,3.0 - 24V,A-6,S,E,G,"0,013","0,184","0,009",A,\,167,\,\,"7,1","10,4","2,70",E,D,-,17,2017
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,18,2017
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,18,2017
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,18,2017
Extra Grande,KIA,CADENZA,EX / LX GDI,3.3 - 24V,A-6,S,E,G,"0,007","0,080","0,011",A,\,155,\,\,"7,9","11,3","2,43",C,D,-,18,2017
Extra Grande,KIA,OPTIMA,EX3 / LX3 2.0 AT,2.0 - 16V,A-6,S,E,G,"0,010","0,093","0,025",A,\,135,\,\,"8,9","11,9","2,19",B,C,-,18,2017
Extra Grande,KIA,STINGER,EX 2.0 AT,2.0 - 16V,A-8,S,E,G,"0,007","0,143","0,011",A,\,146,\,\,"8,3","11,1","2,38",C,C,-,18,2017
Extra Grande,KIA,STINGER,GT 3.3 AT,3.3 - 24V,A-8,S,E,G,"0,010","0,129","0,006",A,\,184,\,\,"6,6","9,2","2,98",E,D,-,18,2017
Extra Grande,Mercedes-Benz,"AMG C 43
4MATIC",,3.0- 24V,A 9,S,E,G,"0,012","0,109","0,011",A,\,149,\,\,"8,0","11,4","2,41",C,D,-,18,2017
Extra Grande,Mercedes-Benz,AMG C 63,,4.0 - 32V,A 7,S,E,G,"0,024","0,214","0,012",B,\,171,\,\,"7,0","10,1","2,76",E,D,-,18,2017
Extra Grande,Mercedes-Benz,AMG C 63 S,,4.0 - 32V,A 7,S,E,G,"0,026","0,154","0,010",B,\,176,\,\,"6,8","9,9","2,83",E,D,-,18,2017
Extra Grande,Mercedes-Benz,"AMG E43
4MATIC",,3.0 - 24V,A 9,S,E,G,"0,012","0,097","0,023",A,\,167,\,\,"7,3","9,8","2,71",E,D,-,18,2017
Extra Grande,Mercedes-Benz,"AMG E63S
4MATIC+",,4.0 - 32V,A9,S,E,G,"0,015","0,427","0,013",B,\,188,\,\,"6,4","9,0","3,05",E,D,-,18,2017
Extra Grande,Mercedes-Benz,C180,Coupé,1.6 - 16V,A9,S,E,G,"0,014","0,090","0,009",A,\,112,\,\,"10,6","14,4","1,81",A,B,SIM,18,2017
Extra Grande,Mercedes-Benz,C180 FF,,1.6 - 16V,A 9,S,E,F,"0,016","0,140","0,009",A,0,114,"7,0","9,9","10,3","14,5","1,87",A,C,-,18,2017
