"Ano:2016 Modelo: Todos Data: 06/12/2016
Categoria: Todas Motor: Todos Última Atualização: 06/12/2016
Marca: Todas
INSTITUTO NACIONAL DE METROLOGIA,
QUALIDADE E TECNOLOGIA
PROGRAMA BRASILEIRO DE ETIQUETAGEM ­ PBE
Tabelas de Consumo/Eficiência
Etiqueta Nacional de Conservação de Energia ­ ENCE
Energética
Veículos Automotores Leves
Categoria Todas
Modelos com classificação PBE para ENCE
Comparação entre modelos participantes
Ano2016
35Marcas
Valor de CO2 da
1102 Modelos/Versões emissão no
escapamento referente Valores em km/l medidos em condições padrão de laboratório (NBR7024) e ajustados para
349Modelo(s) com Selo CONPET ao combustível de simular condições mais comuns de utilização. O consumo percebido pelo motorista poderá
origem fóssil não variar para mais ou para menos, dependendo das condições de uso. Para saber por que,
renovável consulte: www.inmetro.gov.br e www.conpet.gov.br",,None_1,None_2,None_3,None_4,None_5,None_6,None_7,None_8,None_9,None_10,None_11,None_12,None_13,None_14,None_15,None_16,None_17,None_18,None_19,None_20,None_21,Página,Ano,
,FORD,Ecosport,2.0­16V,Freestyle,M­5,S,E,F,"0,028","0,344","0,035",A,0,135,"6,5","8,1","9,0","11,7","2,17",B,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,FORD,Ecosport,1.6­16V,S,M­5,S,E,F,"0,019","0,475","0,033",A,0,124,"7,0","8,2","10,2","11,8","2,02",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,FORD,Ecosport,1.6­16V,SE,M­5,S,E,F,"0,019","0,475","0,033",A,0,124,"7,0","8,2","10,2","11,8","2,02",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,FORD,Ecosport,1.6­16V,Titanium,M­5,S,E,F,"0,019","0,475","0,033",A,0,124,"7,0","8,2","10,2","11,8","2,02",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,FORD,Ecosport,1.6­16V,Freestyle,M­5,S,E,F,"0,019","0,475","0,033",A,0,124,"7,0","8,2","10,2","11,8","2,02",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,FORD,Ecosport,1.6­16V,SE,DCT­6,S,E,F,"0,018","0,557","0,022",A,0,123,"7,2","8,3","10,2","12,1","1,98",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,FORD,Ecosport,1.6­16V,Freestyle,DCT­6,S,E,F,"0,018","0,557","0,022",A,0,123,"7,2","8,3","10,2","12,1","1,98",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,FORD,Ecosport,2.0­16V,SE,DCT­6,S,E,F,"0,025","0,293","0,009",A,0,129,"6,6","8,0","9,7","11,5","2,11",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,FORD,Ecosport,2.0­16V,Titanium,DCT­6,S,E,F,"0,025","0,293","0,009",A,0,129,"6,6","8,0","9,7","11,5","2,11",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,FORD,Ecosport,2.0­16V,Freestyle,DCT­6,S,E,F,"0,025","0,293","0,009",A,0,129,"6,6","8,0","9,7","11,5","2,11",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,HONDA,HR­V,1.8­16V,EX,CVT,S,E,F,"0,016","0,122","0,028",A,0,120,"7,1","8,5","10,5","12,1","1,96",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,HONDA,HR­V,1.8­16V,LX,M­6,S,E,F,"0,015","0,170","0,016",A,0,123,"6,7","8,6","10,0","12,5","2,01",A,C,­,24,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,,,,,,,,,,,,,,,,,,,,,Págin,a 24 / 44,24,2016,
,,,,,,,,,,,,,,,,,,,,,,,24,2016,
,,,,,,,,,,,,,,,,,,,,,,,24,2016,
,,,,,,,,,,,,,,,,,,,,,,,25,2016,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",25,2016,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,"Gasolina /
Diesel",,,,,,25,2016,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina /
Diesel","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,25,2016,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2 fóssil
(g/km)",,,,,,,,,25,2016,
,HONDA,HR­V,1.8­16V,LX,CVT,S,E,F,"0,016","0,122","0,028",A,0,120,"7,1","8,5","10,5","12,1","1,96",A,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,HONDA,HR­V,1.8­16V,EX,CVT,S,E,F,"0,016","0,122","0,028",A,0,120,"7,1","8,5","10,5","12,1","1,96",A,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,HONDA,HR­V,1.8­16V,EXL,CVT,S,E,F,"0,016","0,122","0,028",A,0,120,"7,1","8,5","10,5","12,1","1,96",A,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,HYUNDAI,HB20X,1.6­16V,Style,M­6,S,E,F,"0,024","0,416","0,014",A,0,108,"8,3","9,8","11,6","13,4","1,72",A,B,SIM,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,HYUNDAI,HB20X,1.6­16V,Style,A­6,S,E,F,"0,029","0,344","0,010",A,0,127,"7,1","8,7","10,1","11,4","2,00",A,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,HYUNDAI,HB20X,1.6­16V,Premium,A­6,S,E,F,"0,029","0,344","0,010",A,0,127,"7,1","8,7","10,1","11,4","2,00",A,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,HYUNDAI,Tucson,2.0­16V,GLB,A­4,S,H,F,"0,014","0,121","0,044",A,0,181,"5,0","5,9","7,1","8,3","2,91",E,E,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,HYUNDAI,Tucson,2.0­16V,GLSB,A­4,S,H,F,"0,014","0,121","0,044",A,0,181,"5,0","5,9","7,1","8,3","2,91",E,E,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,JAC,T5,1.5­16V,Jetflex,M­6,S,E,F,"0,028","0,785","0,011",B,0,126,"6,8","8,2","9,6","12,2","2,06",A,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,JEEP,Renegade,1.8­16V,Sport,M­5,S,E,F,"0,023","0,629","0,027",A,0,133,"6,7","7,4","9,6","10,7","2,18",B,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,JEEP,Renegade (2017),1.8­16V,Sport,A­6,S,E,F,"0,020","0,658","0,014",A,0,134,"6,5","7,6","9,5","10,9","2,18",B,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,JEEP,Renegade (2017),1.8­16V,Longitude,A­6,S,E,F,"0,020","0,658","0,014",A,0,134,"6,5","7,6","9,5","10,9","2,18",B,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,JEEP,Renegade (2017),1.8­16V,Limited,A­6,S,E,F,"0,020","0,658","0,014",A,0,134,"6,5","7,6","9,5","10,9","2,18",B,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,JEEP,Renegade (2017),1.8­16V,"1,8",M­5,S,E,F,"0,016","0,556","0,021",A,0,123,"7,3","7,6","10,6","11,2","2,02",A,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,JEEP,Renegade (2017),1.8­16V,Sport,M­5,S,E,F,"0,016","0,556","0,021",A,0,123,"7,3","7,6","10,6","11,2","2,02",A,C,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,JEEP,Renegade,2.0­16V,Sport,A­9,S,E,D,"0,003","0,018","0,263",C,\,195,\,\,"9,4","11,5","2,63",E,D,­,25,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,,,,,,,,,,,,,,,,,,,,,Págin,a 25 / 44,25,2016,
,,,,,,,,,,,,,,,,,,,,,,,25,2016,
,,,,,,,,,,,,,,,,,,,,,,,25,2016,
,,,,,,,,,,,,,,,,,,,,,,,26,2016,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",26,2016,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,"Gasolina /
Diesel",,,,,,26,2016,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina /
Diesel","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,26,2016,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2 fóssil
(g/km)",,,,,,,,,26,2016,
,JEEP,Renegade,2.0­16V,Longitude,A­9,S,E,D,"0,003","0,018","0,263",C,\,195,\,\,"9,4","11,5","2,63",E,D,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,KIA,New Soul,1.6­16V,EX,A­6,S,E,F,"0,021","0,187","0,009",A,0,132,"6,7","8,4","9,4","11,2","2,12",B,C,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,KIA,New Soul,1.6­16V,LX,A­6,S,E,F,"0,021","0,187","0,009",A,0,132,"6,7","8,4","9,4","11,2","2,12",B,C,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,MITSUBISHI,ASX,2.0­16V,4X2,M­5,S,E,G,"0,022","0,446","0,019",A,\,146,\,\,"8,7","10,3","2,35",C,C,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,MITSUBISHI,ASX,2.0­16V,4X2,CVT,S,E,G,"0,027","0,486","0,016",A,\,148,\,\,"9,4","10,7","2,20",B,C,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,MITSUBISHI,ASX,2.0­16V,4X4,CVT,S,E,G,"0,027","0,486","0,016",A,\,156,\,\,"9,5","10,4","2,22",B,C,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,NISSAN,Kicks,1.6­16V,16 SL,CVT,S,E,F,"0,012","0,310","0,008",A,0,108,"8,1","9,6","11,4","13,7","1,74",A,B,SIM,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,PEUGEOT,2008,1.6­16V,Allure,A­4,S,E,F,"0,017","0,583","0,044",A,0,134,"6,8","7,9","9,4","11,0","2,14",B,C,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,PEUGEOT,2008,1.6­16V,Griffe,A­4,S,E,F,"0,017","0,583","0,044",A,0,134,"6,8","7,9","9,4","11,0","2,14",B,C,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,PEUGEOT,2008,1.6­16V,Allure,M­5,S,E,F,"0,016","0,780","0,035",A,0,125,"7,3","8,2","10,2","11,6","2,00",A,C,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,PEUGEOT,2008,1.6­16V,Griffe,M­5,S,E,F,"0,016","0,780","0,035",A,0,125,"7,3","8,2","10,2","11,6","2,00",A,C,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,PEUGEOT,2008,1.6­16V,Griffe THP,M­6,S,E,F,"0,014","0,156","0,017",A,0,118,"7,1","8,5","10,7","12,4","1,95",A,C,­,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,PEUGEOT,2008 (2017),1.6­16V,Griffe THP,M­6,S,E,F,"0,018","0,218","0,029",A,0,103,"8,4","9,3","12,5","13,5","1,68",A,B,SIM,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,PEUGEOT,2008 (2017),1.6­16V,Allure,A­4,S,E,F,"0,022","0,644","0,032",A,0,116,"7,4","8,6","11,0","12,2","1,89",A,B,SIM,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,PEUGEOT,2008 (2017),1.6­16V,Griffe,A­4,S,E,F,"0,022","0,644","0,032",A,0,116,"7,4","8,6","11,0","12,2","1,89",A,B,SIM,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,PEUGEOT,2008 (2017),1.6­16V,Allure,M­5,S,E,F,"0,013","0,585","0,025",A,0,110,"8,3","8,9","11,6","12,9","1,77",A,B,SIM,26,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,,,,,,,,,,,,,,,,,,,,,Págin,a 26 / 44,26,2016,
,,,,,,,,,,,,,,,,,,,,,,,26,2016,
,,,,,,,,,,,,,,,,,,,,,,,26,2016,
,,,,,,,,,,,,,,,,,,,,,,,27,2016,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",27,2016,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,"Gasolina /
Diesel",,,,,,27,2016,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina /
Diesel","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,27,2016,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2 fóssil
(g/km)",,,,,,,,,27,2016,
,PEUGEOT,2008 (2017),1.6­16V,Griffe,M­5,S,E,F,"0,013","0,585","0,025",A,0,110,"8,3","8,9","11,6","12,9","1,77",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,RENAULT,Sandero,1.6­8V,Stepway,M­5,S,H,F,"0,021","0,366","0,048",A,0,123,"7,4","8,0","10,4","11,5","1,99",A,C,­,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,RENAULT,Sandero,1.6­8V,Stepway,MTA­5,S,H,F,"0,025","0,680","0,035",A,0,125,"6,2","8,9","9,6","12,8","2,08",A,C,­,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,RENAULT,Sandero (2017),1.6­16V,Stepway,M­5,S,E­H,F,"0,024","0,491","0,034",A,0,110,"8,3","8,5","12,0","12,1","1,79",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,RENAULT,Sandero (2017),1.6­16V,Stepway,MTA­5,S,E­H,F,"0,021","0,329","0,038",A,0,113,"7,7","8,3","11,5","12,0","1,86",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,S­Cross 2WD,1.6­16V,GL,CVT,S,E,G,"0,018","0,289","0,008",A,\,106,\,\,"11,9","13,2","1,73",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,S­Cross 2WD,1.6­16V,GLX,CVT,S,E,G,"0,018","0,289","0,008",A,\,106,\,\,"11,9","13,2","1,73",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,S­Cross 2WD,1.6­16V,GL,M­5,S,E,G,"0,020","0,349","0,017",A,\,114,\,\,"11,0","12,9","1,85",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,S­Cross 2WD,1.6­16V,GLX,M­5,S,E,G,"0,020","0,349","0,017",A,\,114,\,\,"11,0","12,9","1,85",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,S­Cross 4WD,1.6­16V,GLX,CVT,S,E,G,"0,018","0,289","0,008",A,\,117,\,\,"11,1","11,8","1,90",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,S­Cross 4WD,1.6­16V,GLS,CVT,S,E,G,"0,018","0,289","0,008",A,\,117,\,\,"11,1","11,8","1,90",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,S­Cross,1.6­16V,4You,A­6,S,E,G,"0,017","0,360","0,004",A,\,108,\,\,"11,6","13,2","1,76",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,S­Cross,1.4­16V,4Style,A­6,S,E,G,"0,022","0,233","0,010",A,\,102,\,\,"12,2","14,0","1,67",A,A,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,S­Cross,1.4­16V,4Style Allgrip,A­6,S,E,G,"0,018","0,162","0,011",A,\,109,\,\,"11,5","13,3","1,77",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,Vitara,1.6­16V,4All,M­5,S,E,G,"0,020","0,343","0,013",A,\,105,\,\,"12,2","13,0","1,71",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,Vitara,1.6­16V,4All,A­6,S,E,G,"0,021","0,345","0,026",A,\,108,\,\,"11,6","13,2","1,76",A,B,SIM,27,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,,,,,,,,,,,,,,,,,,,,,Págin,a 27 / 44,27,2016,
,,,,,,,,,,,,,,,,,,,,,,,27,2016,
,,,,,,,,,,,,,,,,,,,,,,,27,2016,
,,,,,,,,,,,,,,,,,,,,,,,28,2016,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",28,2016,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,"Gasolina /
Diesel",,,,,,28,2016,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina /
Diesel","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,28,2016,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2 fóssil
(g/km)",,,,,,,,,28,2016,
,SUZUKI,Vitara,1.6­16V,4You,A­6,S,E,G,"0,021","0,345","0,026",A,\,108,\,\,"11,6","13,2","1,76",A,B,SIM,28,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,Vitara,1.6­16V,4You Allgrip,A­6,S,E,G,"0,014","0,243","0,024",A,\,115,\,\,"11,0","12,6","1,87",A,B,SIM,28,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,Vitara,1.4­16V,4Sport,A­6,S,E,G,"0,018","0,124","0,008",A,\,104,\,\,"12,0","13,7","1,70",A,B,SIM,28,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,SUZUKI,Vitara,1.4­16V,4Sport Allgrip,A­6,S,E,G,"0,017","0,153","0,011",A,\,110,\,\,"11,5","12,9","1,78",A,B,SIM,28,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,VOLKSWAGEN,Novo CrossFox,1.6­16V,,M­6,S,E,F,"0,024","0,312","0,027",A,0,126,"7,4","8,2","10,3","10,9","2,01",A,C,­,28,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,VOLKSWAGEN,Novo CrossFox,1.6­16V,(I­Motion),MTA­5,S,E,F,"0,030","0,461","0,008",A,0,136,"6,8","7,3","9,5","10,3","2,20",B,C,­,28,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,VOLKSWAGEN,CrossFox (Pneus On Road),1.6­16V,,M­6,S,E,F,"0,027","0,533","0,031",A,0,113,"7,7","8,9","11,1","12,7","1,84",A,B,SIM,28,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,VOLKSWAGEN,CrossFox (Pneus On Road),1.6­16V,(I­Motion),MTA­5,S,E,F,"0,031","0,363","0,007",B,0,113,"7,7","8,8","11,1","12,7","1,84",A,B,SIM,28,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,VOLKSWAGEN,Novo SpaceCross,1.6­16V,,M­6,S,E,F,"0,025","0,457","0,014",A,0,130,"7,0","7,5","10,0","11,1","2,09",A,C,­,28,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,VOLKSWAGEN,Novo SpaceCross,1.6­16V,(I­Motion),MTA­5,S,E,F,"0,038","0,511","0,009",B,0,136,"6,7","7,5","9,3","10,9","2,18",B,C,­,28,2016,"UTILITÁRIO
ESPORTIVO
COMPACTO"
,BMW,X3,2.0­16V,xDrive20i,A­8,S,E­H,G,"0,010","0,430","0,008",A,\,175,\,\,"7,2","8,8","2,84",E,D,­,28,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,BMW,X3,3.0­24V,xDrive35i,A­8,S,E­H,G,"0,019","0,242","0,009",A,\,173,\,\,"7,1","9,1","2,82",E,D,­,28,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,BMW,X4,2.0­16V,xDrive20i,A­8,S,E­H,G,"0,006","0,358","0,015",A,\,164,\,\,"7,6","9,5","2,66",D,D,­,28,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,BMW,X4,2.0­16V,xDrive28i,A­8,S,E­H,G,"0,008","0,290","0,011",A,\,155,\,\,"7,8","10,5","2,51",B,D,­,28,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,BMW,X4,3.0­24V,xDrive35i,A­8,S,E­H,G,"0,011","0,132","0,014",A,\,176,\,\,"6,8","9,7","2,85",E,D,­,28,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,BMW,X5,3.0­24V,xDrive35i,A­8,S,E,G,"0,013","0,065","0,010",A,\,200,\,\,"6,2","8,2","3,24",E,E,­,28,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,,,,,,,,,,,,,,,,,,,,,Págin,a 28 / 44,28,2016,
,,,,,,,,,,,,,,,,,,,,,,,28,2016,
,,,,,,,,,,,,,,,,,,,,,,,28,2016,
,,,,,,,,,,,,,,,,,,,,,,,29,2016,
,Marca(?),Modelo(?),Motor,Versão,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro(?),,,,"Consumo
Energético
(MJ/km)",Classificação PBE,,"Selo
CONPET
de
Eficiência
Energética",29,2016,Categoria
,,,,,"Manual
(M)
Automática
(A)
Automática
Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)","Sim
(S)
Não
(N)","Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro­
hidráulica
(E­H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)",Poluentes(?),,,,Gás Efeito Estufa(?),,Etanol,,"Gasolina /
Diesel",,,,,,29,2016,
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina /
Diesel","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa na
Categoria","Comparação
Absoluta
Geral",,29,2016,
,,,,,,,,,,,,,"CO2
fóssil
(g/km)","CO2 fóssil
(g/km)",,,,,,,,,29,2016,
,BMW,X5,3.0­24V,M50D,A­8,S,E,D,"0,012","0,010","0,309",C,\,192,\,\,"9,9","10,9","2,60",C,D,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,BMW,X6,4.4­32V,M,A­8,S,E,G,"0,011","0,185","0,015",A,\,230,\,\,"5,4","7,1","3,72",E,E,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,BMW,X6,3.0­24V,xDrive35i,A­8,S,E,G,"0,007","0,055","0,010",A,\,194,\,\,"6,4","8,3","3,15",E,E,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,HYUNDAI,Gran Santa Fé,3.3­24V,EW,A­6,S,E,G,"0,019","0,018","0,074",C,\,174,\,\,"7,1","9,2","2,83",E,D,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,HYUNDAI,iX 35 FF BR,2.0­16V,,A­6,S,E,F,"0,014","0,272","0,004",A,0,142,"6,0","7,2","8,7","10,3","2,36",A,D,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,HYUNDAI,Santa Fé,3.3­24V,(5L),A­6,S,E,G,"0,019","0,018","0,074",C,\,174,\,\,"7,1","9,2","2,83",E,D,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,JAC,T6,2.0­16V,"2,0 Jetflex",M­5,S,H,F,"0,038","0,026","0,034",B,0,156,"5,6","6,6","8,1","9,7","2,55",C,D,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,JEEP,Cherokee,3.2­24V,Limited,A­9,S,E,G,"0,020","0,214","0,007",A,\,170,\,\,"7,2","9,4","2,76",D,D,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,JEEP,Compass,2.0­16V,VVT,CVT,S,H,G,"0,037","0,695","0,049",B,\,156,\,\,"8,3","9,3","2,54",C,D,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,JEEP,Compass,2.0­16V,Sport,A­6,S,E,F,"0,023","0,625","0,005",A,0,151,"5,5","7,2","8,1","10,5","2,47",B,D,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
,JEEP,Compass,2.0­16V,Longitude,A­6,S,E,F,"0,023","0,625","0,005",A,0,151,"5,5","7,2","8,1","10,5","2,47",B,D,­,29,2016,"UTILITÁRIO
ESPORTIVO
GRANDE"
