Categoria,Marca,Modelo,Versão,Motor,"Transmissão
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,CVT,S,E,F,"0,027","0,293","0,041",B,0,143,"6,1","7,4","8,7","10,7","2,31",E,C,-,12,2019
Grande,Renault,Fluence,GT Line,2.0-16V,CVT,S,E,F,"0,027","0,293","0,041",B,0,143,"6,1","7,4","8,7","10,7","2,31",E,C,-,12,2019
Grande,Renault,Fluence,Dynamique Plus,2.0-16V,CVT,S,E,F,"0,027","0,293","0,041",B,0,143,"6,1","7,4","8,7","10,7","2,31",E,C,-,12,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,13,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,13,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,13,2019
Extra Grande,AUDI,A4 Sedan,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,"0,014","0,333","0,013",A,\,109,\,\,"11,0","14,3","1,77",A,B,SIM,13,2019
Extra Grande,AUDI,A4 Sedan,Ambition,2.0-16V,DCT-7,S,E,G,"0,013","0,182","0,024",A,\,126,\,\,"9,7","12,3","2,04",B,C,-,13,2019
Extra Grande,AUDI,A4 Avant,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,"0,010","0,434","0,014",A,\,115,\,\,"10,5","13,5","1,87",A,C,-,13,2019
Extra Grande,AUDI,A5 Sportback,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,"0,012","0,417","0,014",A,\,111,\,\,"11,0","13,4","1,81",A,B,SIM,13,2019
Extra Grande,AUDI,A5 Sportback,Ambition,2.0-16V,DCT-7,S,E,G,"0,017","0,216","0,024",B,\,131,\,\,"9,3","11,9","2,13",B,C,-,13,2019
Extra Grande,AUDI,A6 Sedan,Ambiente,2.0-16V,DCT-7,S,E-H,G,"0,010","0,281","0,016",A,\,154,\,\,"8,3","9,5","2,51",D,D,-,13,2019
Extra Grande,AUDI,A6 Sedan,Ambition,3.0-24V,DCT-7,S,E-H,G,"0,009","0,130","0,033",A,\,159,\,\,"7,7","10,6","2,53",D,D,-,13,2019
Extra Grande,AUDI,A6 allroad,Allroad,3.0-24V,DCT-7,S,E,G,"0,009","0,130","0,033",A,\,159,\,\,"7,7","10,6","2,53",D,D,-,13,2019
Extra Grande,AUDI,A7 Sportback,Ambiente,3.0-24V,DCT-7,S,E-H,G,"0,009","0,130","0,033",A,\,159,\,\,"7,7","10,6","2,53",D,D,-,13,2019
Extra Grande,AUDI,A8 Sedan,-,4.0-32V,A-8,S,E,G,"0,012","0,146","0,013",A,\,170,\,\,"7,1","10,3","2,70",E,D,-,13,2019
Extra Grande,AUDI,A8 Longo,-,6.3-48V,A-8,S,E,G,"0,016","0,507","0,033",B,\,225,\,\,"5,5","7,4","3,65",E,E,-,13,2019
Extra Grande,AUDI,S8 Plus,Sedan,4.0-32V,A-8,S,E,G,"0,021","0,252","0,042",B,\,191,\,\,"6,4","8,8","3,09",E,D,-,13,2019
Extra Grande,AUDI,Q5,Blindada,2.0-16V,DCT-7,S,E,G,"0,020","0,304","0,035",B,\,164,\,\,"7,7","9,4","2,66",D,D,-,13,2019
Extra Grande,AUDI,RS4 Avant,-,2.9-24V,A-8,S,E,G,"0,010","0,099","0,018",A,\,174,\,\,"7,1","9,2","2,81",E,D,-,13,2019
Extra Grande,AUDI,A6 Sedan,-,3.0-24V,DCT-7,S,E,G,"0,017","0,211","0,020",A,\,150,\,\,"8,3","10,3","2,42",C,D,-,13,2019
Extra Grande,AUDI,A7 Sportback,-,3.0-24V,DCT-7,S,E,G,"0,012","0,092","0,024",B,\,150,\,\,"8,3","10,4","2,43",C,D,-,13,2019
Extra Grande,HYUNDAI,AZERA,V6 GDI,3.0 - 24V,A-8,S,E,G,"0,009","0,095","0,004",A,\,150,\,\,"8,2","10,4","2,43",C,D,-,13,2019
Extra Grande,HYUNDAI,AZERA,3.0 V6,3.0 - 24V,A-6,S,E,G,"0,013","0,184","0,009",A,\,167,\,\,"7,1","10,4","2,70",E,D,-,13,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,14,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,14,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,14,2019
Extra Grande,TOYOTA,CAMRY,XLE,3.5-24V,A-8,S,E,G,"0,008","0,051","0,018",A,\,143,\,\,"8,3","11,5","2,32",C,C,-,14,2019
Extra Grande,TOYOTA,RAV4 4X2,2.0 4X2,2.0-16V,CVT,S,E,G,"0,012","0,101","0,013",A,\,134,\,\,"9,5","10,9","2,17",B,C,-,14,2019
Extra Grande,TOYOTA,RAV4 4X4,4X4,2.0-16V,CVT,S,E,G,"0,012","0,101","0,013",A,\,134,\,\,"9,5","10,9","2,17",B,C,-,14,2019
Extra Grande,TOYOTA,RAV4 4X4,4X4,2.5-16V,A-6,S,E,G,"0,008","0,086","0,019",A,\,142,\,\,"8,7","10,9","2,30",C,C,-,14,2019
Extra Grande,LEXUS,ES350,-,3.5-24V,A-6,S,E,G,"0,010","0,106","0,018",A,\,154,\,\,"7,7","11,0","2,50",D,D,-,14,2019
Extra Grande,LEXUS,NX200 4X4,LUXURY / F SPORT,2.0-16V,A-6,S,E,G,"0,007","0,058","0,009",A,\,152,\,\,"8,3","10,0","2,46",D,D,-,14,2019
Extra Grande,LEXUS,LS460,-,4.6-32V,A-8,S,E,G,"0,029","0,480","0,036",B,\,197,\,\,"5,9","9,2","3,21",E,E,-,14,2019
Extra Grande,LEXUS,NX300 4X4,LUXURY / F SPORT / DYNAMIC,2.0-16V,A-6,S,E,G,"0,007","0,058","0,009",A,\,152,\,\,"8,3","10,0","2,46",D,D,-,14,2019
Extra Grande,LEXUS,NX300H,LUXURY / F-SPORT / DYNAMIC,2.5 - 16V,CVT,S,E,G,"0,016","0,076","0,002",A,\,112,\,\,"12,6","11,1","1,81",A,B,SIM,14,2019
Extra Grande,LEXUS,LS500H,L,3.5 - 24V,CVT,S,E,G,"0,008","0,144","0,004",A,\,126,\,\,"10,2","11,5","2,03",B,C,-,14,2019
Extra Grande,LEXUS,ES300H,-,2.5 - 16V,CVT,S,E,G,"0,012","0,081","0,001",A,\,81,\,\,"16,3","15,5","1,32",A,A,SIM,14,2019
Extra Grande,KIA,CADENZA,EX / LX GDI,3.3 - 24V,A-6,S,E,G,"0,007","0,080","0,011",A,\,155,\,\,"7,9","11,3","2,43",C,D,-,14,2019
Extra Grande,KIA,STINGER,EX 2.0 AT,2.0 - 16V,A-8,S,E,G,"0,007","0,143","0,011",A,\,146,\,\,"8,3","11,1","2,38",C,C,-,14,2019
Extra Grande,KIA,STINGER,GT 3.3 AT,3.3 - 24V,A-8,S,E,G,"0,010","0,129","0,006",A,\,184,\,\,"6,6","9,2","2,98",E,D,-,14,2019
Extra Grande,KIA,OPTIMA,EX3 / LX3 2.0 AT,2.0 - 16V,A-6,S,E,G,"0,010","0,093","0,025",A,\,135,\,\,"8,9","11,9","2,19",B,C,-,14,2019
Extra Grande,HONDA,ACCORD,TOURING,2.0T-16V,A-10,S,E,G,"0,010","0,262","0,006",A,\,133,\,\,"9,0","12,3","2,15",B,C,-,14,2019
Extra Grande,FORD,Fusion,FWD SEL / FWD Titanium,2.0-16V,A-6,S,E,G,"0,021","0,295","0,010",A,\,140,\,\,"8,6","11,7","2,27",C,C,-,14,2019
Extra Grande,FORD,Fusion,AWD Titanium,2.0-16V,A-6,S,E,G,"0,023","0,319","0,013",B,\,147,\,\,"8,2","11,1","2,38",C,C,-,14,2019
Extra Grande,FORD,Fusion,Hybrid,2.0-16V,eCVT,S,E,G,"0,006","0,208","0,003",A,\,81,\,\,"16,8","15,1","1,31",A,A,SIM,14,2019
Extra Grande,FORD,Fusion,Flex SE,2.5-16V,A-6,S,E,F,"0,015","0,400","0,019",B,0,137,"6,0","8,5","8,6","12,3","2,23",C,C,-,14,2019
Extra Grande,FORD,Edge,ST GTDI,2.7-24V,A-8,S,E,G,"0,012","0,252","0,014",A,\,170,\,\,"7,3","9,4","2,76",E,D,-,14,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,15,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,15,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,15,2019
Extra Grande,JAGUAR,XF,"P250 PRESTIGE / P250 R-SPORT /
P250 PURE",2.0-16V,A-8,S,E,G,"0,005","0,206","0,011",A,\,139,\,\,"8,5","11,9","2,26",C,C,-,15,2019
Extra Grande,JAGUAR,XF,"2.0T PRESTIG/ 2.0T PURE TC/ 2.0T
PURE/ 2.0T R-SPORT",2.0-16V,A- 8,S,E,G,"0,011","0,245","0,007",A,\,146,\,\,"8,3","11,0","2,37",C,C,-,15,2019
Extra Grande,JAGUAR,XF,V6 PORTFOLIO,3.0-24V,A- 8,S,E,G,"0,003","0,138","0,004",A,\,175,\,\,"6,7","10,0","2,84",E,D,-,15,2019
Extra Grande,JAGUAR,XF,V6 380CV S,3.0-24V,A- 8,S,E,G,"0,004","0,187","0,005",A,\,177,\,\,"6,6","10,1","2,86",E,D,-,15,2019
Extra Grande,JAGUAR,XE,P250 R-SPORT / P250 PURE,2.0-16V,A-8,S,E,G,"0,004","0,283","0,007",A,\,143,\,\,"8,5","11,2","2,33",C,C,-,15,2019
Extra Grande,JAGUAR,XE,P200 R-SPORT / P200 PURE,2.0-16V,A-8,S,E,G,"0,003","0,195","0,007",A,\,141,\,\,"8,7","11,1","2,29",C,C,-,15,2019
Extra Grande,JAGUAR,XE,2.0 PURE SI4 / 2.0 R-SPORT SI4,2.0-16V,A- 8,S,E,G,"0,006","0,018","0,006",A,\,145,\,\,"8,4","10,9","2,36",C,C,-,15,2019
Extra Grande,JAGUAR,XE,S 3.0 V6 SC,3.0-24V,A- 8,S,E,G,"0,007","0,142","0,006",A,\,165,\,\,"7,2","10,5","2,67",D,D,-,15,2019
Extra Grande,JAGUAR,XJ,3.0 SC R-SPORT / 3.0 SC PORT,3.0-24V,A- 8,S,E,G,"0,010","0,209","0,014",A,\,179,\,\,"6,5","10,2","2,90",E,D,-,15,2019
Extra Grande,JAGUAR,XE,P380 S,3.0-24V,A-8,S,E,G,"0,006","0,203","0,011",A,\,158,\,\,"7,6","10,6","2,55",D,D,-,15,2019
Extra Grande,VOLVO,S90,"T8 Inscription
T8 R-Design",2.0-16V,A-8,S,E,G,"0,008","0,643","0,004",B,\,56,\,\,"21,3","25,6","0,88",A,A,SIM,15,2019
Extra Grande,VOLVO,V60,"T5 Inscription
T5 Momentum
T5 R-Design",2.0-16V,A-8,S,E,G,"0,007","0,039","0,013",A,\,135,\,\,"9,3","12,5","2,09",B,C,-,15,2019
Extra Grande,BMW,M3,Sedan,3.0 - 24v,DCT-7,S,E-H,G,"0,011","0,172","0,016",A,\,173,\,\,"7,2","9,2","2,80",E,D,-,15,2019
Extra Grande,BMW,750Li,-,4.4 - 32v,A-8,S,E-H,G,"0,009","0,115","0,024",A,\,166,\,\,"7,1","10,5","2,69",D,D,-,15,2019
Extra Grande,BMW,M5,-,4.4 - 32v,A-8,S,E-H,G,"0,007","0,115","0,015",A,\,191,\,\,"6,5","8,5","3,09",E,D,-,15,2019
Extra Grande,BMW,M4,CS,3.0 - 24v,A-7,S,E-H,G,"0,016","0,052","0,014",A,\,169,\,\,"7,4","9,2","2,74",E,D,-,15,2019
Extra Grande,BMW,530i,,2.0 - 16v,A-8,S,E-H,G,"0,019","0,069","0,020",A,\,119,\,\,"10,5","12,5","1,93",A,C,-,15,2019
Extra Grande,BMW,530e,-,2.0 - 16v,A-8,S,E-H,G,"0,004","0,128","0,014",A,\,65,\,\,"20,9","21,9","1,05",A,A,SIM,15,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,16,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,16,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,16,2019
Extra Grande,VW,Passat,Comfortline / Highline,2.0-16V,DCT-6,S,E,G,"0,026","0,307","0,027",B,\,118,\,\,"10,4","12,9","1,91",A,C,-,16,2019
Extra Grande,VW,Tiguan,"Allspace 250 TSI /
Allspace Comfortline 250 TSI",1.4-16V,DCT-6,S,E,F,"0,030","0,293","0,018",B,0,125,"6,8","8,0","10,1","11,7","2,05",B,C,-,16,2019
Extra Grande,VW,Tiguan,Allspace R-Line 350 TSI,2.0-16V,DCT-7,S,E,G,"0,014","0,308","0,021",A,\,153,\,\,"8,3","9,6","2,49",D,D,-,16,2019
Extra Grande,VW,Touareg V6,,3.6-24V,A-8,S,E-H,G,"0,026","0,749","0,018",B,\,216,\,\,"5,8","7,4","3,50",E,E,-,16,2019
Extra Grande,VW,Touareg V8,,4.2-32V,A-8,S,E-H,G,"0,043","0,708","0,021",C,\,214,\,\,"5,8","7,5","3,47",E,E,-,16,2019
Extra Grande,CHRYSLER,300C,300C,3.6-24V,A-8,S,H,G,"0,022","0,251","0,009",A,\,168,\,\,"7,1","10,1","2,73",E,D,-,16,2019
Extra Grande,DODGE,DURANGO,LIMITED,3.6-24V,A-8,S,H,G,"0,020","0,166","0,008",A,\,174,\,\,"7,0","9,4","2,82",E,D,-,16,2019
Extra Grande,Mercedes-Benz,C200,,1.5 - 16V,A 9,S,E,G,"0,014","0,000","0,010",A,\,117,\,\,"10,2","13,6","1,90",A,C,-,16,2019
Extra Grande,Mercedes-Benz,C300,,2.0 - 16V,A 9,S,E,G,"0,011","0,352","0,009",A,\,125,\,\,"9,5","13,1","2,03",B,C,-,16,2019
Extra Grande,Mercedes-Benz,"AMG C 43
4MATIC",,3.0- 24V,A 9,S,E,G,"0,012","0,109","0,011",A,\,149,\,\,"8,0","11,4","2,41",C,D,-,16,2019
Extra Grande,Mercedes-Benz,C180,Coupé,1.6 - 16V,A9,S,E,G,"0,014","0,090","0,009",A,\,112,\,\,"10,6","14,4","1,81",A,B,SIM,16,2019
Extra Grande,Mercedes-Benz,C300,Estate,2.0 - 16V,A 9,S,E,G,"0,015","0,107","0,008",A,\,130,\,\,"9,2","12,6","2,10",B,C,-,16,2019
Extra Grande,Mercedes-Benz,E250,Avantgarde,2.0 - 16V,A 9,S,E,G,"0,020","0,161","0,011",A,\,132,\,\,"9,2","12,2","2,14",B,C,-,16,2019
Extra Grande,Mercedes-Benz,E250,Exclusive,2.0 - 16V,A 9,S,E,G,"0,020","0,161","0,011",A,\,132,\,\,"9,2","12,2","2,14",B,C,-,16,2019
Extra Grande,Mercedes-Benz,"AMG E63S
4MATIC+",,4.0 - 32V,A9,S,E,G,"0,015","0,427","0,013",B,\,188,\,\,"6,4","9,0","3,05",E,D,-,16,2019
Extra Grande,Mercedes-Benz,S560 L,,4.0 - 32V,A 9,S,E,G,"0,007","0,077","0,025",A,\,173,\,\,"6,9","9,8","2,81",E,D,-,16,2019
Extra Grande,Mercedes-Benz,"AMG S63L
4MATIC",,4.0 - 32V,A9,S,E,G,"0,011","0,248","0,013",A,\,182,\,\,"6,5","9,6","2,94",E,D,-,16,2019
Extra Grande,Mercedes-Benz,"MAYBACH
S650",,6.0 - 48V,A7,S,E,G,"0,018","0,212","0,035",B,\,226,\,\,"5,3","7,9","3,65",E,E,-,16,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,17,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,17,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,17,2019
"Utilitário
Esportivo
Compacto",NISSAN,KICKS,16 S,1.6 - 16V,M-5,S,E,F,"0,015","0,345","0,007",A,0,112,"7,8","9,0","11,1","13,0","1,82",C,B,-,17,2019
"Utilitário
Esportivo
Compacto",NISSAN,KICKS,"16 S / 16 SV / 16 SL / 16 S DRCT / 16
UEFA CL",1.6 - 16V,CVT,S,E,F,"0,015","0,285","0,013",A,0,109,"7,7","9,4","11,4","13,7","1,78",C,B,-,17,2019
"Utilitário
Esportivo
Compacto",Citroën,Aircross,START MT / LIVE MT,1.6 16v,M-5,S,E,F,"0,019","0,690","0,039",B,0,115,"7,6","8,8","10,9","12,8","1,86",C,C,-,17,2019
"Utilitário
Esportivo
Compacto",Citroën,Aircross,SHINEAT/ LIVE AT,1.6 16v,A-6,S,E,F,"0,026","0,445","0,026",B,0,119,"7,3","8,7","10,5","12,5","1,93",C,C,-,17,2019
"Utilitário
Esportivo
Compacto",Citroën,C4 Cactus,Live / Feel,1.6 16v,M-5,S,E,F,"0,010","0,797","0,016",B,0,115,"7,7","8,9","11,0","12,5","1,85",C,C,-,17,2019
"Utilitário
Esportivo
Compacto",Citroën,C4 Cactus,Shine A / Feel A,1.6 16v,A-6,S,E,F,"0,012","0,825","0,038",B,0,118,"7,3","9,1","10,4","13,0","1,90",C,C,-,17,2019
"Utilitário
Esportivo
Compacto",Citroën,C4 Cactus,Shine T,"1.6 THP
16V Flex",A-6,S,E,F,"0,022","0,289","0,014",B,0,119,"7,2","8,9","10,4","12,6","1,93",C,C,-,17,2019
"Utilitário
Esportivo
Compacto",Peugeot,2008,ALLURE MT,1.6 16v,M-5,S,E,F,"0,007","0,495","0,025",B,0,110,"8,3","8,9","11,6","12,9","1,77",B,B,-,17,2019
"Utilitário
Esportivo
Compacto",Peugeot,2008,GRIFFE THPM,"1.6 THP
16V Flex",M-6,S,E,F,"0,015","0,243","0,021",B,0,103,"8,4","9,3","12,5","13,5","1,68",B,B,-,17,2019
"Utilitário
Esportivo
Compacto",Peugeot,2008,"GRIFFE EAT6 / ALLURE EAT6 /
CROSS EAT6",1.6 16v,A-6,S,E,F,"0,029","0,640","0,021",B,0,115,"7,5","9,2","10,7","13,0","1,86",C,C,-,17,2019
"Utilitário
Esportivo
Compacto",CAOA CHERY,TIGGO 2,"DESERT / EXCLUSIVE / SPORT / 1.5
ACT / 1.5 LOOK / 1.5 LUX / 1.5
SMILE",1.5 - 16V,M-5,S,H,F,"0,028","0,748","0,029",B,0,116,"7,7","8,8","10,9","12,3","1,86",C,C,-,17,2019
"Utilitário
Esportivo
Compacto",CAOA CHERY,TIGGO 2,"1.5 AT ACT / 1.5 AT EX / 1.5 AT
LOOK",1.5 - 16V,A-4,S,H,F,"0,041","0,698","0,007",B,0,125,"6,9","8,2","10,0","11,9","2,03",D,C,-,17,2019
"Utilitário
Esportivo
Compacto",CAOA CHERY,TIGGO 5X,T / TXS,1.5T -16V,DCT-6,S,E,F,"0,021","0,629","0,016",B,0,128,"6,7","8,0","9,8","11,7","2,09",D,C,-,17,2019
"Utilitário
Esportivo
Compacto",HYUNDAI,TUCSON,GLSB,2.0-16V,A-4,S,H,F,"0,025","0,442","0,013",B,0,173,"5,0","5,8","7,4","8,6","2,85",E,D,-,17,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,18,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,18,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,18,2019
"Utilitário
Esportivo
Compacto",KIA,NEW SOUL,EX2 / LX2 1.6 FF AT,1.6 - 16V,A-6,S,E,F,"0,014","0,119","0,012",A,0,128,"7,3","8,0","10,2","11,0","2,04",D,C,-,18,2019
"Utilitário
Esportivo
Compacto",CHEVROLET,"TRACKER
(MY19)",LT,"1.4T -
16V",A-6,S,E,F,"0,015","0,278","0,008",B,0,121,"7,3","8,2","10,6","11,7","1,97",D,C,-,18,2019
"Utilitário
Esportivo
Compacto",CHEVROLET,"TRACKER
(MY19)",MIDNIGHT,"1.4T -
16V",A-6,S,E,F,"0,015","0,278","0,008",B,0,121,"7,3","8,2","10,6","11,7","1,97",D,C,-,18,2019
"Utilitário
Esportivo
Compacto",CHEVROLET,"TRACKER
(MY19)",PREMIER,"1.4T -
16V",A-6,S,E,F,"0,015","0,278","0,008",B,0,121,"7,3","8,2","10,6","11,7","1,97",D,C,-,18,2019
"Utilitário
Esportivo
Compacto",HONDA,HR-V,LX,1.8-16V,M-6,S,E,F,"0,015","0,170","0,016",B,0,123,"6,7","8,6","9,9","12,6","2,01",D,C,-,18,2019
"Utilitário
Esportivo
Compacto",HONDA,HR-V,LX / EX / EXL,1.8-16V,CVT,S,E,F,"0,012","0,090","0,028",A,0,116,"7,7","8,6","11,0","12,3","1,87",C,C,-,18,2019
"Utilitário
Esportivo
Compacto",HONDA,HR-V,EX,1.8-16V,CVT,S,E,F,"0,012","0,090","0,028",A,0,116,"7,7","8,6","11,0","12,3","1,87",C,C,-,18,2019
"Utilitário
Esportivo
Compacto",HONDA,WR-V,EX / EXL,1.5-16V,CVT,S,E,F,"0,018","0,137","0,011",A,0,111,"8,1","8,8","11,7","12,4","1,79",C,B,-,18,2019
"Utilitário
Esportivo
Compacto",FORD,EcoSport,SE / FreeStyle / 100 Anos,1.5-12V,A-6,S,E,F,"0,021","0,394","0,028",B,0,120,"7,1","8,6","10,3","12,6","1,95",C,C,-,18,2019
"Utilitário
Esportivo
Compacto",FORD,EcoSport,SE / FreeStyle,1.5-12V,M-5,S,E,F,"0,027","0,530","0,017",B,0,109,"8,3","9,0","11,6","13,1","1,76",B,B,-,18,2019
"Utilitário
Esportivo
Compacto",FORD,EcoSport,Titanium,2.0-16V,A-6,S,E,F,"0,018","0,360","0,018",B,0,136,"6,1","8,3","8,8","12,0","2,21",E,C,-,18,2019
"Utilitário
Esportivo
Compacto",FORD,EcoSport,Storm 4WD,2.0-16V,A-6,S,E,F,"0,019","0,436","0,005",B,0,142,"6,0","8,0","8,5","11,4","2,29",E,C,-,18,2019
"Utilitário
Esportivo
Compacto",LIFAN,X60,"SR
1.8L TALENT
1.8L UNIQUE
1.8L VIP
1.8L VVT",1.8-16V,M-5,S,H,G,"0,029","0,419","0,018",B,\,144,\,\,"8,8","10,2","2,35",E,C,-,18,2019
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,19,2019
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,19,2019
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,19,2019
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style,1.6-16V,M-6,S,E,F,"0,024","0,416","0,014",B,0,108,"8,3","9,8","11,6","13,4","1,72",B,B,-,19,2019
