Categoria,Marca,Modelo,Versão,Motor,"Transmissão
Velocidades
(nº)","Ar
Cond.","Direção
Assistida",Combustível,Emissões no Escapamento,,None_1,None_2,None_3,None_4,Quilometragem por Litro,None_5,None_6,None_7,"Consumo
Energético
(MJ/km)","Classificação
PBE",None_8,"Selo
CONPET
de
Eficiência
Energética
((A+B).A)
.
(A.(A+B))",Página,Ano
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,12,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,12,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,12,2018
Grande,NISSAN,NOVO SENTRA,20 S / 20 SV / 20 SL,2.0 - 16V,CVT,S,E,F,"0,006","0,434","0,017",B,0,123,"6,7","9,1","9,9","12,6","2,00",C,C,-,12,2018
Grande,Mitsubishi,Lancer,HL,2.0-16V,CVT,S,H,G,"0,014","0,207","0,017",A,\,125,\,\,"10,2","11,7","2,03",C,C,-,12,2018
Grande,TOYOTA,COROLLA,GLI,1.8-16V,M-6,S,E,F,"0,021","0,730","0,040",C,0,114,"7,3","9,1","10,7","13,2","1,87",B,C,-,12,2018
Grande,TOYOTA,COROLLA,GLI,1.8-16V,CVT,S,E,F,"0,023","0,460","0,020",B,0,110,"7,8","9,2","11,4","13,2","1,79",A,B,SIM,12,2018
Grande,TOYOTA,COROLLA,ALTIS / XEI / XRS,2.0-16V,CVT,S,E,F,"0,026","0,452","0,016",B,0,118,"7,2","8,8","10,6","12,6","1,92",B,C,-,12,2018
Grande,LEXUS,IS200,LUXURY / F SPORT,2.0-16V,A-8,S,E,G,"0,019","0,168","0,029",B,\,152,\,\,"8,0","10,6","2,46",E,D,-,12,2018
Grande,HONDA,Civic,SPORT,2.0-16V,M-6,S,E,F,"0,019","0,196","0,038",B,0,118,"7,1","9,2","10,2","13,4","1,91",B,C,-,12,2018
Grande,HONDA,Civic,EX / EX-L / SPORT,2.0-16V,CVT,S,E,F,"0,020","0,177","0,022",B,0,116,"7,2","8,9","10,5","13,0","1,91",B,C,-,12,2018
Grande,HONDA,Civic,TOURING,1.5T-16V,CVT,S,E,G,"0,006","0,142","0,007",A,\,104,\,\,"11,8","14,4","1,68",A,B,SIM,12,2018
Grande,HONDA,CIVIC,Coupe Si,1.5T-16V,M-6,S,E,G,"0,008","0,189","0,007",A,\,110,\,\,"11,2","13,7","1,78",A,B,SIM,12,2018
Grande,VW,"GOLF
VARIANT","COMFORTLINE /
HIGHLINE",1.4-16V,A-6,S,E,F,"0,021","0,321","0,008",B,0,113,"7,5","8,8","11,1","13,0","1,85",B,C,-,12,2018
Grande,VW,Jetta,Comfortline,1.4-16V,A-6,S,E,G,"0,009","0,042","0,016",A,\,115,\,\,"10,4","13,8","1,87",B,C,-,12,2018
Grande,VW,Jetta,Highline,2.0-16V,DCT-6,S,E,G,"0,007","0,054","0,008",A,\,128,\,\,"9,4","12,5","2,08",D,C,-,12,2018
Grande,VOLKSWAGEN,JETTA,"250 TSI/
COMFORTLINE 250 TSI /
R-LINE 250 TSI",1.4-16V,A-6,S,E,F,"0,030","0,761","0,007",B,0,110,"7,4","9,6","10,9","14,0","1,81",B,B,-,12,2018
Grande,Citroën,C4 Lounge,THP LIVE / THP FEEL / THP SHINE,"1.6 THP
16v Flex",A-6,S,E-H,F,"0,016","0,210","0,021",B,0,115,"7,1","9,0","10,5","13,2","1,90",B,C,-,12,2018
Grande,Citroën,C4 Lounge,THP LIVE,"1.6 THP
16v Flex",M-6,S,E-H,F,"0,017","0,226","0,027",B,0,113,"7,3","9,0","10,9","13,2","1,86",B,C,-,12,2018
Grande,Citroën,DS5,Be Chic / So Chic,"1.6 THP
16v",A-6,S,E-H,G,"0,007","0,108","0,024",A,\,134,\,\,"9,0","11,8","2,18",D,C,-,12,2018
Grande,Citroën,C4 Picasso,Seduction / Intensive,"1.6 THP
16v",A-6,S,E-H,G,"0,012","0,172","0,019",A,\,125,\,\,"9,9","12,2","2,03",C,C,-,12,2018
Grande,AUDI,A3 Cabriolet,-,2.0-16V,DCT-7,S,E,G,"0,014","0,343","0,011",A,\,127,\,\,"9,9","11,6","2,07",D,C,-,12,2018
Grande,AUDI,A3 Sedan,Attraction/Ambiente,1.4-16V,A-6,S,E,F,"0,027","0,402","0,013",B,0,105,"7,8","9,9","11,7","14,2","1,72",A,B,SIM,12,2018
Grande,AUDI,A3 Sedan,Ambition,2.0-16V,DCT-6,S,E,G,"0,013","0,198","0,022",A,\,119,\,\,"10,3","12,8","1,94",C,C,-,12,2018
Grande,AUDI,Q3,Attraction / Ambiente / Ambition,1.4-16V,DCT-6,S,E,F,"0,024","0,331","0,008",B,0,123,"6,9","8,1","10,2","11,9","2,02",C,C,-,12,2018
Grande,AUDI,Q3,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,"0,009","0,234","0,059",B,\,145,\,\,"8,6","10,6","2,35",E,C,-,12,2018
Grande,AUDI,Q3,Ambiente / Ambition,2.0-16V,DCT-7,S,E,G,"0,021","0,493","0,022",B,\,146,\,\,"8,5","10,5","2,37",E,C,-,12,2018
Grande,AUDI,RSQ3,-,2.5-20V,DCT-7,S,E,G,"0,010","0,059","0,016",A,\,166,\,\,"7,6","9,6","2,66",E,D,-,12,2018
Grande,AUDI,RS3 Limo,-,2.5-20V,DCT-7,S,E,G,"0,006","0,322","0,034",A,\,161,\,\,"7,6","9,9","2,61",E,D,-,12,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,13,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,13,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,13,2018
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,M6,S,E,F,"0,023","0,659","0,028",B,0,130,"6,4","8,1","9,5","11,8","2,13",D,C,-,13,2018
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,CVT,S,E,F,"0,027","0,293","0,041",B,0,143,"6,1","7,4","8,7","10,7","2,31",E,C,-,13,2018
Grande,Renault,Fluence,GT Line,2.0-16V,CVT,S,E,F,"0,027","0,293","0,041",B,0,143,"6,1","7,4","8,7","10,7","2,31",E,C,-,13,2018
Grande,Renault,Fluence,Dynamique Plus,2.0-16V,CVT,S,E,F,"0,027","0,293","0,041",B,0,143,"6,1","7,4","8,7","10,7","2,31",E,C,-,13,2018
Grande,BMW,320i,ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"0,009","0,114","0,027",A,0,123,"6,7","8,8","9,8","12,8","2,00",C,C,-,13,2018
Grande,BMW,328i,ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"0,007","0,109","0,021",A,0,125,"6,4","8,5","9,8","12,5","2,06",D,C,-,13,2018
Grande,BMW,430i,Gran Coupe,2.0 - 16v,A-8,S,E-H,G,"0,016","0,199","0,029",B,\,125,\,\,"9,9","12,2","2,03",C,C,-,13,2018
Grande,BMW,X1,sDrive20i ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"0,008","0,331","0,025",A,0,125,"6,9","8,4","10,0","12,1","2,02",C,C,-,13,2018
Grande,BMW,X1,xDrive25i ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"0,008","0,257","0,030",A,0,133,"6,6","8,1","9,4","11,4","2,14",D,C,-,13,2018
Grande,BMW,X2,sDrive 20i,2.0 - 16v,DCT-7,S,E-H,G,"0,004","0,189","0,037",A,\,121,\,\,"10,2","12,4","1,97",C,C,-,13,2018
Grande,BMW,X2,sDrive 18i Active Flex,1.5 - 12v,A-6,S,E-H,F,"0,010","0,299","0,007",A,0,118,"7,4","8,7","10,6","12,5","1,90",B,C,-,13,2018
Grande,BMW,X2,sDrive 20i Active Flex,2.0 - 16v,A-8,S,E-H,F,"0,003","0,263","0,022",A,0,118,"6,8","8,8","10,4","13,1","1,95",C,C,-,13,2018
Grande,CHEVROLET,"Novo Cruze
(MY18)","LT NB AT
LTZ NB AT",1.4T-16V,A-6,S,E,F,"0,017","0,356","0,006",A,0,108,"7,6","9,6","11,2","14,0","1,77",A,B,SIM,13,2018
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY18)","LT HB AT
LTZ HB AT",1 . 4 T - 1 6 V,A - 6,S,E,F,"0,018","0,208","0,008",A,0,109,"7,6","9,3","11,3","13,6","1,80",A,B,SIM,13,2018
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY18)",LT HB MT,1.4T-16V,M-6,S,E,F,"0,012","0,420","0,026",B,0,107,"8,0","9,2","11,7","13,5","1,76",A,B,SIM,13,2018
Grande,CHEVROLET,Cruze (MY19),LT NB AT,1.4T-16V,A-6,S,E,F,"0,016","0,129","0,010",A,0,105,"7,8","10,1","11,5","14,6","1,72",A,B,SIM,13,2018
Grande,CHEVROLET,Cruze (MY19),LTZ NB AT,1.4T-16V,A-6,S,E,F,"0,025","0,288","0,008",B,0,108,"7,6","9,9","11,1","14,2","1,76",A,B,SIM,13,2018
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY19)",LT HB AT,1.4T-16V,A-6,S,E,F,"0,018","0,208","0,008",A,0,109,"7,6","9,3","11,3","13,6","1,80",A,B,SIM,13,2018
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY19)",LT HB MT,1.4T-16V,M-6,S,E,F,"0,012","0,420","0,026",B,0,107,"8,0","9,2","11,7","13,5","1,76",A,B,SIM,13,2018
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY19)",LTZ HB AT,1.4T-16V,A-6,S,E,F,"0,018","0,208","0,008",A,0,109,"7,6","9,3","11,3","13,6","1,80",A,B,SIM,13,2018
Grande,FORD,Focus Hatch,SE,1.6-16V,DCT-6,S,H,F,"0,025","0,373","0,017",B,0,117,"7,2","9,0","10,4","13,0","1,90",B,C,-,13,2018
Grande,FORD,Focus Hatch,SE,1.6-16V,M-5,S,E,F,"0,028","0,558","0,014",B,0,112,"7,5","9,3","10,8","13,6","1,83",B,C,-,13,2018
Grande,FORD,Focus Hatch,SE / Titanium,2.0-16V,DCT-6,S,E,F,"0,014","0,289","0,004",A,0,123,"6,7","9,2","9,7","13,0","2,00",C,C,-,13,2018
Grande,FORD,Focus Fastback,SE / Titanium,2.0-16V,DCT-6,S,E,F,"0,014","0,289","0,004",A,0,123,"6,7","9,2","9,7","13,0","2,00",C,C,-,13,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,14,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,14,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,14,2018
Grande,SUBARU,WRX,2.0,2.0-16V,CVT,S,E,G,"0,010","0,098","0,017",A,\,143,\,\,"8,5","11,1","2,32",E,C,-,14,2018
Grande,SUBARU,WRX,STI 2.5,2.5-16V,M-6,S,E,G,"0,028","0,372","0,022",B,\,201,\,\,"6,2","7,9","3,27",E,E,-,14,2018
Grande,HYUNDAI,ELANTRA,,2.0-16V,A-6,S,E,F,ND,"0,283","0,009",,0,116,"6,7","9,6","10,2","14,0","1,92",B,C,-,14,2018
Grande,HYUNDAI,ELANTRA,B,2.0-16V,A-6,S,E,F,"0,032","0,270","0,011",B,0,117,"6,9","9,7","10,1","13,8","1,91",B,C,-,14,2018
Grande,KIA,CERATO,FF EX4/ LX4/ SX4 ATNB,1.6 - 16V,A-6,S,E,F,"0,010","0,110","0,008",A,0,121,"7,0","9,3","10,1","12,6","1,95",C,C,-,14,2018
Grande,Mercedes-Benz,"AMG CLA 45
4MATIC",,2.0 - 16V,DCT 7,S,E,G,"0,008","0,598","0,010",A,\,142,\,\,"8,4","11,6","2,31",E,C,-,14,2018
Grande,Mercedes-Benz,"AMG GLA 45
4M",,2.0 - 16V,DCT 7,S,E,G,"0,014","0,287","0,017",B,\,146,\,\,"8,3","11,2","2,36",E,C,-,14,2018
Grande,Mercedes-Benz,CLA200 FF,,1.6 - 16V,DCT 7,S,E,F,"0,026","0,120","0,008",B,0,119,"7,1","9,0","10,3","13,2","1,92",B,C,-,14,2018
Grande,Mercedes-Benz,"CLA250
4MATIC",,2.0 - 16V,DCT 7,S,E,G,"0,014","0,113","0,010",A,\,127,\,\,"9,2","13,5","2,05",C,C,-,14,2018
Grande,Mercedes-Benz,GLA200 FF,,1.6 - 16V,DCT 7,S,E,F,"0,025","0,146","0,010",B,0,122,"6,9","8,8","10,0","12,7","1,98",C,C,-,14,2018
Grande,Mercedes-Benz,GLA200 FF,STYLE,1.6 - 16V,DCT 7,S,E,F,"0,025","0,146","0,010",B,0,122,"6,9","8,8","10,0","12,7","1,98",C,C,-,14,2018
Grande,Mercedes-Benz,GLA250,,2.0 - 16V,DCT 7,S,E,G,"0,014","0,098","0,010",A,\,129,\,\,"9,3","12,4","2,10",D,C,-,14,2018
Grande,Mercedes-Benz,CLA180,,1.6 - 16V,DCT 7,S,E,G,"0,016","0,101","0,011",A,\,110,\,\,"11,2","13,7","1,78",A,B,SIM,14,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,15,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,15,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,15,2018
Extra Grande,VOLVO,"S60 (aro18"")","T4 Inscription / T4 Kinetic /
T4 Momentum / T4 R-Design",2.0 - 16V,DCT-6,S,E,G,"0,006","0,069","0,011",A,\,130,\,\,"9,4","12,0","2,10",B,C,-,15,2018
Extra Grande,VOLVO,"S60 (aro17"")","T4 Inscription / T4 Kinetic /
T4 Momentum",2.0-16V,DCT-6,S,E,G,"0,005","0,055","0,022",A,\,119,\,\,"10,5","12,6","1,93",A,C,-,15,2018
Extra Grande,VOLVO,"V60 (aro 18"")","T4 Inscription / T4 Kinetic /
T4 Momentum / T4 R-Design",2.0 - 16V,DCT-6,S,E,G,"0,007","0,047","0,012",A,\,131,\,\,"9,5","11,7","2,12",B,C,-,15,2018
Extra Grande,VOLVO,"V60 (aro 17"")","T4 Inscription/
T4 Kinetic /
T4 Momentum",2.0 - 16V,DCT-6,S,E,G,"0,017","0,068","0,024",A,\,122,\,\,"10,1","12,5","1,98",A,C,-,15,2018
Extra Grande,VOLVO,V60,"T5 INSCRIPT / T5 MOMENTUM / T5
R-DESIGN",2.0-16V,A-8,S,E,G,"0,007","0,039","0,013",A,\,135,\,\,"9,3","12,5","2,09",B,C,-,15,2018
Extra Grande,VOLVO,S90,"T8 INSCRIPT
T8 R-DESIGN",2.0-16V,A-8,S,E,G,"0,008","0,643","0,004",B,\,56,\,\,"21,3","25,6","0,88",A,A,SIM,15,2018
Extra Grande,JAGUAR,XF,"P250 PRESTIGE / P250 R-SPORT /
P250 PURE",2.0 - 16V,A-8,S,E,G,"0,005","0,206","0,011",A,\,139,\,\,"8,5","11,9","2,26",C,C,-,15,2018
Extra Grande,JAGUAR,XF,"2.0T PRESTIG/ 2.0T PURE TC/ 2.0T
PURE/ 2.0T R-SPORT",2.0 - 16 V,A- 8,S,E,G,"0,011","0,245","0,007",A,\,146,\,\,"8,3","11,0","2,37",C,C,-,15,2018
Extra Grande,JAGUAR,XF,V6 PORTFOLIO,3.0 - 24 V,A- 8,S,E,G,"0,003","0,138","0,004",A,\,175,\,\,"6,7","10,1","2,84",E,D,-,15,2018
Extra Grande,JAGUAR,XF,V6 380CV S,3.0 - 24 V,A- 8,S,E,G,"0,004","0,187","0,005",A,\,177,\,\,"6,6","10,1","2,86",E,D,-,15,2018
Extra Grande,JAGUAR,XE,P250 R-SPORT / P250 PURE,2.0 - 16V,A-8,S,E,G,"0,004","0,283","0,007",A,\,143,\,\,"8,5","11,2","2,33",C,C,-,15,2018
Extra Grande,JAGUAR,XE,P200 R-SPORT / P200 PURE,2.0 - 16V,A-8,S,E,G,"0,003","0,195","0,007",A,\,141,\,\,"8,7","11,1","2,29",C,C,-,15,2018
Extra Grande,JAGUAR,XE,2.0 PURE SI4 / 2.0 R-SPORT SI4,2.0 - 16 V,A- 8,S,E,G,"0,006","0,018","0,006",A,\,145,\,\,"8,4","10,9","2,36",C,C,-,15,2018
Extra Grande,JAGUAR,XE,S 3.0 V6 SC,3.0 - 24 V,A- 8,S,E,G,"0,007","0,142","0,006",A,\,165,\,\,"7,2","10,5","2,67",D,D,-,15,2018
Extra Grande,JAGUAR,XJ,3.0 SC R-SPORT / 3.0 SC PORT,3.0 -24 V,A- 8,S,E,G,"0,010","0,209","0,014",A,\,179,\,\,"6,5","10,2","2,90",E,D,-,15,2018
Extra Grande,TOYOTA,CAMRY,XLE,3.5-24V,A-8,S,E,G,"0,008","0,051","0,018",A,\,143,\,\,"8,3","11,5","2,32",C,C,-,15,2018
Extra Grande,TOYOTA,RAV4 4X2,2.0 4X2,2.0-16V,CVT,S,E,G,"0,012","0,101","0,013",A,\,134,\,\,"9,5","10,9","2,17",B,C,-,15,2018
Extra Grande,TOYOTA,RAV4 4X4,4X4,2.0-16V,CVT,S,E,G,"0,012","0,101","0,013",A,\,134,\,\,"9,5","10,9","2,17",B,C,-,15,2018
Extra Grande,TOYOTA,RAV4 4X4,4X4,2.5-16V,A-6,S,E,G,"0,008","0,086","0,019",A,\,142,\,\,"8,7","10,9","2,30",C,C,-,15,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,16,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,16,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,16,2018
Extra Grande,LEXUS,ES350,-,3.5-24V,A-6,S,E,G,"0,010","0,106","0,018",A,\,154,\,\,"7,7","11,0","2,50",D,D,-,16,2018
Extra Grande,LEXUS,NX200 4X4,LUXURY / F SPORT,2.0-16V,A-6,S,E,G,"0,007","0,058","0,009",A,\,152,\,\,"8,3","10,0","2,46",D,D,-,16,2018
Extra Grande,LEXUS,LS460,-,4.6-32V,A-8,S,E,G,"0,029","0,480","0,036",B,\,197,\,\,"5,9","9,2","3,21",E,E,-,16,2018
Extra Grande,LEXUS,NX300 4X4,LUXURY / F SPORT / DYNAMIC,2.0-16V,A-6,S,E,G,"0,007","0,058","0,009",A,\,152,\,\,"8,3","10,0","2,46",D,D,-,16,2018
Extra Grande,LEXUS,NX300H,LUXURY / F-SPORT / DYNAMIC,2.5 - 16V,CVT,S,E,G,"0,016","0,076","0,002",A,\,112,\,\,"12,6","11,1","1,81",A,B,SIM,16,2018
Extra Grande,VW,Passat,Comfortline / Highline,2.0-16V,DCT-6,S,E,G,"0,026","0,307","0,027",B,\,118,\,\,"10,4","12,9","1,91",A,C,-,16,2018
Extra Grande,VW,Touareg V6,,3.6-24V,A-8,S,E-H,G,"0,026","0,749","0,018",B,\,216,\,\,"5,8","7,4","3,50",E,E,-,16,2018
Extra Grande,VW,Touareg V8,,4.2-32V,A-8,S,E-H,G,"0,043","0,708","0,021",C,\,214,\,\,"5,8","7,5","3,47",E,E,-,16,2018
Extra Grande,VW,Tiguan,"Allspace 250 TSI /
Allspace Comfortline 250 TSI",1.4-16V,DCT-6,S,E,F,"0,030","0,293","0,018",B,0,125,"6,8","8,0","10,1","11,7","2,05",B,C,-,16,2018
Extra Grande,VW,Tiguan,Allspace R-Line 350 TSI,2.0-16V,DCT-7,S,E,G,"0,014","0,308","0,021",A,\,153,\,\,"8,3","9,6","2,49",D,D,-,16,2018
Extra Grande,Peugeot,408,"Griffe THP A / Allure THP A / GRIFFE
RG / BUSINESS","1.6 THP
16V Flex",A-6,S,E-H,F,"0,016","0,170","0,025",B,0,115,"7,3","9,2","10,6","13,0","1,88",A,C,-,16,2018
Extra Grande,AUDI,A4 Sedan,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,"0,014","0,333","0,013",A,\,109,\,\,"11,0","14,3","1,77",A,B,SIM,16,2018
Extra Grande,AUDI,A4 Sedan,Ambition,2.0-16V,DCT-7,S,E,G,"0,013","0,182","0,024",A,\,126,\,\,"9,7","12,3","2,04",B,C,-,16,2018
Extra Grande,AUDI,A4 Avant,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,"0,010","0,434","0,014",A,\,115,\,\,"10,5","13,5","1,87",A,C,-,16,2018
Extra Grande,AUDI,A6 Sedan,Ambiente,2.0-16V,DCT-7,S,E-H,G,"0,010","0,281","0,016",A,\,154,\,\,"8,3","9,5","2,51",D,D,-,16,2018
Extra Grande,AUDI,A6 Sedan,Ambition,3.0-24V,DCT-7,S,E-H,G,"0,009","0,130","0,033",A,\,159,\,\,"7,7","10,6","2,53",D,D,-,16,2018
Extra Grande,AUDI,A6 allroad,Allroad,3.0-24V,DCT-7,S,E,G,"0,009","0,130","0,033",A,\,159,\,\,"7,7","10,6","2,53",D,D,-,16,2018
Extra Grande,AUDI,A7 Sportback,Ambiente,3.0-24V,DCT-7,S,E-H,G,"0,009","0,130","0,033",A,\,159,\,\,"7,7","10,6","2,53",D,D,-,16,2018
Extra Grande,AUDI,A8 Sedan,-,4.0-32V,A-8,S,E,G,"0,012","0,146","0,013",A,\,170,\,\,"7,1","10,3","2,70",E,D,-,16,2018
Extra Grande,AUDI,A8 Longo,-,6.3-48V,A-8,S,E,G,"0,016","0,507","0,033",B,\,225,\,\,"5,5","7,4","3,65",E,E,-,16,2018
,,,,,"Manual
(M)
Automática
(A)
Automática Dupla
Embreagem
(DCT)
Automatizada
(MTA)
Contínua
(CVT)",,"Hidráulica
(H)
Mecânica
(M)
Elétrica
(E)
Eletro-
hidráulica
(E-H)","Etanol
(E)
Gasolina
(G)
Flex
(F)
Diesel
(D)","Poluentes
Redução
NMHC CO NOx Relativa
(g/km) (g/km) (g/km) ao
Limite",,,,Gás Efeito Estufa,,,,,,,,,,17,2018
,,,,,,,,,"NMHC
(g/km)","CO
(g/km)","NOx
(g/km)","Redução
Relativa
ao
Limite",Etanol,"Gasolina
ou
Diesel",Etanol,,"Gasolina
ou
Diesel
Cidade Estrada
(km/l) (km/l)",,,,,,17,2018
,,,,,,"Sim
(S)
Não
(N)",,,,,,,"CO2
fóssil
(g/km)","CO2
fóssil
(g/km)","Cidade
(km/l)","Estrada
(km/l)","Cidade
(km/l)","Estrada
(km/l)",,"Comparação
Relativa
na
Categoria","Comparação
Absoluta
Geral",,17,2018
Extra Grande,AUDI,S8 Plus,Sedan,4.0-32V,A - 8,S,E,G,"0,021","0,252","0,042",B,\,191,\,\,"6,4","8,8","3,09",E,D,-,17,2018
Extra Grande,AUDI,SQ5,-,3.0-24V,A-8,S,E,G,"0,017","0,232","0,017",A,\,176,\,\,"7,0","9,7","2,81",E,D,-,17,2018
Extra Grande,AUDI,A5 Sportback,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,"0,012","0,417","0,014",A,\,111,\,\,"11,0","13,4","1,81",A,B,SIM,17,2018
Extra Grande,AUDI,A5 Sportback,Ambition,2.0-16V,DCT-7,S,E,G,"0,017","0,216","0,024",B,\,131,\,\,"9,3","11,9","2,13",B,C,-,17,2018
Extra Grande,AUDI,Q5,Blindada,2.0-16V,DCT-7,S,E,G,"0,014","0,285","0,026",B,\,164,\,\,"7,8","9,2","2,66",D,D,-,17,2018
Extra Grande,DODGE,Durango,Limited,3.6-24V,A-8,S,H,G,"0,020","0,166","0,008",A,\,174,\,\,"7,0","9,4","2,82",E,D,-,17,2018
Extra Grande,CHRYSLER,300C,300C,3.6-24V,A-8,S,H,G,"0,022","0,251","0,009",A,\,168,\,\,"7,1","10,1","2,73",E,D,-,17,2018
Extra Grande,BMW,M3,Sedan,3.0 - 24v,DCT-7,S,E-H,G,"0,011","0,172","0,016",A,\,173,\,\,"7,2","9,2","2,80",E,D,-,17,2018
Extra Grande,BMW,M6,Gran Coupe,4.4 - 32v,DCT-7,S,E-H,G,"0,017","0,122","0,017",A,\,198,\,\,"6,2","8,3","3,20",E,E,-,17,2018
Extra Grande,BMW,750Li,-,4.4 - 32v,A-8,S,E-H,G,"0,009","0,115","0,024",A,\,166,\,\,"7,1","10,5","2,69",D,D,-,17,2018
