categoria,marca,modelo,versao,motor,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
Grande,Mitsubishi,Lancer,HLE,2.0-16V,CVT,S,H,G,\,\,"9,1",11,2017
Grande,Mitsubishi,Lancer,HL,2.0-16V,CVT,S,H,G,\,\,"10,2","11,7",2017
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,M6,S,E,F,"6,4","8,1","9,5","11,8",2017
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,CVT,S,E,F,"6,1","7,4","8,7","10,7",2017
Grande,Renault,Fluence,GT Line,2.0-16V,CVT,S,E,F,"6,1","7,4","8,7","10,7",2017
Grande,Renault,Fluence,Dynamique Plus,2.0-16V,CVT,S,E,F,"6,1","7,4","8,7","10,7",2017
Grande,AUDI,A3 Sedan,Attraction/Ambiente,1.4-16V,A-6,S,E,F,"7,8","9,9","11,7","14,2",2017
Grande,AUDI,A3 Sedan,Ambition,2.0-16V,DCT-6,S,E,G,\,\,"10,3","12,8",2017
Grande,AUDI,Q3,Attraction / Ambiente,1.4-16V,DCT-6,S,E,G,\,\,"10,1","12,3",2017
Grande,AUDI,Q3 (Nacional),Attraction / Ambiente,1.4-16V,DCT-6,S,E,G,\,\,"10,1","12,3",2017
Grande,AUDI,Q3,Ambiente / Ambition,2.0-16V,DCT-7,S,E,G,\,\,"8,5","10,5",2017
Grande,AUDI,RSQ3,-,2.5-20V,DCT-7,S,E,G,\,\,"7,6","9,6",2017
Grande,FORD,Focus Hatch,SE,1.6-16V,DCT-6,S,H,F,"7,2",9,"10,4",13,2017
Grande,FORD,Focus Hatch,SE,1.6-16V,M-5,S,E,F,"7,5","9,3","10,8","13,6",2017
Grande,FORD,Focus Hatch,SE / Titanium,2.0-16V,DCT-6,S,E,F,"6,7","9,2","9,7",13,2017
Grande,FORD,Focus Fastback,SE / Titanium,2.0-16V,DCT-6,S,E,F,"6,7","9,2","9,7",13,2017
Grande,SUBARU,WRX,2.0,2.0-16V,CVT,S,E,G,\,\,"8,5","11,1",2017
Grande,SUBARU,WRX,STI 2.5,2.5-16V,M-6,S,E,G,\,\,"6,2","7,9",2017
Grande,HYUNDAI,ELANTRA,B,2.0-16V,A-6,S,E,F,"6,9","9,7","10,1","13,8",2017
Grande,KIA,CERATO,FF EX4/ LX4/ SX4 ATNB,1.6 - 16V,A-6,S,E,F,7,"9,3","10,1","12,6",2017
Grande,Mercedes-Benz,GLA200 FF,STYLE,1.6 - 16V,DCT 7,S,E,F,"6,9","8,8",10,"12,7",2017
Extra Grande,Peugeot,408,Griffe THP A / Allure THP A,"1.6 THP
16V Flex",A-6,S,E-H,F,"7,3","9,2","10,6",13,2017
Extra Grande,KIA,CADENZA,EX 3.5 AT,3.5 - 24V,A-6,S,H,G,\,\,"7,1","9,9",2017
Extra Grande,KIA,OPTIMA,EX3 2.0 AT,2.0 - 16V,A-6,S,E,G,\,\,"8,8","11,6",2017
Extra Grande,TOYOTA,CAMRY,XLE,3.5-24V,A-6,S,E,G,\,\,"7,6","10,2",2017
Extra Grande,LEXUS,ES350,-,3.5-24V,A-6,S,E,G,\,\,"7,7",11,2017
Extra Grande,LEXUS,LS460,-,4.6-32V,A-8,S,E,G,\,\,"5,9","9,2",2017
Extra Grande,VW,Passat,Comfortline / Highline,2.0-16V,DCT-6,S,E,G,\,\,"10,4","12,9",2017
Extra Grande,Mercedes-Benz,C180,Estate,1.6 - 16V,A 7,S,E,G,\,\,10,"13,6",2017
Extra Grande,Mercedes-Benz,E250,Exclusive,2.0 - 16V,A 9,S,E,G,\,\,"9,2","12,2",2017
Extra Grande,Mercedes-Benz,E250,Avantgarde,2.0 - 16V,A 9,S,E,G,\,\,"9,2","12,2",2017
Extra Grande,BMW,M3,Sedan,3.0 - 24v,DCT-7,S,E-H,G,\,\,"7,2","9,2",2017
Extra Grande,BMW,640i,Gran Coupe,3.0 - 24v,A-8,S,E-H,G,\,\,8,"10,1",2017
Extra Grande,HONDA,Accord,EX V6,3.5 V6,A-6,S,E,G,\,\,"7,8",12,2017
Extra Grande,HYUNDAI,Azera,3.0 V6,"3.0L -
24V",A6,S,E,G,\,\,7,"10,3",2017
Extra Grande,SUBARU,OUTBACK,3.6 R-S,3.6-24V,CVT,S,E,G,\,\,"7,1","9,5",2017
Extra Grande,SUBARU,LEGACY,3.6 R-S,3.6-24V,CVT,S,E,G,\,\,"7,1","9,6",2017
Extra Grande,VOLVO,S60,"T4 Inscription/ T4 Kinetic/ T4
Momentum",2.0-16V,DCT-6,S,E,G,\,\,"10,5","12,6",2017
Extra Grande,VOLVO,S60,T4 Momentum/ T4 R-Design,2.0 -16V,DCT-6,S,E,G,\,\,"9,6","12,2",2017
Extra Grande,VOLVO,S60,"2.0 T6 Inscription/ 2.0 T6 Kinetic/ 2.0
T6 Momentum/ 2.0 R-Design",2.0 -16V,A-8,S,E,G,\,\,"8,3","11,7",2017
Extra Grande,VOLVO,V60,"T4 Inscription/ T4 Kinetic/ T4
Momentum",2.0 - 16V,DCT-6,S,E,G,\,\,"10,1","12,5",2017
Extra Grande,VOLVO,V60,T4 Momentum/ T4 R-Design,2.0 - 16V,DCT-6,S,E,G,\,\,"9,5","11,5",2017
Extra Grande,VOLVO,V60,"2.0 T6 Inscription/ 2.0 T6 Kinetic/ 2.0
T6 Momentum/ 2.0 R-Design",2.0 - 16V,A-8,S,E,G,\,\,8,11,2017
Extra Grande,JAGUAR,XE,2.0 PURE SI4/ 2.0 R-SPORT SI4,"2.0L - 16
V",A- 8,S,E,G,\,\,"8,4","10,9",2017
Extra Grande,JAGUAR,XE,S 3.0 V6 SC,"3.0L - 24
V",A- 8,S,E,G,\,\,"7,2","10,5",2017
Extra Grande,JAGUAR,XJ,3.0 SC R-SPORT / 3.0 SC PORT,"3.0L -24
V",A- 8,S,E,G,\,\,"6,5","10,2",2017
Extra Grande,JAGUAR,XF,"2.0T PRESTIG/ 2.0T PURE TC/ 2.0T
PURE/ 2.0T R-SPORT","2.0L - 16
V",A- 8,S,E,G,\,\,"8,3",11,2017
Extra Grande,JAGUAR,XF,V6 PORTFOLIO,"3.0L - 24
V",A- 8,S,E,G,\,\,"6,7","10,1",2017
Extra Grande,JAGUAR,XF,V6 380CV S,"3.0L - 24
V",A- 8,S,E,G,\,\,"6,6","10,1",2017
Extra Grande,AUDI,A4 Sedan,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,\,\,11,"14,3",2017
Extra Grande,AUDI,A4 Sedan,Ambition,2.0-16V,DCT-7,S,E,G,\,\,"9,7","12,3",2017
Extra Grande,AUDI,A4 Avant,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,\,\,"10,5","13,5",2017
Extra Grande,AUDI,A5 Sportback,Attraction / Ambiente,1.8-16V,CVT,S,E,G,\,\,"9,3","11,1",2017
Extra Grande,AUDI,A5 Sportback,Attraction/Ambiente,2.0-16V,DCT-7,S,E,G,\,\,"8,3","10,4",2017
Extra Grande,AUDI,A5 Coupe,Ambition,2.0-16V,DCT-7,S,E,G,\,\,"8,4","10,3",2017
Extra Grande,AUDI,A5 Cabriolet,Ambition,2.0-16V,DCT-7,S,E,G,\,\,"8,2","10,1",2017
Extra Grande,AUDI,A6 Sedan,Attraction,2.0-16V,DCT-7,S,E-H,G,\,\,"8,3","9,5",2017
Extra Grande,AUDI,A6 Sedan,Ambiente,3.0-24V,DCT-7,S,E-H,G,\,\,"7,7","10,6",2017
Extra Grande,AUDI,A6 allroad,Allroad,3.0-24V,DCT-7,S,E,G,\,\,"7,7","10,6",2017
Extra Grande,AUDI,S6 Sedan,-,4.0-32V,DCT-7,S,E,G,\,\,"6,9","9,8",2017
Extra Grande,AUDI,A7 Sportback,Attraction,2.0-16V,DCT-7,S,E,G,\,\,"8,3","9,5",2017
Extra Grande,AUDI,A7 Sportback,Ambiente,3.0-24V,DCT-7,S,E-H,G,\,\,"7,7","10,6",2017
Extra Grande,AUDI,A8 Sedan,-,4.0-32V,A-8,S,E,G,\,\,"7,1","10,3",2017
Extra Grande,AUDI,A8 Longo,-,3.0-24V,A-8,S,E,G,\,\,"7,7","11,1",2017
Extra Grande,AUDI,A8 Longo,-,6.3-48V,A-8,S,E,G,\,\,"5,5","7,4",2017
Extra Grande,AUDI,S8 Sedan,-,4.0-32V,A-8,S,E,G,\,\,"6,8","9,3",2017
Extra Grande,AUDI,Q5,Attraction / Ambiente,2.0-16V,A-8,S,E,G,\,\,"7,8","10,2",2017
Extra Grande,AUDI,Q5,Ambition,3.0-24V,A-8,S,E,G,\,\,"6,9","8,8",2017
Extra Grande,AUDI,SQ5,-,3.0-24V,A-8,S,E,G,\,\,7,"9,7",2017
Extra Grande,AUDI,Q7,-,3.0-24V,A-8,S,E,G,\,\,"6,9","8,7",2017
Extra Grande,FORD,FUSION,FWD SEL / FWD Titanium,2.0-16V,A-6,S,E,G,\,\,"8,6","11,7",2017
Extra Grande,FORD,FUSION,AWD Titanium,2.0-16V,A-6,S,E,G,\,\,"8,2","11,1",2017
Extra Grande,FORD,FUSION,Flex SE,2.5-16V,A-6,S,E,F,6,"8,5","8,6","12,3",2017
Extra Grande,FORD,FUSION,Hybrid,2.0-16V,eCVT,S,E,G,\,\,"16,8","15,1",2017
Extra Grande,FORD,EDGE,AWD Titanium,3.5-24V,A-6,S,E,G,\,\,"6,7","9,5",2017
Extra Grande,Maserati,Ghibli,Euro 6,3.0-24V,A-8,S,H,G,\,\,"6,3","9,3",2017
Extra Grande,Maserati,Ghibli,SQ4 Euro 6,3.0-24V,A-8,S,H,G,\,\,"6,4","9,2",2017
Extra Grande,FORD,FUSION,Flex SE,2.5-16V,A-6,S,E,F,6,"8,5","8,6","12,3",2017
Extra Grande,FORD,FUSION,Hybrid,2.0-16V,eCVT,S,E,G,\,\,"16,8","15,1",2017
Extra Grande,FORD,EDGE,AWD Titanium,3.5-24V,A-6,S,E,G,\,\,"6,7","9,5",2017
Extra Grande,Maserati,Ghibli,Euro 6,3.0-24V,A-8,S,H,G,\,\,"6,3","9,3",2017
Extra Grande,Maserati,Ghibli,SQ4 Euro 6,3.0-24V,A-8,S,H,G,\,\,"6,4","9,2",2017
Extra Grande,HYUNDAI,AZERA,V6 GDI,3.0 - 24V,A-8,S,E,G,\,\,"8,3","10,4",2017
Extra Grande,HYUNDAI,AZERA,3.0 V6,3.0 - 24V,A-6,S,E,G,\,\,"7,1","10,4",2017
Extra Grande,KIA,CADENZA,EX / LX GDI,3.3 - 24V,A-6,S,E,G,\,\,"7,9","11,3",2017
Extra Grande,KIA,OPTIMA,EX3 / LX3 2.0 AT,2.0 - 16V,A-6,S,E,G,\,\,"8,9","11,9",2017
Extra Grande,KIA,STINGER,EX 2.0 AT,2.0 - 16V,A-8,S,E,G,\,\,"8,3","11,1",2017
Extra Grande,KIA,STINGER,GT 3.3 AT,3.3 - 24V,A-8,S,E,G,\,\,"6,6","9,2",2017
Extra Grande,Mercedes-Benz,C180,Coupé,1.6 - 16V,A9,S,E,G,\,\,"10,6","14,4",2017
Extra Grande,Mercedes-Benz,C300,Estate,2.0 - 16V,A 9,S,E,G,\,\,"9,2","12,6",2017
Extra Grande,Mercedes-Benz,E250,Avantgarde,2.0 - 16V,A 9,S,E,G,\,\,"9,2","12,2",2017
Extra Grande,Mercedes-Benz,E250,Exclusive,2.0 - 16V,A 9,S,E,G,\,\,"9,2","12,2",2017
Extra Grande,Maserati,Ghibli,Euro 6,3.0-24V,A-8,S,H,G,\,\,"6,3","9,3",2017
Extra Grande,Maserati,Ghibli,SQ4 Euro 6,3.0-24V,A-8,S,H,G,\,\,"6,4","9,2",2017
Extra Grande,JAGUAR,XE,P380 S,3.0-24V,A-8,S,E,G,\,\,"7,6","10,6",2017
Extra Grande,FORD,Edge,ST GTDI,2.7-24V,A-8,S,E,G,\,\,"7,3","9,4",2017
Extra Grande,AUDI,RS4 Avant,-,2.9-24V,A-8,S,E,G,\,\,"7,1","9,2",2017
Extra Grande,AUDI,A6 Sedan,-,3.0-24V,DCT-7,S,E,G,\,\,"8,3","10,3",2017
Extra Grande,AUDI,A7 Sportback,-,3.0-24V,DCT-7,S,E,G,\,\,"8,3","10,4",2017
"Utilitário
Esportivo
Compacto",NISSAN,KICKS,16 SL,1.6 - 16V,CVT,S,E,F,"8,1","9,6","11,4","13,7",2017
"Utilitário
Esportivo
Compacto",Citroën,Aircross,A Shine / A Feel / A Live,1.6 16v,A-4,S,E,F,"7,2","8,2","10,2","11,7",2017
"Utilitário
Esportivo
Compacto",Citroën,Aircross,M Feel,1.6 16v,M-5,S,E,F,"7,6","8,8","10,9","12,8",2017
"Utilitário
Esportivo
Compacto",Citroën,Aircross,M Start / M Live,1.5,M-5,S,E,F,"7,2","8,3","10,6","12,4",2017
"Utilitário
Esportivo
Compacto",Peugeot,2008,Allure AT / Griffe AT,1.6 16v,A-4,S,E,F,"7,4","8,6",11,"12,2",2017
"Utilitário
Esportivo
Compacto",Peugeot,2008,Allure MT / Griffe MT,1.6 16v,M-5,S,E,F,"8,3","8,9","11,6","12,9",2017
"Utilitário
Esportivo
Compacto",Peugeot,2008,Griffe THP M,"1.6 THP
16V Flex",M-6,S,E,F,"8,4","9,3","12,5","13,5",2017
"Utilitário
Esportivo
Compacto",KIA,NEW SOUL,EX/LX 1.6 FF AT,1.6 - 16V,A-6,S,E,F,"6,7","8,4","9,4","11,2",2017
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style,1.6-16V,M-6,S,E,F,"8,3","9,8","11,6","13,4",2017
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style / Premium,1.6-16V,A-6,S,E,F,"7,1","8,7","10,1","11,4",2017
"Utilitário
Esportivo
Compacto",CHEVROLET,"Nova Tracker
(modelo 2017)",LT / LTZ,1.4T-16V,A-6,S,E,F,"7,3","8,2","10,6","11,7",2017
"Utilitário
Esportivo
Compacto",VW,CrossFox,(I-Motion),1.6-16V,MTA-5,S,E,F,"7,7","8,8","11,1","12,7",2017
"Utilitário
Esportivo
Compacto",HONDA,HR-V,LX,1.8-16V,M-6,S,E,F,"6,7","8,6",10,"12,5",2017
"Utilitário
Esportivo
Compacto",HONDA,HR-V,LX / EX / EXL,1.8-16V,CVT,S,E,F,"7,1","8,5","10,5","12,1",2017
"Utilitário
Esportivo
Compacto",HONDA,HR-V,EX,1.8-16V,CVT,S,E,F,"7,1","8,5","10,5","12,1",2017
"Utilitário
Esportivo
Compacto",HYUNDAI,Tucson,GLSB,"2.0L -
16V",A4,S,H,F,5,"5,8","7,4","8,6",2017
"Utilitário
Esportivo
Compacto",Mitsubishi,ASX,4X2,2.0-16V,CVT,S,E,G,\,\,"9,4","10,7",2017
"Utilitário
Esportivo
Compacto",Mitsubishi,ASX,4X4,2.0-16V,CVT,S,E,G,\,\,"9,4","10,4",2017
"Utilitário
Esportivo
Compacto",Mitsubishi,ASX,4X2,2.0-16V,M-5,S,E,G,\,\,"9,5","10,6",2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-Cross 2WD,GLX,1.6-16V,CVT,S,E,G,\,\,"11,9","13,2",2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-Cross 2WD,GL / GLX,1.6-16V,M-5,S,E,G,\,\,11,"12,9",2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-Cross 4WD,GLX / GLS,1.6-16V,CVT,S,E,G,\,\,"11,1","11,8",2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4ALL,1.6-16V,M-5,S,E,G,\,\,"12,2",13,2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4ALL,1.6-16V,A-6,S,E,G,\,\,"11,6","13,2",2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4YOU,1.6-16V,A-6,S,E,G,\,\,"11,6","13,2",2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4YOU ALLGRIP,1.6-16V,A-6,S,E,G,\,\,11,"12,6",2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4SPORT,1.4-16V,A-6,S,E,G,\,\,12,"13,7",2017
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4SPORT ALLGRIP,1.4-16V,A-6,S,E,G,\,\,"11,5","12,9",2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-CROSS,4YOU,1.6-16V,A-6,S,E,G,\,\,"11,6","13,2",2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-CROSS,4STYLE,1.4-16V,A-6,S,E,G,\,\,"12,2",14,2017
"Utilitário
Esportivo
Compacto",SUZUKI,S-CROSS,4STYLE ALLGRIP,1.4-16V,A-6,S,E,G,\,\,"11,5","13,3",2017
"Utilitário
Esportivo
Compacto",JAC,T5,1.5 JETFLEX,1.5 - 16V,M-6,S,E,F,8,"9,2","11,2","13,2",2017
"Utilitário
Esportivo
Compacto",JAC,T5,1.5 JETFLEX CVT,1.5 - 16V,CVT,S,E,F,"6,7","7,8","9,7","11,6",2017
"Utilitário
Esportivo
Compacto",Renault,"Sandero
Stepway",Stepway,1.6-16V,MTA-5,S,E-H,F,"7,7","8,3","11,5",12,2017
"Utilitário
Esportivo
Compacto",FORD,EcoSport,SE / FREESTYLE,1.6-16V,M-5,S,E,F,7,"8,2","10,2","11,8",2017
"Utilitário
Esportivo
Compacto",FORD,EcoSport,Titanium,2.0-16V,DCT-6,S,E,F,"6,6",8,"9,7","11,5",2017
"Utilitário
Esportivo
Compacto",FORD,EcoSport,FREESTYLE,2.0-16V,M-5,S,E,F,"6,5","8,1",9,"11,7",2017
"Utilitário
Esportivo
Compacto",FORD,EcoSport,SE / FREESTYLE,1.6-16V,DCT-6,S,E,F,"7,2","8,3","10,2","12,1",2017
"Utilitário
Esportivo
Compacto",JEEP,Renegade,Sport / Longitude,2.0-16V,A-9,S,E,D,\,\,"9,4","11,5",2017
"Utilitário
Esportivo
Compacto",JEEP,Renegade,1.8 / Sport,1.8-16V,M-5,S,E,F,"7,3","7,6","10,6","11,2",2017
"Utilitário
Esportivo
Compacto",JEEP,Renegade,Sport / Longitude / Limited,1.8-16V,A-6,S,E,F,"6,5","7,6","9,5","10,9",2017
"Utilitário
Esportivo
Compacto",FIAT,Novo Uno,WAY,1.3 8V,M-5,S,H,F,"9,2","10,1","12,9",14,2017
"Utilitário
Esportivo
Compacto",FIAT,Novo Uno,Way Dualogic,1.3 8V,MTA-5,S,H,F,"9,3","10,1","13,2","13,7",2017
"Utilitário
Esportivo
Compacto",FIAT,Weekend,Adventure,1.8-16V,M-5,S,H,F,"6,8","7,5","9,7","11,1",2017
"Utilitário
Esportivo
Compacto",FIAT,Weekend,Adventure Dualogic,1.8-16V,MTA-5,S,H,F,"7,2","7,9","10,2","11,2",2017
"Utilitário
Esportivo
Compacto",FIAT,Dobló,Adventure,1.8-16V,M-5,S,H,F,"6,4","6,7","9,2","9,8",2017
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),FREESTYLE,1.5-12V,M-5,S,E,F,"8,4","9,9","11,9","14,4",2017
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),FREESTYLE,1.5-12V,A-6,S,E,F,"7,5","9,4","10,7","13,5",2017
"Utilitário
Esportivo
Compacto",FORD,EcoSport,Storm 4WD,2.0-16V,A-6,S,E,F,6,8,"8,5","11,4",2017
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style,1.6-16V,M-6,S,E,F,"8,3","9,8","11,6","13,4",2017
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style / Premium,1.6-16V,A-6,S,E,F,"7,1","8,7","10,1","11,4",2017
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Attitude / Pulse,1.6-16V,M-6,S,E,F,"7,6","8,2","10,4","11,7",2017
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Attitude / Pulse / Smart,1.6-16V,A-6,S,E,F,"7,1","8,2","10,1","11,3",2017
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Pulse / Prestige / Sport,2.0-16V,A-6,S,E,F,"6,9","8,2",10,"11,4",2017
"Utilitário
Esportivo
Compacto",HYUNDAI,TUCSON,GLSB,2.0-16V,A-4,S,E,F,5,"5,8","7,4","8,6",2017
"Utilitário
Esportivo
Compacto",KIA,NEW SOUL,EX2 / LX2 1.6 FF AT,1.6 - 16V,A-6,S,E,F,"7,3",8,"10,2",11,2017
"Utilitário
Esportivo
Compacto",JAC,T40,1.6 DVVT CVT,1.6-16V,CVT,S,E,G,\,\,"11,6","12,1",2017
"Utilitário
Esportivo
Grande",KIA,SORENTO,EX3 3.3 G27,3.3 - 24V,A-6,S,E,G,\,\,"7,2","9,3",2017
"Utilitário
Esportivo
Grande",KIA,MOHAVE,EX 3.0 VGT,3.0 - 24V,A-8,S,H,D,\,\,"7,2","10,3",2017
"Utilitário
Esportivo
Grande",KIA,SPORTAGE,EX2/ LX2 FFG3,2.0 - 16V,A-6,S,E,F,6,"7,5","8,7",11,2017
"Utilitário
Esportivo
Grande",KIA,SPORTAGE,EX2/ LX2 FFG4,2.0 - 16V,A-6,S,E,F,"5,9","7,5","8,4","10,7",2017
"Utilitário
Esportivo
Grande",TOYOTA,SW4 FLEX 4X2,SR,2.7-16V,M-5,S,E,F,"4,6","5,6","6,7","8,2",2017
"Utilitário
Esportivo
Grande",TOYOTA,SW4 FLEX 4X2,SR 5S / SR 7S,2.7-16V,A-6,S,E,F,"4,9","5,9","7,1","8,5",2017
"Utilitário
Esportivo
Grande",TOYOTA,RAV4 4X2,2.0 4X2,2.0-16V,CVT,S,E,G,\,\,"9,5","10,9",2017
"Utilitário
Esportivo
Grande",TOYOTA,RAV4 4X4,4X4,2.0-16V,CVT,S,E,G,\,\,"9,5","10,9",2017
"Utilitário
Esportivo
Grande",TOYOTA,RAV4 4X4,4X4,2.5-16V,A-6,S,E,G,\,\,"8,7","10,9",2017
"Utilitário
Esportivo
Grande",LEXUS,RX350 4X4,LUXURY / F SPORT,3.5-24V,A-8,S,E,G,\,\,"6,9","9,4",2017
"Utilitário
Esportivo
Grande",LEXUS,NX200 4X4,LUXURY / SPORT,2.0-16V,A-6,S,E,G,\,\,"8,3",10,2017
"Utilitário
Esportivo
Grande",CHEVROLET,"TRAILBLAZER
(modelo 2017)",LTZ Gasolina 4x4,3.6-24V,A-6,S,E,G,\,\,"6,6","8,6",2017
"Utilitário
Esportivo
Grande",CHEVROLET,"TRAILBLAZER
(modelo 2017)
Diesel",LT / LTZ Diesel 4x4,2.8-16V,A-6,S,E,D,\,\,"7,8","9,1",2017
"Utilitário
Esportivo
Grande",Mercedes-Benz,AMG GLE 43,sport,3.0 - 24V,A 9,S,E,G,\,\,7,9,2017
"Utilitário
Esportivo
Grande",Mercedes-Benz,AMG GLE 63,Coupé,5.5 - 32V,A 7,S,E,G,\,\,"5,5","6,8",2017
"Utilitário
Esportivo
Grande",Mercedes-Benz,GLE 400,Coupé,3.0 - 24V,A 9,S,E,G,\,\,"6,8","9,2",2017
"Utilitário
Esportivo
Grande",BMW,X4,xDrive35i,3.0 - 24v,A-8,S,E-H,G,\,\,"7,2","8,6",2017
"Utilitário
Esportivo
Grande",BMW,X6,M,4.4 - 32v,A-8,S,E,G,\,\,"5,7","7,2",2017
"Utilitário
Esportivo
Grande",BMW,X6,xDrive35i,3.0 - 24v,A-8,S,E,G,\,\,"6,9","8,4",2017
"Utilitário
Esportivo
Grande",HYUNDAI,Santa Fé,V6 5 / V6 7,"3.3L -
24V",A6,S,E,G,\,\,"7,1","9,2",2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX 35,GL,"2.0L -
16V",A6,S,E,F,"6,9","8,2","10,1","11,5",2017
"Utilitário
Esportivo
Grande",HYUNDAI,iX35,GLS,"2.0L -
16V",A6,S,E,F,"6,8","7,9","10,2","11,2",2017
"Utilitário
Esportivo
Grande",HYUNDAI,Tucson Turbo,GL,"1.6L -
16V",DCT-7,S,E,G,\,\,"9,8","11,8",2017
"Utilitário
Esportivo
Grande",HYUNDAI,Tucson Turbo,GLS,"1.6L -
16V",DCT-7,S,E,G,\,\,"9,8","11,9",2017
"Utilitário
Esportivo
Grande",SUBARU,FORESTER,L / S,2.0-16V,CVT,S,E,G,\,\,10,"14,4",2017
"Utilitário
Esportivo
Grande",SUBARU,FORESTER,XT,2.0-16V,CVT,S,E,G,\,\,"9,2","12,8",2017
"Utilitário
Esportivo
Grande",Mitsubishi,Outlander,4X2,2.0-16V,CVT,S,E,G,\,\,"10,4","12,1",2017
"Utilitário
Esportivo
Grande",VOLVO,XC90,"D5 Inscription/ D5 Kinetic/ D5
Momentum",2.4 - 16V,A-8,S,E,D,\,\,"10,5","11,9",2017
"Utilitário
Esportivo
Grande",VOLVO,XC90,"T8 Excellence/T8 Inscription/T8
Momentum/T8 R-Design",2.0-16V,A-8,S,E,G,\,\,"15,3","15,8",2017
"Utilitário
Esportivo
Grande",VOLVO,XC90,"2.0 T6 Inscription/ 2.0 T6 Kinetic/ 2.0
T6 Momentum/ 2.0 R-Design",2.0 - 16V,A-8,S,E,G,\,\,"7,5",9,2017
"Utilitário
Esportivo
Grande",VOLVO,XC60,"2.0 T5 Comfort/ 2.0 T5 Dynamic/2.0
T5 Kinetic/ 2.0 T5 Momentum",2.0 - 16 V,A-8,S,E,G,\,\,"8,4","10,7",2017
"Utilitário
Esportivo
Grande",VOLVO,XC60,2.0 T5 Inscription / 2.0 T5 R-Design,2.0 - 16 V,A-8,S,E,G,\,\,8,"10,2",2017
"Utilitário
Esportivo
Grande",VOLVO,XC60,"D5 Inscription/ D5 Kinetic/D5
Momentum",2.4 - 20V,A-6,S,E,D,\,\,"9,8","12,5",2017
"Utilitário
Esportivo
Grande",JAGUAR,F-PACE,340CV RSPORT,"3.0L - 24
V",A- 8,S,E,G,\,\,"6,9",9,2017
"Utilitário
Esportivo
Grande",JAGUAR,F-PACE,380CV V6 FE / 380CV V6 S,"3.0L - 24
V",A- 8,S,E,G,\,\,"6,8",9,2017
"Utilitário
Esportivo
Grande",JAGUAR,F-PACE,20TD PRESTIGE,2.0 - 16 V,A- 8,S,E,D,\,\,"10,6","12,5",2017
"Utilitário
Esportivo
Grande",PORSCHE,Cayenne,V6,3.6 - 24V,A - 8,S,H,G,\,\,"7,1","8,4",2017
"Utilitário
Esportivo
Grande",PORSCHE,Cayenne,S E-HY,3.0 - 24 V,A - 8,S,H,G,\,\,"12,1","12,2",2017
"Utilitário
Esportivo
Grande",PORSCHE,Cayenne,GTS,3.6 - 24V,A - 8,S,H,G,\,\,"6,4","8,8",2017
"Utilitário
Esportivo
Grande",PORSCHE,Cayenne,Turbo,4.8 - 32V,A - 8,S,H,G,\,\,"5,5",8,2017
"Utilitário
Esportivo
Grande",PORSCHE,Cayenne,Turbo S,4.8 - 32V,A - 8,S,H,G,\,\,"5,2","7,9",2017
"Utilitário
Esportivo
Grande",PORSCHE,Macan,***,2.0 - 16V,DCT - 7,S,E-H,G,\,\,8,9,2017
"Utilitário
Esportivo
Grande",PORSCHE,Macan,S,3.0 - 24V,DCT - 7,S,E-H,G,\,\,"6,2","7,9",2017
"Utilitário
Esportivo
Grande",PORSCHE,Macan,GTS,3.0 -24V,DCT - 7,S,E-H,G,\,\,"6,9","9,4",2017
"Utilitário
Esportivo
Grande",PORSCHE,Macan,Turbo,3.6 -24V,DCT - 7,S,E-H,G,\,\,"5,8","7,6",2017
"Utilitário
Esportivo
Grande",Renault,Duster,Dynamique (4X2),2.0-16V,M6,S,E-H,F,"7,3","7,9","10,6","11,4",2017
"Utilitário
Esportivo
Grande",Renault,Duster,Dynamique (4X2),2.0-16V,A4,S,E-H,F,6,"7,1",9,"10,4",2017
