categoria,marca,modelo,motor,versao,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
Médio,KIA,RIO,EX / LX 1.6 FF MT HB,1.6 - 16V,M-6,S,E,F,"7,0","9,4","10,2","13,8",2018
Médio,KIA,RIO,EX / LX 1.6 FF AT HB,1.6 - 16V,A-6,S,E,F,"7,2","9,3","10,5","13,4",2018
Médio,Mercedes-Benz,A250,SPORT,2.0 - 16V,DCT 7,S,E,G,\,\,"10,1","12,4",2018
Grande,NISSAN,NOVO SENTRA,20 S / 20 SV / 20 SL,2.0 - 16V,CVT,S,E,F,"6,7","9,1","9,9","12,6",2018
Grande,Mitsubishi,Lancer,HL,2.0-16V,CVT,S,H,G,\,\,"10,2","11,7",2018
Grande,TOYOTA,COROLLA,GLI,1.8-16V,M-6,S,E,F,"7,3","9,1","10,7","13,2",2018
Grande,TOYOTA,COROLLA,GLI,1.8-16V,CVT,S,E,F,"7,8","9,2","11,4","13,2",2018
Grande,TOYOTA,COROLLA,ALTIS / XEI / XRS,2.0-16V,CVT,S,E,F,"7,2","8,8","10,6","12,6",2018
Grande,LEXUS,IS200,LUXURY / F SPORT,2.0-16V,A-8,S,E,G,\,\,"8,0","10,6",2018
Grande,HONDA,Civic,SPORT,2.0-16V,M-6,S,E,F,"7,1","9,2","10,2","13,4",2018
Grande,HONDA,Civic,EX / EX-L / SPORT,2.0-16V,CVT,S,E,F,"7,2","8,9","10,5","13,0",2018
Grande,HONDA,Civic,TOURING,1.5T-16V,CVT,S,E,G,\,\,"11,8","14,4",2018
Grande,HONDA,CIVIC,Coupe Si,1.5T-16V,M-6,S,E,G,\,\,"11,2","13,7",2018
Grande,VW,"GOLF
VARIANT","COMFORTLINE /
HIGHLINE",1.4-16V,A-6,S,E,F,"7,5","8,8","11,1","13,0",2018
Grande,VW,Jetta,Comfortline,1.4-16V,A-6,S,E,G,\,\,"10,4","13,8",2018
Grande,VW,Jetta,Highline,2.0-16V,DCT-6,S,E,G,\,\,"9,4","12,5",2018
Grande,VOLKSWAGEN,JETTA,"250 TSI/
COMFORTLINE 250 TSI /
R-LINE 250 TSI",1.4-16V,A-6,S,E,F,"7,4","9,6","10,9","14,0",2018
Grande,Citroën,C4 Lounge,THP LIVE / THP FEEL / THP SHINE,"1.6 THP
16v Flex",A-6,S,E-H,F,"7,1","9,0","10,5","13,2",2018
Grande,Citroën,C4 Lounge,THP LIVE,"1.6 THP
16v Flex",M-6,S,E-H,F,"7,3","9,0","10,9","13,2",2018
Grande,Citroën,DS5,Be Chic / So Chic,"1.6 THP
16v",A-6,S,E-H,G,\,\,"9,0","11,8",2018
Grande,Citroën,C4 Picasso,Seduction / Intensive,"1.6 THP
16v",A-6,S,E-H,G,\,\,"9,9","12,2",2018
Grande,AUDI,A3 Cabriolet,-,2.0-16V,DCT-7,S,E,G,\,\,"9,9","11,6",2018
Grande,AUDI,A3 Sedan,Attraction/Ambiente,1.4-16V,A-6,S,E,F,"7,8","9,9","11,7","14,2",2018
Grande,AUDI,A3 Sedan,Ambition,2.0-16V,DCT-6,S,E,G,\,\,"10,3","12,8",2018
Grande,AUDI,Q3,Attraction / Ambiente / Ambition,1.4-16V,DCT-6,S,E,F,"6,9","8,1","10,2","11,9",2018
Grande,AUDI,Q3,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,\,\,"8,6","10,6",2018
Grande,AUDI,Q3,Ambiente / Ambition,2.0-16V,DCT-7,S,E,G,\,\,"8,5","10,5",2018
Grande,AUDI,RSQ3,-,2.5-20V,DCT-7,S,E,G,\,\,"7,6","9,6",2018
Grande,AUDI,RS3 Limo,-,2.5-20V,DCT-7,S,E,G,\,\,"7,6","9,9",2018
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,M6,S,E,F,"6,4","8,1","9,5","11,8",2018
Grande,Renault,Fluence,Dynamique / Expression / Privilège,2.0-16V,CVT,S,E,F,"6,1","7,4","8,7","10,7",2018
Grande,Renault,Fluence,GT Line,2.0-16V,CVT,S,E,F,"6,1","7,4","8,7","10,7",2018
Grande,Renault,Fluence,Dynamique Plus,2.0-16V,CVT,S,E,F,"6,1","7,4","8,7","10,7",2018
Grande,BMW,320i,ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"6,7","8,8","9,8","12,8",2018
Grande,BMW,328i,ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"6,4","8,5","9,8","12,5",2018
Grande,BMW,430i,Gran Coupe,2.0 - 16v,A-8,S,E-H,G,\,\,"9,9","12,2",2018
Grande,BMW,X1,sDrive20i ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"6,9","8,4","10,0","12,1",2018
Grande,BMW,X1,xDrive25i ActiveFlex,2.0 - 16v,A-8,S,E-H,F,"6,6","8,1","9,4","11,4",2018
Grande,BMW,X2,sDrive 20i,2.0 - 16v,DCT-7,S,E-H,G,\,\,"10,2","12,4",2018
Grande,BMW,X2,sDrive 18i Active Flex,1.5 - 12v,A-6,S,E-H,F,"7,4","8,7","10,6","12,5",2018
Grande,BMW,X2,sDrive 20i Active Flex,2.0 - 16v,A-8,S,E-H,F,"6,8","8,8","10,4","13,1",2018
Grande,CHEVROLET,"Novo Cruze
(MY18)","LT NB AT
LTZ NB AT",1.4T-16V,A-6,S,E,F,"7,6","9,6","11,2","14,0",2018
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY18)","LT HB AT
LTZ HB AT",1 . 4 T - 1 6 V,A - 6,S,E,F,"7,6","9,3","11,3","13,6",2018
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY18)",LT HB MT,1.4T-16V,M-6,S,E,F,"8,0","9,2","11,7","13,5",2018
Grande,CHEVROLET,Cruze (MY19),LT NB AT,1.4T-16V,A-6,S,E,F,"7,8","10,1","11,5","14,6",2018
Grande,CHEVROLET,Cruze (MY19),LTZ NB AT,1.4T-16V,A-6,S,E,F,"7,6","9,9","11,1","14,2",2018
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY19)",LT HB AT,1.4T-16V,A-6,S,E,F,"7,6","9,3","11,3","13,6",2018
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY19)",LT HB MT,1.4T-16V,M-6,S,E,F,"8,0","9,2","11,7","13,5",2018
Grande,CHEVROLET,"Novo Cruze
Sport6 (MY19)",LTZ HB AT,1.4T-16V,A-6,S,E,F,"7,6","9,3","11,3","13,6",2018
Grande,FORD,Focus Hatch,SE,1.6-16V,DCT-6,S,H,F,"7,2","9,0","10,4","13,0",2018
Grande,FORD,Focus Hatch,SE,1.6-16V,M-5,S,E,F,"7,5","9,3","10,8","13,6",2018
Grande,FORD,Focus Hatch,SE / Titanium,2.0-16V,DCT-6,S,E,F,"6,7","9,2","9,7","13,0",2018
Grande,FORD,Focus Fastback,SE / Titanium,2.0-16V,DCT-6,S,E,F,"6,7","9,2","9,7","13,0",2018
Grande,SUBARU,WRX,2.0,2.0-16V,CVT,S,E,G,\,\,"8,5","11,1",2018
Grande,SUBARU,WRX,STI 2.5,2.5-16V,M-6,S,E,G,\,\,"6,2","7,9",2018
Grande,HYUNDAI,ELANTRA,B,2.0-16V,A-6,S,E,F,"6,9","9,7","10,1","13,8",2018
Grande,KIA,CERATO,FF EX4/ LX4/ SX4 ATNB,1.6 - 16V,A-6,S,E,F,"7,0","9,3","10,1","12,6",2018
Grande,Mercedes-Benz,GLA200 FF,STYLE,1.6 - 16V,DCT 7,S,E,F,"6,9","8,8","10,0","12,7",2018
Extra Grande,VOLVO,"S60 (aro18"")","T4 Inscription / T4 Kinetic /
T4 Momentum / T4 R-Design",2.0 - 16V,DCT-6,S,E,G,\,\,"9,4","12,0",2018
Extra Grande,VOLVO,"S60 (aro17"")","T4 Inscription / T4 Kinetic /
T4 Momentum",2.0-16V,DCT-6,S,E,G,\,\,"10,5","12,6",2018
Extra Grande,VOLVO,"V60 (aro 18"")","T4 Inscription / T4 Kinetic /
T4 Momentum / T4 R-Design",2.0 - 16V,DCT-6,S,E,G,\,\,"9,5","11,7",2018
Extra Grande,VOLVO,"V60 (aro 17"")","T4 Inscription/
T4 Kinetic /
T4 Momentum",2.0 - 16V,DCT-6,S,E,G,\,\,"10,1","12,5",2018
Extra Grande,VOLVO,V60,"T5 INSCRIPT / T5 MOMENTUM / T5
R-DESIGN",2.0-16V,A-8,S,E,G,\,\,"9,3","12,5",2018
Extra Grande,VOLVO,S90,"T8 INSCRIPT
T8 R-DESIGN",2.0-16V,A-8,S,E,G,\,\,"21,3","25,6",2018
Extra Grande,JAGUAR,XF,"P250 PRESTIGE / P250 R-SPORT /
P250 PURE",2.0 - 16V,A-8,S,E,G,\,\,"8,5","11,9",2018
Extra Grande,JAGUAR,XF,"2.0T PRESTIG/ 2.0T PURE TC/ 2.0T
PURE/ 2.0T R-SPORT",2.0 - 16 V,A- 8,S,E,G,\,\,"8,3","11,0",2018
Extra Grande,JAGUAR,XF,V6 PORTFOLIO,3.0 - 24 V,A- 8,S,E,G,\,\,"6,7","10,1",2018
Extra Grande,JAGUAR,XF,V6 380CV S,3.0 - 24 V,A- 8,S,E,G,\,\,"6,6","10,1",2018
Extra Grande,JAGUAR,XE,P250 R-SPORT / P250 PURE,2.0 - 16V,A-8,S,E,G,\,\,"8,5","11,2",2018
Extra Grande,JAGUAR,XE,P200 R-SPORT / P200 PURE,2.0 - 16V,A-8,S,E,G,\,\,"8,7","11,1",2018
Extra Grande,JAGUAR,XE,2.0 PURE SI4 / 2.0 R-SPORT SI4,2.0 - 16 V,A- 8,S,E,G,\,\,"8,4","10,9",2018
Extra Grande,JAGUAR,XE,S 3.0 V6 SC,3.0 - 24 V,A- 8,S,E,G,\,\,"7,2","10,5",2018
Extra Grande,JAGUAR,XJ,3.0 SC R-SPORT / 3.0 SC PORT,3.0 -24 V,A- 8,S,E,G,\,\,"6,5","10,2",2018
Extra Grande,TOYOTA,CAMRY,XLE,3.5-24V,A-8,S,E,G,\,\,"8,3","11,5",2018
Extra Grande,TOYOTA,RAV4 4X2,2.0 4X2,2.0-16V,CVT,S,E,G,\,\,"9,5","10,9",2018
Extra Grande,TOYOTA,RAV4 4X4,4X4,2.0-16V,CVT,S,E,G,\,\,"9,5","10,9",2018
Extra Grande,TOYOTA,RAV4 4X4,4X4,2.5-16V,A-6,S,E,G,\,\,"8,7","10,9",2018
Extra Grande,LEXUS,ES350,-,3.5-24V,A-6,S,E,G,\,\,"7,7","11,0",2018
Extra Grande,LEXUS,NX200 4X4,LUXURY / F SPORT,2.0-16V,A-6,S,E,G,\,\,"8,3","10,0",2018
Extra Grande,LEXUS,LS460,-,4.6-32V,A-8,S,E,G,\,\,"5,9","9,2",2018
Extra Grande,LEXUS,NX300 4X4,LUXURY / F SPORT / DYNAMIC,2.0-16V,A-6,S,E,G,\,\,"8,3","10,0",2018
Extra Grande,LEXUS,NX300H,LUXURY / F-SPORT / DYNAMIC,2.5 - 16V,CVT,S,E,G,\,\,"12,6","11,1",2018
Extra Grande,VW,Passat,Comfortline / Highline,2.0-16V,DCT-6,S,E,G,\,\,"10,4","12,9",2018
Extra Grande,VW,Tiguan,"Allspace 250 TSI /
Allspace Comfortline 250 TSI",1.4-16V,DCT-6,S,E,F,"6,8","8,0","10,1","11,7",2018
Extra Grande,VW,Tiguan,Allspace R-Line 350 TSI,2.0-16V,DCT-7,S,E,G,\,\,"8,3","9,6",2018
Extra Grande,Peugeot,408,"Griffe THP A / Allure THP A / GRIFFE
RG / BUSINESS","1.6 THP
16V Flex",A-6,S,E-H,F,"7,3","9,2","10,6","13,0",2018
Extra Grande,AUDI,A4 Sedan,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,\,\,"11,0","14,3",2018
Extra Grande,AUDI,A4 Sedan,Ambition,2.0-16V,DCT-7,S,E,G,\,\,"9,7","12,3",2018
Extra Grande,AUDI,A4 Avant,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,\,\,"10,5","13,5",2018
Extra Grande,AUDI,A6 Sedan,Ambiente,2.0-16V,DCT-7,S,E-H,G,\,\,"8,3","9,5",2018
Extra Grande,AUDI,A6 Sedan,Ambition,3.0-24V,DCT-7,S,E-H,G,\,\,"7,7","10,6",2018
Extra Grande,AUDI,A6 allroad,Allroad,3.0-24V,DCT-7,S,E,G,\,\,"7,7","10,6",2018
Extra Grande,AUDI,A7 Sportback,Ambiente,3.0-24V,DCT-7,S,E-H,G,\,\,"7,7","10,6",2018
Extra Grande,AUDI,A8 Sedan,-,4.0-32V,A-8,S,E,G,\,\,"7,1","10,3",2018
Extra Grande,AUDI,A8 Longo,-,6.3-48V,A-8,S,E,G,\,\,"5,5","7,4",2018
Extra Grande,AUDI,S8 Plus,Sedan,4.0-32V,A - 8,S,E,G,\,\,"6,4","8,8",2018
Extra Grande,AUDI,SQ5,-,3.0-24V,A-8,S,E,G,\,\,"7,0","9,7",2018
Extra Grande,AUDI,A5 Sportback,Attraction / Ambiente,2.0-16V,DCT-7,S,E,G,\,\,"11,0","13,4",2018
Extra Grande,AUDI,A5 Sportback,Ambition,2.0-16V,DCT-7,S,E,G,\,\,"9,3","11,9",2018
Extra Grande,AUDI,Q5,Blindada,2.0-16V,DCT-7,S,E,G,\,\,"7,8","9,2",2018
Extra Grande,DODGE,Durango,Limited,3.6-24V,A-8,S,H,G,\,\,"7,0","9,4",2018
Extra Grande,CHRYSLER,300C,300C,3.6-24V,A-8,S,H,G,\,\,"7,1","10,1",2018
Extra Grande,BMW,M3,Sedan,3.0 - 24v,DCT-7,S,E-H,G,\,\,"7,2","9,2",2018
Extra Grande,BMW,M6,Gran Coupe,4.4 - 32v,DCT-7,S,E-H,G,\,\,"6,2","8,3",2018
Extra Grande,BMW,750Li,-,4.4 - 32v,A-8,S,E-H,G,\,\,"7,1","10,5",2018
Extra Grande,BMW,530i,-,2.0 - 16v,A-8,S,E-H,G,\,\,"9,8","12,6",2018
Extra Grande,BMW,540i,-,3.0 - 24v,A-8,S,E-H,G,\,\,"8,4","11,6",2018
Extra Grande,BMW,M5,-,4.4 - 32v,A-8,S,E-H,G,\,\,"6,5","8,5",2018
Extra Grande,BMW,M4,CS,3.0 - 24v,A-7,S,E-H,G,\,\,"7,4","9,2",2018
Extra Grande,FORD,FUSION,FWD SEL / FWD Titanium,2.0-16V,A-6,S,E,G,\,\,"8,6","11,7",2018
Extra Grande,FORD,FUSION,AWD Titanium,2.0-16V,A-6,S,E,G,\,\,"8,2","11,1",2018
Extra Grande,FORD,FUSION,Flex SE,2.5-16V,A-6,S,E,F,"6,0","8,5","8,6","12,3",2018
Extra Grande,FORD,FUSION,Hybrid,2.0-16V,eCVT,S,E,G,\,\,"16,8","15,1",2018
Extra Grande,FORD,EDGE,AWD Titanium,3.5-24V,A-6,S,E,G,\,\,"6,7","9,5",2018
Extra Grande,Maserati,Ghibli,Euro 6,3.0-24V,A-8,S,H,G,\,\,"6,3","9,3",2018
Extra Grande,Maserati,Ghibli,SQ4 Euro 6,3.0-24V,A-8,S,H,G,\,\,"6,4","9,2",2018
Extra Grande,HYUNDAI,AZERA,V6 GDI,3.0 - 24V,A-8,S,E,G,\,\,"8,3","10,4",2018
Extra Grande,HYUNDAI,AZERA,3.0 V6,3.0 - 24V,A-6,S,E,G,\,\,"7,1","10,4",2018
Extra Grande,KIA,CADENZA,EX / LX GDI,3.3 - 24V,A-6,S,E,G,\,\,"7,9","11,3",2018
Extra Grande,KIA,OPTIMA,EX3 / LX3 2.0 AT,2.0 - 16V,A-6,S,E,G,\,\,"8,9","11,9",2018
Extra Grande,KIA,STINGER,EX 2.0 AT,2.0 - 16V,A-8,S,E,G,\,\,"8,3","11,1",2018
Extra Grande,KIA,STINGER,GT 3.3 AT,3.3 - 24V,A-8,S,E,G,\,\,"6,6","9,2",2018
Extra Grande,Mercedes-Benz,C180,Coupé,1.6 - 16V,A9,S,E,G,\,\,"10,6","14,4",2018
Extra Grande,Mercedes-Benz,C300,Estate,2.0 - 16V,A 9,S,E,G,\,\,"9,2","12,6",2018
Extra Grande,Mercedes-Benz,E250,Avantgarde,2.0 - 16V,A 9,S,E,G,\,\,"9,2","12,2",2018
Extra Grande,Mercedes-Benz,E250,Exclusive,2.0 - 16V,A 9,S,E,G,\,\,"9,2","12,2",2018
Extra Grande,Maserati,Ghibli,Euro 6,3.0-24V,A-8,S,H,G,\,\,"6,3","9,3",2018
Extra Grande,Maserati,Ghibli,SQ4 Euro 6,3.0-24V,A-8,S,H,G,\,\,"6,4","9,2",2018
Extra Grande,JAGUAR,XE,P380 S,3.0-24V,A-8,S,E,G,\,\,"7,6","10,6",2018
Extra Grande,FORD,Edge,ST GTDI,2.7-24V,A-8,S,E,G,\,\,"7,3","9,4",2018
Extra Grande,AUDI,RS4 Avant,-,2.9-24V,A-8,S,E,G,\,\,"7,1","9,2",2018
Extra Grande,AUDI,A6 Sedan,-,3.0-24V,DCT-7,S,E,G,\,\,"8,3","10,3",2018
Extra Grande,AUDI,A7 Sportback,-,3.0-24V,DCT-7,S,E,G,\,\,"8,3","10,4",2018
"Utilitário
Esportivo
Compacto",NISSAN,KICKS,16 S,1.6 - 16V,M-5,S,E,F,"7,8","9,0","11,1","13,0",2018
"Utilitário
Esportivo
Compacto",NISSAN,KICKS,16 S / 16 SV / 16 SL,1.6 - 16V,CVT,S,E,F,"7,7","9,4","11,4","13,7",2018
"Utilitário
Esportivo
Compacto",Mitsubishi,ASX,4X2,2.0-16V,CVT,S,E,F,"6,9","9,1","9,8","12,6",2018
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4ALL,1.6-16V,M-5,S,E,G,\,\,"12,2","13,0",2018
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4ALL,1.6-16V,A-6,S,E,G,\,\,"11,6","13,2",2018
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4YOU,1.6-16V,A-6,S,E,G,\,\,"11,6","13,2",2018
"Utilitário
Esportivo
Compacto",SUZUKI,Vitara,4SPORT,1.4-16V,A-6,S,E,G,\,\,"12,0","13,7",2018
"Utilitário
Esportivo
Compacto",SUZUKI,S-CROSS,4YOU,1.6-16V,A-6,S,E,G,\,\,"11,6","13,2",2018
"Utilitário
Esportivo
Compacto",SUZUKI,S-CROSS,4STYLE,1.4-16V,A-6,S,E,G,\,\,"12,2","14,0",2018
"Utilitário
Esportivo
Compacto",JAC,T5,1.5 JETFLEX,1.5 - 16V,M-6,S,E,F,"8,0","9,2","11,2","13,2",2018
"Utilitário
Esportivo
Compacto",JAC,T5,1.5 JETFLEX CVT (MY17),1.5 - 16V,CVT,S,E,F,"7,9","8,0","11,5","11,4",2018
"Utilitário
Esportivo
Compacto",JAC,T40,1.5 JETFLEX,1.5-16V,M-5,S,E,F,"8,1","8,7","11,9","12,8",2018
"Utilitário
Esportivo
Compacto",HONDA,HR-V,LX,1.8-16V,M-6,S,E,F,"6,7","8,6","10,0","12,6",2018
"Utilitário
Esportivo
Compacto",HONDA,HR-V,LX / EX / EXL/TOURING,1.8-16V,CVT,S,E,F,"7,7","8,6","11,0","12,3",2018
"Utilitário
Esportivo
Compacto",HONDA,HR-V,EX,1.8-16V,CVT,S,E,F,"7,7","8,6","11,0","12,3",2018
"Utilitário
Esportivo
Compacto",HONDA,WR-V,EX / EXL,1.5-16V,CVT,S,E,F,"8,1","8,8","11,7","12,4",2018
"Utilitário
Esportivo
Compacto",CHERY,TIGGO 2,"DESERT / EXCLUSIVE / SPORT / 1.5
ACT / 1.5 LOOK / 1.5 LUX / 1.5
SMILE",1.5 - 16V,M-5,S,H,F,"7,7","8,8","10,9","12,3",2018
"Utilitário
Esportivo
Compacto",CHERY,TIGGO 2,"1.5 AT ACT / 1.5 AT EX / 1.5 AT
LOOK",1.5-16V,A-4,S,H,F,"6,9","8,2","10,0","11,9",2018
"Utilitário
Esportivo
Compacto",Peugeot,2008,Allure MT / Griffe MT,1.6 16v,M-5,S,E,F,"8,3","8,9","11,6","12,9",2018
"Utilitário
Esportivo
Compacto",Peugeot,2008,Griffe THP M,"1.6 THP
16V Flex",M-6,S,E,F,"8,4","9,3","12,5","13,5",2018
"Utilitário
Esportivo
Compacto",Peugeot,2008,"GRIFFE EAT6 / ALLURE EAT6 /
CROSS EAT6 / UBTECH EAT6 / Style",1.6 16v,A-6,S,E,F,"7,5","9,2","10,7","13,0",2018
"Utilitário
Esportivo
Compacto",Citroën,Aircross,"M Feel / START MT / M BUSIN / LIVE
MT",1.6 16v,M-5,S,E,F,"7,6","8,8","10,9","12,8",2018
"Utilitário
Esportivo
Compacto",Citroën,Aircross,SHINEAT/ FEEL AT / LIVE AT,1.6 16v,A-6,S,E,F,"7,3","8,7","10,5","12,5",2018
"Utilitário
Esportivo
Compacto",Citroën,C4 Cactus,Live / Feel,1.6 16V,M-5,S,E,F,"7,7","8,9","11,0","12,5",2018
"Utilitário
Esportivo
Compacto",Citroën,C4 Cactus,Shine A / Feel A,1.6 16V,A-6,S,E,F,"7,3","9,1","10,4","13,0",2018
"Utilitário
Esportivo
Compacto",Citroën,C4 Cactus,Shine T,"1.6 THP
16v",A-6,S,E,F,"7,2","8,9","10,4","12,6",2018
"Utilitário
Esportivo
Compacto",FIAT,Dobló,Adventure,1.8-16V,M-5,S,H,F,"6,4","6,7","9,2","9,8",2018
"Utilitário
Esportivo
Compacto",FIAT,Novo Uno,WAY,1.3-8V,M-5,S,E,F,"9,3","11,0","13,0","15,0",2018
"Utilitário
Esportivo
Compacto",FIAT,Novo Uno,WAY GSR,1.3-8V,MTA-5,S,E,F,"9,2","10,5","13,2","14,4",2018
"Utilitário
Esportivo
Compacto",FIAT,Weekend,Adventure,1.8-16V,M-5,S,H,F,"6,8","7,5","9,7","11,1",2018
"Utilitário
Esportivo
Compacto",FIAT,Weekend,Adventure Dualogic,1.8-16V,MTA-5,S,H,F,"7,2","7,9","10,2","11,2",2018
"Utilitário
Esportivo
Compacto",JEEP,Renegade,Custom / Sport,1.8-16V,M-5,S,E,F,"7,5","8,3","10,9","12,3",2018
"Utilitário
Esportivo
Compacto",JEEP,Renegade,Sport,1.8-16V,A-6,S,E,F,"7,0","8,5","10,1","12,1",2018
"Utilitário
Esportivo
Compacto",JEEP,Renegade,Longitude / Limited / Night Eagle,1.8-16V,A-6,S,E,F,"6,5","7,6","9,5","10,9",2018
"Utilitário
Esportivo
Compacto",Renault,Captur,Zen / Intens,1.6-16V,M5,S,E-H,F,"7,6","8,0","10,9","11,3",2018
"Utilitário
Esportivo
Compacto",Renault,Captur,Intens,2.0-16V,A4,S,E-H,F,"6,2","7,3","8,8","10,8",2018
"Utilitário
Esportivo
Compacto",Renault,Duster,Dynamique (4X2),2.0-16V,M6,S,E-H,F,"7,3","7,9","10,6","11,4",2018
"Utilitário
Esportivo
Compacto",Renault,"Sandero
Stepway",Stepway,1.6-16V,M5,S,E-H,F,"8,3","8,5","12,0","12,1",2018
"Utilitário
Esportivo
Compacto",Renault,"Sandero
Stepway",Stepway,1.6-16V,MTA-5,S,E-H,F,"7,7","8,3","11,5","12,0",2018
"Utilitário
Esportivo
Compacto",Renault,Duster,"Dynamique SCE/ Expression SCE /
(4x2)",1.6-16V,M5,S,E-H,F,"7,5","7,9","11,1","11,4",2018
"Utilitário
Esportivo
Compacto",Renault,Captur,Zen / Intens,1.6-16V,CVT,S,E-H,F,"7,2","8,1","10,5","11,7",2018
"Utilitário
Esportivo
Compacto",Renault,Duster,Dynamique CVT/ Expression CVT,1.6-16V,CVT,S,E-H,F,"7,1","7,9","10,3","10,8",2018
"Utilitário
Esportivo
Compacto",Renault,Kwid,Intens / Life / Zen,1.0-12V,M5,S,M / E,F,"10,3","10,8","14,9","15,6",2018
"Utilitário
Esportivo
Compacto",Renault,Duster,Dynamique (4X2),2.0-16V,A4,S,E-H,F,"6,1","7,3","8,9","10,5",2018
"Utilitário
Esportivo
Compacto",Renault,Duster,16 A CVT,1.6-16V,CVT,S,E-H,F,"7,1","7,9","10,3","10,8",2018
"Utilitário
Esportivo
Compacto",Renault,Captur,Life 16A,1.6-16V,CVT,S,E-H,F,"7,2","8,1","10,5","11,7",2018
"Utilitário
Esportivo
Compacto",CHEVROLET,TRACKER,LT / LTZ,"1.4T -
16V",A-6,S,E,F,"7,3","8,2","10,6","11,7",2018
"Utilitário
Esportivo
Compacto",CHEVROLET,TRACKER,PREMIER,"1.4T -
16V",A-6,S,E,F,"7,3","8,2","10,6","11,7",2018
"Utilitário
Esportivo
Compacto",CHEVROLET,"TRACKER
(MY19)",LT,"1.4T -
16V",A-6,S,E,F,"7,3","8,2","10,6","11,7",2018
"Utilitário
Esportivo
Compacto",CHEVROLET,"TRACKER
(MY19)",LTZ,"1.4T -
16V",A-6,S,E,F,"7,3","8,2","10,6","11,7",2018
"Utilitário
Esportivo
Compacto",CHEVROLET,"TRACKER
(MY19)",PREMIER,"1.4T -
16V",A-6,S,E,F,"7,3","8,2","10,6","11,7",2018
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),Trail,1.0-12V,M-5,S,E,F,"8,8","9,9","12,5","14,3",2018
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),Trail,1.5-16V,M-5,S,E,F,"7,5","9,0","10,8","13,2",2018
"Utilitário
Esportivo
Compacto",FORD,EcoSport,SE / FREESTYLE,1.5-12V,M-5,S,E,F,"8,3","9,0","11,6","13,1",2018
"Utilitário
Esportivo
Compacto",FORD,EcoSport,SE / FREESTYLE,1.5-12V,A-6,S,E,F,"7,1","8,9","10,4","12,8",2018
"Utilitário
Esportivo
Compacto",FORD,EcoSport,TITANIUM,2.0-16V,A-6,S,E,F,"6,1","8,3","8,8","12,0",2018
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),FREESTYLE,1.5-12V,M-5,S,E,F,"8,4","9,9","11,9","14,4",2018
"Utilitário
Esportivo
Compacto",FORD,KA (5 Portas),FREESTYLE,1.5-12V,A-6,S,E,F,"7,5","9,4","10,7","13,5",2018
"Utilitário
Esportivo
Compacto",FORD,EcoSport,Storm 4WD,2.0-16V,A-6,S,E,F,"6,0","8,0","8,5","11,4",2018
"Utilitário
Esportivo
Compacto",FORD,EcoSport (2019),SE / FREESTYLE,1.5-12V,A-6,S,E,F,"7,1","8,6","10,3","12,6",2018
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style,1.6-16V,M-6,S,E,F,"8,3","9,8","11,6","13,4",2018
"Utilitário
Esportivo
Compacto",Hyundai,HB20X,Style / Premium,1.6-16V,A-6,S,E,F,"7,1","8,7","10,1","11,4",2018
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Attitude / Pulse,1.6-16V,M-6,S,E,F,"7,6","8,2","10,4","11,7",2018
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Attitude / Pulse / Smart,1.6-16V,A-6,S,E,F,"7,1","8,2","10,1","11,3",2018
"Utilitário
Esportivo
Compacto",Hyundai,CRETA,Pulse / Prestige / Sport,2.0-16V,A-6,S,E,F,"6,9","8,2","10,0","11,4",2018
"Utilitário
Esportivo
Compacto",HYUNDAI,TUCSON,GLSB,2.0-16V,A-4,S,E,F,"5,0","5,8","7,4","8,6",2018
"Utilitário
Esportivo
Compacto",KIA,NEW SOUL,EX2 / LX2 1.6 FF AT,1.6 - 16V,A-6,S,E,F,"7,3","8,0","10,2","11,0",2018
"Utilitário
Esportivo
Compacto",JAC,T40,1.6 DVVT CVT,1.6-16V,CVT,S,E,G,\,\,"11,6","12,1",2018
"Utilitário
Esportivo
Grande",Mitsubishi,Outlander,Comfort,2.0-16V,CVT,S,E,G,\,\,"10,3","11,4",2018
"Utilitário
Esportivo
Grande",Mitsubishi,Outlander,4X2,2.0-16V,CVT,S,E,G,\,\,"10,4","12,1",2018
