node_id,latitude,longitude,rua,bairro,cep
2435928781,-14.8437959,-40.8800136,Avenida Rafael Spínola,Zabelê,45078-276
2435928782,-14.8438973,-40.8811795,Rua E,Zabelê,45078-276
2435928785,-14.8433544,-40.8805391,Rua M,Zabelê,45078-276
2435928786,-14.8434039,-40.8811877,Rua M,Zabelê,45078-276
2435928787,-14.8433132,-40.8799984,Rua M,Zabelê,45078-276
2435928788,-14.8442903,-40.8800261,Avenida Rafael Spínola,Zabelê,45078-276
2435928789,-14.8449428,-40.8819295,Avenida Um,Zabelê,45078-276
2435928790,-14.8448187,-40.8800273,Avenida Rafael Spínola,Zabelê,45078-276
2435928791,-14.8453571,-40.8819159,Avenida Um,Zabelê,45078-276
2435928794,-14.8449431,-40.8824886,Rua do Campinho,Zabelê,45078-276
2435928798,-14.8457754,-40.8843445,Rua Maria Pacheco,Zabelê,45078-276
2435928803,-14.8448631,-40.8876793,Avenida Kanachuê,Zabelê,45078-276
2435928806,-14.8429877,-40.8880472,Rua Espinheira Santa,Zabelê,45078-276
2435928813,-14.8444486,-40.8904724,Avenida Treze,Zabelê,45078-276
2435928817,-14.8446776,-40.8924705,,Zabelê,45078-276
2435928822,-14.8426734,-40.8901806,Rua Doze,Zabelê,45078-276
2435928824,-14.8407274,-40.8876898,Rua Cédro do Líbano,Zabelê,45078-276
2435928826,-14.8419585,-40.8879017,Rua Cédro do Líbano,Zabelê,45078-276
2435928840,-14.8317213,-40.8868368,,Zabelê,45078-276
2435928884,-14.8481825,-40.8669043,Rua L,Ibirapuera,45075-225
2435928886,-14.8468898,-40.8664018,Rua L,Ibirapuera,45075-225
2435928890,-14.8472103,-40.8660628,Avenida Maranhão,Ibirapuera,45075-225
2435928896,-14.847163,-40.8689301,Via Local,Zabelê,45078-276
2435928898,-14.8474917,-40.8666703,Rua B,Ibirapuera,45075-225
2435942259,-14.838469,-40.8572491,,Ibirapuera,45075-225
2435942260,-14.8384839,-40.8573315,Avenida Macaúbas,Ibirapuera,45075-225
2435942261,-14.8387777,-40.8559009,,Ibirapuera,45075-225
2435942264,-14.837931,-40.8577593,Rua Nova,Ibirapuera,45075-225
2435942266,-14.837579,-40.8577091,Travessa São José,Ibirapuera,45075-225
2435942268,-14.8368951,-40.8576071,Rua Djanira Lacerda,Ibirapuera,45075-225
2435942272,-14.8377209,-40.857017,Travessa São José,Ibirapuera,45075-225
2435942274,-14.8372414,-40.8568154,Rua São Paulo,Ibirapuera,45075-225
2435942277,-14.8355479,-40.8565796,Rua São José,Ibirapuera,45075-225
2435942283,-14.8378,-40.8584386,Rua K,Ibirapuera,45075-225
2435942287,-14.8367655,-40.8581449,Rua Djanira Lacerda,Ibirapuera,45075-225
2435942289,-14.8357869,-40.85781,Rua Milton Rocha,Ibirapuera,45075-225
2435942291,-14.8369613,-40.8557872,Rua I,Ibirapuera,45075-225
2435942297,-14.8345192,-40.8571473,Avenida Espanha,Ibirapuera,45075-225
2435942313,-14.8365373,-40.859706,Avenida Portugal,Ibirapuera,45075-225
2435942314,-14.8387321,-40.8610095,Avenida B,Ibirapuera,45075-225
2435942315,-14.8388707,-40.8604898,Avenida Portugal,Ibirapuera,45075-225
2435942329,-14.8432111,-40.8665979,Avenida Sérgio Vieira de Melo,Zabelê,45075-225
2435942330,-14.8422711,-40.8663668,,Zabelê,45075-225
2435942331,-14.8423411,-40.8655728,,Zabelê,45075-225
2435942332,-14.8433005,-40.865757,Avenida Sérgio Vieira de Melo,Zabelê,45075-225
2435946881,-14.8400577,-40.8734831,Via Coletora,Zabelê,45078-276
2435946892,-14.8399896,-40.8737413,Via Coletora,Zabelê,45078-276
2435946894,-14.8397705,-40.8734342,Via Coletora,Zabelê,45078-276
2435946906,-14.8397187,-40.873695,Via Coletora,Zabelê,45078-276
2435953233,-14.8335066,-40.8925564,Rua G,Zabelê,45078-276
2435953234,-14.8346235,-40.8906556,Rua H,Zabelê,45078-276
2435953236,-14.8355029,-40.8883676,,Zabelê,45078-276
2435953237,-14.8358833,-40.8884595,,Zabelê,45078-276
2435953238,-14.8353543,-40.8908258,,Zabelê,45078-276
2435953243,-14.8342235,-40.8920342,Rua F,Zabelê,45078-276
2435953244,-14.8349715,-40.8907366,Rua F,Zabelê,45078-276
2435953245,-14.8348939,-40.8893337,,Zabelê,45078-276
2435953246,-14.835651,-40.8894988,,Zabelê,45078-276
2436013464,-14.8779421,-40.8573063,Avenida Mongoiós,Patagônia,45065-180
2436064633,-14.8772498,-40.8569269,Avenida Frei Benjamin,Patagônia,45065-180
2436064641,-14.8769672,-40.856955,Avenida Brasília,Patagônia,45065-180
2436064651,-14.8778442,-40.8506092,Rua D,Felícia,45055-485
2436064658,-14.8765894,-40.8602938,Avenida Brasília,Patagônia,45065-180
2436064667,-14.8728668,-40.8710591,Avenida Paraná,Patagônia,45065-180
2436064761,-14.8469264,-40.8773247,Rua P,Bateias,45078-276
2436064763,-14.8482806,-40.8774379,Rua P,Bateias,45078-276
2436064783,-14.8475279,-40.8773707,Rua B,Bateias,45078-276
2436064785,-14.8502073,-40.867784,Caminho 1,Bateias,45053-530
2436064791,-14.8501276,-40.8697678,Avenida Perimetral Parque Bateias,Bateias,45053-530
2436071254,-14.8349574,-40.8762436,Rua do Corcovado,Zabelê,45078-276
2436071255,-14.8349804,-40.8750985,Rua Santa Tereza,Zabelê,45078-276
2436071257,-14.8341524,-40.8762161,Rua do Corcovado,Zabelê,45078-276
2436071258,-14.8341748,-40.8750716,Rua São Januário,Zabelê,45078-276
2436221051,-14.83371,-40.8798538,Avenida Rafael Spínola,Zabelê,45078-276
2436221058,-14.8379904,-40.8797428,Rua Um,Zabelê,45078-276
2437070234,-14.8412615,-40.8820779,Avenida Gildásio Cairo,Zabelê,45078-276
2437070236,-14.8397292,-40.8818391,Rua Lírio do Vale,Zabelê,45078-276
2437070240,-14.8388014,-40.8816006,Avenida Serrana,Zabelê,45078-276
2437070248,-14.8394217,-40.8815861,Rua N,Zabelê,45078-276
2437129183,-14.8410215,-40.8671182,,Zabelê,45078-276
2437129216,-14.8418045,-40.8579505,Rua B,Ibirapuera,45075-225
2437129244,-14.8412024,-40.8471579,Rua Santa Rita,Ibirapuera,45085-130
2437129259,-14.8422245,-40.8472551,Rua Santa Madalena,Ibirapuera,45085-130
2437835679,-14.9462369,-40.9464731,Rua Castro Alves,,
2437835683,-14.9468019,-40.9472535,Rua Castro Alves,,
2437842183,-14.7958761,-40.8624222,,Lagoa das Flores,45085-130
2445280169,-14.8370241,-40.8567019,Rua AI,Ibirapuera,45075-225
2445280172,-14.8357355,-40.8560776,Avenida Macaúbas,Ibirapuera,45075-225
2445280173,-14.8346751,-40.8555666,Avenida Macaúbas,Ibirapuera,45075-225
2445280175,-14.8343958,-40.8561132,Rua Nova Colina,Ibirapuera,45075-225
2445280177,-14.8341987,-40.8564956,Rua das Rosas,Ibirapuera,45075-225
2445280199,-14.9628954,-40.9072747,Rodovia Santos Dumont,,
2445285954,-14.8256059,-40.8381987,Anel Rodoviário Jadiel Matos Oeste,Nossa Senhora Aparecida,45085-130
2445285955,-14.886479,-40.9056676,Rua Santa Catarina,Campinhos,45040-170
2445286991,-14.8781916,-40.8857918,Rua Santa Rita,Campinhos,45053-530
2445286996,-14.881255,-40.8877424,Rua Nova,Campinhos,45040-170
2445287035,-14.8995411,-40.8522817,Rua Ema,Felícia,45055-686
2445287036,-14.8989289,-40.8533215,Rua Ximango,Felícia,45055-686
2445287037,-14.8991761,-40.8529046,Rua Falcão,Felícia,45055-686
2445287038,-14.898039,-40.8522032,Rua Falcão,Felícia,45055-686
2445308386,-14.8309291,-40.8817688,,Zabelê,45078-276
2445308388,-14.8335303,-40.8756135,Avenida Leblon,Zabelê,45078-276
2445308389,-14.8316434,-40.8755887,Rua da Enseada,Zabelê,45078-276
2445308390,-14.8297208,-40.875535,Rua do Arpuador,Zabelê,45078-276
2445308391,-14.8310607,-40.8767244,Rua Padre Miguel,Zabelê,45078-276
2445308392,-14.8310335,-40.8778632,Rua Padre Miguel,Zabelê,45078-276
2445308393,-14.8302713,-40.8767137,Rua São Conrado,Zabelê,45078-276
2445308394,-14.8302439,-40.8778786,Rua Sete,Zabelê,45078-276
2445861121,-14.8366093,-40.8505321,Rua Santa Sueli,Nossa Senhora Aparecida,45085-130
2445861122,-14.8369185,-40.8485869,Travessa Santa Mônica,Nossa Senhora Aparecida,45085-130
2445861123,-14.8372646,-40.8506414,Rua São Lourenco,Nossa Senhora Aparecida,45085-130
2445861156,-14.8508546,-40.8795419,Rua X,Bateias,45078-276
2445861157,-14.8531492,-40.8797291,Rua J,Bateias,45053-530
2447096820,-14.8573468,-40.8700092,Rua Esau Matos,Bateias,45053-530
2447096827,-14.8574225,-40.8703101,Avenida Perimetral Lagoa das Bateias,Bateias,45053-530
2447096828,-14.857731,-40.8708277,Avenida Perimetral Lagoa das Bateias,Bateias,45053-530
2447096833,-14.8600124,-40.8498089,Rua Nicanor Ferreira,Brasil,45051-300
2447096835,-14.8604247,-40.8507793,Rua Nicanor Ferreira,Brasil,45051-300
2447096836,-14.8602884,-40.8505077,Rua Nicanor Ferreira,Brasil,45051-300
2447096837,-14.8601489,-40.8506088,Avenida Cuiabá,Brasil,45051-300
2447096878,-14.8811622,-40.8700594,Rua I,Patagônia,45040-170
2447096879,-14.8813595,-40.8681115,Rua I,Patagônia,45040-170
2447096881,-14.8815016,-40.866788,Rua I,Patagônia,45040-170
2447096888,-14.8819457,-40.8675366,Rua T,Patagônia,45040-170
2447096889,-14.8816491,-40.8680299,Avenida Perimetral,Patagônia,45040-170
2447096890,-14.881668,-40.8712879,Rua T,Jatobá,45040-170
2447096892,-14.8818314,-40.8704521,Rua Boa Esperança,Patagônia,45040-170
2447096894,-14.8832081,-40.8703739,Rua S,Patagônia,45040-170
2447096895,-14.8823003,-40.867416,Rua S,Patagônia,45040-170
2447096898,-14.8836622,-40.8703261,Rua I,Patagônia,45040-170
2447096899,-14.884051,-40.8702833,Rua H,Patagônia,45040-170
2447096902,-14.8831013,-40.8673623,Rua H,Patagônia,45040-170
2447096911,-14.8844849,-40.8702591,Rua G,Patagônia,45040-170
2448384966,-14.9113612,-40.8497053,Avenida Central,Ayrton Senna,45055-686
2448384968,-14.9115452,-40.8505636,Rua Radial Sul C,Ayrton Senna,45055-686
2448384979,-14.9121906,-40.8533303,Avenida Central,Ayrton Senna,45055-686
2448384981,-14.9116217,-40.8509673,Avenida Central,Ayrton Senna,45055-686
2451482273,-14.9104307,-40.8746097,Rodovia Santos Dumont,Ayrton Senna,45040-170
2451482279,-14.9024942,-40.8852004,,Jatobá,45040-170
2451482280,-14.9023257,-40.8855638,,Jatobá,45040-170
2451482285,-14.9002158,-40.8919622,,Campinhos,45040-170
2451482286,-14.8998724,-40.8924316,,Campinhos,45040-170
2451482288,-14.897778,-40.8962765,Rua Oureliano Oliveira,Campinhos,45040-170
2451482297,-14.8913748,-40.8934035,Avenida Sāo José,Campinhos,45040-170
2455891091,-14.880557,-40.8464308,Rua U,Felícia,45055-900
2455891122,-14.8806027,-40.8497869,Avenida Filipinas,Felícia,45055-485
2455891151,-14.87939,-40.8490138,Avenida Filipinas,Felícia,45055-485
2455891159,-14.8792654,-40.8491938,Avenida Filipinas,Felícia,45055-485
2455891179,-14.8785682,-40.8551816,Avenida dos Imborés,Patagônia,45065-180
2455891197,-14.8781142,-40.8559945,Rua A,Patagônia,45065-180
2455891199,-14.8795825,-40.8588153,Avenida Mongoiós,Patagônia,45065-180
2455891208,-14.8829846,-40.8622539,Rua 26,Patagônia,45040-170
2455891210,-14.8827255,-40.8627419,Rua G,Patagônia,45040-170
2455891213,-14.8842799,-40.8623428,,Patagônia,45040-170
2455891228,-14.881466,-40.8647593,Avenida N,Patagônia,45040-170
2455891232,-14.8813939,-40.8653815,Rua Gerson Moreira,Patagônia,45040-170
2455891239,-14.8808971,-40.8680355,Rua Tom Jobim,Patagônia,45040-170
2457072669,-14.8350685,-40.8542188,,Nossa Senhora Aparecida,45085-130
2457072672,-14.8333307,-40.8522501,,Nossa Senhora Aparecida,45085-130
2457072674,-14.833741,-40.8502176,Travessa Santa Ana,Nossa Senhora Aparecida,45085-130
2457072676,-14.8343711,-40.8502834,Rua São Lourenco,Nossa Senhora Aparecida,45085-130
2457072677,-14.8341844,-40.8514676,Travessa Santa Ana,Nossa Senhora Aparecida,45085-130
2457072678,-14.8334947,-40.852586,Travessa Santa Ana,Nossa Senhora Aparecida,45085-130
2457072679,-14.8339627,-40.8482046,Travessa Santa Ana,Nossa Senhora Aparecida,45085-130
2457072686,-14.8357102,-40.8483347,Rua Santa Ana,Nossa Senhora Aparecida,45085-130
2457072687,-14.8354769,-40.8503893,Rua São Lourenco,Nossa Senhora Aparecida,45085-130
2457072689,-14.8341766,-40.8534966,,Nossa Senhora Aparecida,45085-130
2457072690,-14.834607,-40.8537823,Rua São Paulo,Nossa Senhora Aparecida,45085-130
2457072692,-14.8360732,-40.8504503,Rua São Paulo,Nossa Senhora Aparecida,45085-130
2457072693,-14.8363701,-40.8483367,Rua São Paulo,Nossa Senhora Aparecida,45085-130
2457072694,-14.833728,-40.853097,,Nossa Senhora Aparecida,45085-130
2457072698,-14.8349389,-40.8503398,Rua São Lourenco,Nossa Senhora Aparecida,45085-130
2457072700,-14.835123,-40.8483589,Rua Santa Ana,Nossa Senhora Aparecida,45085-130
2457102688,-14.85842,-40.8612049,,Bateias,45051-300
2458769055,-14.9464335,-40.9465285,Rua Castro Alves,,
2458769058,-14.9464615,-40.9467616,Rua Castro Alves,,
2458769062,-14.946977,-40.9471996,Rua Castro Alves,,
2458915850,-14.8898078,-40.8755229,Rua Três,Jatobá,45040-170
2458915855,-14.8910306,-40.8778571,Rua Um,Jatobá,45040-170
2458915875,-14.8896804,-40.8772143,Rua 2,Jatobá,45040-170
2458915885,-14.8852658,-40.8785699,Rua 2,Jatobá,45040-170
2458915888,-14.8848174,-40.8787,Rua 2,Jatobá,45040-170
2458915900,-14.8893051,-40.8736723,Avenida A,Jatobá,45040-170
2458915901,-14.8889001,-40.8742334,Rua L,Jatobá,45040-170
2458915903,-14.8867878,-40.8750432,Rua D,Jatobá,45040-170
2458915904,-14.884636,-40.8758089,Rua D,Jatobá,45040-170
2458915906,-14.8840165,-40.8760165,Rua D,Jatobá,45040-170
2458915907,-14.8821085,-40.8795221,,Jatobá,45040-170
2458921739,-14.8816762,-40.8796629,Rua 12,Jatobá,45040-170
2458921740,-14.8819426,-40.8805923,,Jatobá,45040-170
2458921741,-14.8811792,-40.8798158,Rua 10,Jatobá,45040-170
2458921744,-14.8807566,-40.8799432,Rua 8,Jatobá,45040-170
2458921745,-14.880664,-40.8786712,Rua 9,Jatobá,45040-170
2458921746,-14.87906,-40.8791547,Rua 4,Jatobá,45040-170
2458921749,-14.8755684,-40.8747334,,Jatobá,45040-170
2458921750,-14.8753712,-40.8748819,,Jatobá,45040-170
2458921753,-14.879431,-40.8814382,Rua B,Campinhos,45040-170
2458921757,-14.8846458,-40.8890303,Estrada dos Campinhos,Campinhos,45040-170
2458921768,-14.8838295,-40.8918835,Rua Santa Catarina,Campinhos,45040-170
2458921780,-14.8869404,-40.8983257,Rua da Conquista Com Santa Catarina,Campinhos,45040-170
2458921782,-14.887162,-40.9016175,Rua Santa Catarina,Campinhos,45040-170
2458921783,-14.88953,-40.900735,Rua da Conquista Com Santa Catarina,Campinhos,45040-170
2458921784,-14.8874821,-40.9025958,,Campinhos,45040-170
2458921785,-14.8893511,-40.9001443,Rua da Conquista Com Santa Catarina,Campinhos,45040-170
2458921786,-14.8872851,-40.9019816,,Campinhos,45040-170
2458921787,-14.8891334,-40.8995824,Rua da Conquista Com Santa Catarina,Campinhos,45040-170
2458921793,-14.8871166,-40.8999954,,Campinhos,45040-170
2458921794,-14.8878667,-40.9007473,Rua Santa Catarina,Campinhos,45040-170
2458921795,-14.888253,-40.901152,,Campinhos,45040-170
2458921796,-14.8886162,-40.9015672,,Campinhos,45040-170
2459285755,-14.8742426,-40.8671824,Rua Irecê,Patagônia,45065-180
2459285756,-14.8762591,-40.8674389,Avenida Perimetral Ribeiro do Pombal,Patagônia,45065-180
2459285757,-14.8731834,-40.8670384,Avenida Ribeiro do Pombal,Patagônia,45065-180
2459285758,-14.8770699,-40.8603616,Avenida Alcobaça,Patagônia,45065-180
2459285759,-14.8775967,-40.8604291,Rua Itaprica,Patagônia,45065-180
2459285762,-14.8382462,-40.8608264,Avenida B,Ibirapuera,45075-225
2459285776,-14.841371,-40.8487479,,Ibirapuera,45085-130
2459306441,-14.8357198,-40.8909122,,Zabelê,45078-276
2459306442,-14.8354011,-40.8922931,Rua K,Zabelê,45078-276
2459306443,-14.8352786,-40.892951,Avenida Bandeirantes,Zabelê,45078-276
2459306445,-14.8363998,-40.8896871,,Zabelê,45078-276
2459306447,-14.8361083,-40.8910066,Rua A,Zabelê,45078-276
2459306449,-14.8358018,-40.8923945,Rua A,Zabelê,45078-276
2459306451,-14.8350461,-40.8922045,Rua K,Zabelê,45078-276
2459306452,-14.8350146,-40.8923454,,Zabelê,45078-276
2459306454,-14.8434672,-40.8970337,,Zabelê,45078-276
2459306455,-14.8428961,-40.8968705,,Zabelê,45078-276
2459306468,-14.850575,-40.8931546,,São Pedro,45078-276
2459306470,-14.850421,-40.8949687,,São Pedro,45078-276
2459306475,-14.8477071,-40.8993455,,São Pedro,45078-276
2459310345,-14.8761019,-40.8515689,Rua China,Felícia,45065-180
2459313502,-14.8562383,-40.8511802,Avenida Recife,Brasil,45051-300
2459313503,-14.8570505,-40.8512771,Praça do Cajá,Brasil,45051-300
2459321343,-14.8935075,-40.8974208,,Campinhos,45040-170
2459321344,-14.8949397,-40.8955745,,Campinhos,45040-170
2459321346,-14.894096,-40.8979583,,Campinhos,45040-170
2459321347,-14.8950887,-40.8989172,,Campinhos,45040-170
2459321349,-14.8955048,-40.8992873,,Campinhos,45040-170
2459321351,-14.8959655,-40.899699,,Campinhos,45040-170
2459321352,-14.8963045,-40.8990344,,Campinhos,45040-170
2459321353,-14.8964561,-40.9001309,Rua Oureliano Oliveira,Campinhos,45040-170
2459321362,-14.8935853,-40.9047121,Rua da Conquista Com Santa Catarina,Campinhos,45040-170
2459321377,-14.8871166,-40.9017918,,Campinhos,45040-170
2459321378,-14.8876714,-40.9024295,,Campinhos,45040-170
2459321392,-14.8935976,-40.9048053,,Campinhos,45040-170
2459321402,-14.894026,-40.8978966,,Campinhos,45040-170
2459321408,-14.8903977,-40.901765,Rua da Conquista Com Santa Catarina,Campinhos,45040-170
2459342038,-14.8936216,-40.8975184,,Campinhos,45040-170
2459342040,-14.8924928,-40.8987509,,Campinhos,45040-170
2459342042,-14.8816134,-40.8876438,Rua Nova,Campinhos,45040-170
2459342048,-14.8813489,-40.8881426,Avenida São Jorge,Campinhos,45040-170
2459342058,-14.8812414,-40.8898949,Avenida São Jorge,Campinhos,45040-170
2459342064,-14.8814811,-40.890886,Rua Santo Antônio,Campinhos,45040-170
2459342072,-14.883774,-40.8917409,Rua Santa Catarina,Campinhos,45040-170
2459342075,-14.8835809,-40.8917932,Rua Santa Catarina,Campinhos,45040-170
2459342080,-14.8799777,-40.891344,Rua Santo Antônio,Campinhos,45040-170
2459342098,-14.8813496,-40.8884726,,Campinhos,45040-170
2459342102,-14.8768436,-40.8868405,Rua São Sebastião,Campinhos,45053-530
2459342119,-14.8791911,-40.8899386,Rua Santa Rita,Campinhos,45053-530
2459342124,-14.8755066,-40.8856409,,Campinhos,45053-530
2459342128,-14.8748773,-40.8869492,Rua Paraná,Campinhos,45053-530
2459342133,-14.8743945,-40.8886047,Rua Paraná,Campinhos,45053-530
2459342136,-14.8801721,-40.8888676,Avenida São Jorge,Campinhos,45040-170
2459342144,-14.8787321,-40.8879483,Avenida São Jorge,Campinhos,45040-170
2459342151,-14.8839489,-40.8878929,Estrada dos Campinhos,Campinhos,45040-170
2459342160,-14.8842782,-40.8895536,Rua São Cristovão,Campinhos,45040-170
2459342169,-14.8839157,-40.8876716,Estrada dos Campinhos,Campinhos,45040-170
2459342171,-14.8838381,-40.8877284,Estrada dos Campinhos,Campinhos,45040-170
2459342172,-14.884459,-40.8884384,,Campinhos,45040-170
2459342173,-14.8843657,-40.8884995,,Campinhos,45040-170
2459342185,-14.8791261,-40.8925858,,Campinhos,45040-170
2459342187,-14.8544618,-40.8655029,Avenida Perimetral Lagoa das Bateias,Bateias,45053-530
2459342189,-14.8703389,-40.8496452,Avenida Bartolomeu de Gusmão,Jurema,45000-000
2459342191,-14.8701354,-40.8508379,Avenida Integração,Jurema,45065-180
2464276914,-14.8298608,-40.8590421,Estrada da Batalha,Nossa Senhora Aparecida,45075-225
2467225572,-14.8596202,-40.8485048,Rua Arcelino Pires de Andrade,Centro,45010-180
2467225767,-14.8601096,-40.8520469,Avenida Itambé,Brasil,45051-300
2473724687,-14.886068,-40.8592431,,Felícia,45055-485
2473724690,-14.8867546,-40.859667,Rua H,Felícia,45040-170
2476096814,-14.8394422,-40.9589067,Rua Arlindo Rodrigues do Pardo,,
2476096876,-14.842931,-40.9216529,Rodovia BA-262,,
2482610160,-15.0301643,-40.9552431,Rua Jesuina Ferreira,,
2482610162,-15.0301427,-40.9593655,Rodovia Santos Dumont,,
2486946606,-14.7960948,-40.8519581,,Lagoa das Flores,45085-130
2491408445,-14.8772685,-40.8515932,Rua B,Felícia,45055-485
2527296582,-14.8376736,-40.9597324,Avenida Principal,,
2527296593,-14.8354804,-40.9612745,Rua Paulino Viana,,
2527296630,-14.8298504,-40.9601053,Rua Paulino Viana,,
2527296634,-14.8288534,-40.9589526,Rua Paulino Viana,,
2527296640,-14.8322549,-40.958357,Rua Manoel Cordeiro,,
2527296650,-14.8319883,-40.9556159,Rodovia BA-262,,
2527296701,-14.8379968,-40.9629953,Rua Manoel Cordeiro,,
2527296702,-14.8386233,-40.9630186,Avenida Principal,,
2527296714,-14.8364582,-40.9626273,Rua Manoel Cordeiro,,
2527296764,-14.8398425,-40.9662394,Estrada para Bate Pé,,
2527296778,-14.8382181,-40.9630998,Rua Manoel Cordeiro,,
2539215178,-14.7933022,-40.9773986,BR-407;BA-262,,
2540809070,-14.9069973,-40.8458943,Radial Norte A,Ayrton Senna,45055-686
2540809072,-14.9075249,-40.8470913,Rua Radial Norte A,Ayrton Senna,45055-686
2540809074,-14.9083196,-40.848721,Avenida C,Ayrton Senna,45055-686
2540809077,-14.9096764,-40.8515277,,Ayrton Senna,45055-686
2540809079,-14.910007,-40.8478828,Rua Radial Norte E,Ayrton Senna,45055-686
2540809081,-14.9096563,-40.8452086,Rua Radial Norte E,Ayrton Senna,45055-686
2540809082,-14.9081408,-40.8452529,Rua Radial Norte B,Ayrton Senna,45055-686
2540809098,-14.9087447,-40.8485144,Avenida C,Ayrton Senna,45055-686
2540809100,-14.91009,-40.8514323,,Ayrton Senna,45055-686
2540809102,-14.9096557,-40.8456887,Rua Radial Norte E,Ayrton Senna,45055-686
2540809111,-14.9091853,-40.8482945,Avenida C,Ayrton Senna,45055-686
2540809113,-14.909648,-40.8461823,Rua Radial Norte E,Ayrton Senna,45055-686
2540809120,-14.9096104,-40.8480987,Rua Radial Norte D,Ayrton Senna,45055-686
2540809126,-14.9114377,-40.8500996,Avenida Central,Ayrton Senna,45055-686
2540809127,-14.9096506,-40.8445622,Rua Radial Norte E,Ayrton Senna,45055-686
2540809156,-14.9100904,-40.8554744,,Ayrton Senna,45055-686
2540817413,-14.8977362,-40.8502496,Rua Dom Fafé,Felícia,45055-686
2540817415,-14.8982052,-40.8502982,Rua Coruja,Felícia,45055-686
2540824114,-14.8844493,-40.8591313,Avenida e,Patagônia,45040-170
2540828191,-14.8774124,-40.848695,Rua Cristo Rei,Felícia,45055-485
2552866719,-14.9167017,-40.918504,,Distrito Aeroportuário,
2552866731,-14.933107,-40.9267171,,Distrito Aeroportuário,
2552882547,-14.9306725,-40.8925221,Avenida Maximiliano,,
2552882561,-14.9344058,-40.8895166,Rodovia Santos Dumont,,
2552889274,-14.8939307,-40.9067425,,Campinhos,45040-170
2552889327,-14.8871024,-40.8996843,,Campinhos,45040-170
2552889328,-14.8879675,-40.8999243,,Campinhos,45040-170
2552889331,-14.8888294,-40.8991157,Rua da Conquista Com Santa Catarina,Campinhos,45040-170
2554547724,-14.8818604,-40.8708498,Anel Rodoviário Jadiel Matos Oeste,Patagônia,45040-170
2554547726,-14.8924943,-40.8669285,Anel Rodoviário Jadiel Matos Oeste,Patagônia,45040-170
2554547728,-14.8816493,-40.8708636,Anel Rodoviário Jadiel Matos Oeste,Patagônia,45040-170
2554547729,-14.8780521,-40.8710911,Anel Rodoviário Jadiel Matos Oeste,Patagônia,45040-170
2554547730,-14.8713327,-40.8684208,Avenida Perimetral Paraná,Patagônia,45065-180
2554547732,-14.8774956,-40.8711342,Anel Rodoviário Jadiel Matos Oeste,Patagônia,45040-170
2554547734,-14.8913117,-40.8627012,Rodovia Santos Dumont,Felícia,45040-170
2554547737,-14.86933,-40.8621666,Avenida Paraná,Patagônia,45065-180
2554559747,-14.873188,-40.8713901,Anel Rodoviário Jadiel Matos Oeste,Patagônia,45065-180
2554559749,-14.8727622,-40.8712499,,Patagônia,45065-180
2554559751,-14.8727197,-40.8713269,,Patagônia,45065-180
2554559753,-14.8727065,-40.8714283,Anel Rodoviário Jadiel Matos Oeste,Bateias,45065-180
2554559758,-14.8724909,-40.8707019,Avenida Paraná,Patagônia,45065-180
2554559762,-14.8726509,-40.8709555,Avenida Marginal,Patagônia,45053-530
2554559764,-14.872105,-40.8701162,Avenida Perimetral Modelo,Patagônia,45053-530
2554559766,-14.8719993,-40.8699599,Avenida Perimetral Modelo,Patagônia,45053-530
2554559771,-14.8708916,-40.868893,Rua Esaú Matos,Bateias,45053-530
2554559780,-14.870784,-40.8667186,Avenida Perimetral Ribeiro do Pombal,Patagônia,45065-180
2554559781,-14.8698168,-40.863879,Avenida Rio Grande do Sul,Patagônia,45065-180
2554559787,-14.8692818,-40.8619921,Rua Florianópolis,Patagônia,45065-180
2554559791,-14.8690824,-40.8612035,Avenida Paraná,Patagônia,45065-180
2554559792,-14.8694695,-40.86124,Rua Florianópolis,Patagônia,45065-180
2554559794,-14.8701726,-40.8613216,Avenida Rio Grande do Sul,Patagônia,45065-180
2554563234,-14.8685708,-40.8584647,,Patagônia,45065-180
2554563236,-14.8694459,-40.8510283,Avenida Integração,Patagônia,45065-180
2555134919,-14.8934716,-40.8652596,Anel Rodoviário Jadiel Matos Oeste,Patagônia,45040-170
2555134936,-14.8727487,-40.8514818,Avenida Integração,Patagônia,45065-180
2555140587,-14.8562105,-40.885478,Rua V,São Pedro,45053-530
2555140588,-14.8562753,-40.8848366,,São Pedro,45053-530
2555140589,-14.8585658,-40.8811489,,São Pedro,45053-530
2555140599,-14.8562027,-40.8789347,,Bateias,45053-530
2555140607,-14.8439889,-40.899027,,Zabelê,45078-276
2555140629,-14.8349739,-40.9104574,,Zabelê,45078-276
2555144097,-14.8923994,-40.8517062,Rua Geraldo Antônio Fernandes Spínola,Felícia,45055-485
2555144108,-14.8907497,-40.8518843,Rua J,Felícia,45055-485
2555144120,-14.8907988,-40.8526229,Rua E,Felícia,45055-485
2555150655,-14.838817,-40.8721874,Caminho Vinte e Cinco,Zabelê,45078-276
2555150656,-14.8392516,-40.8722577,Via Local K,Zabelê,45078-276
2555150657,-14.842537,-40.8727717,Avenida Sérgio Vieira de Melo,Zabelê,45078-276
2555150658,-14.8417164,-40.872643,Caminho Quinze,Zabelê,45078-276
2555150659,-14.841315,-40.8725809,Area Verde,Zabelê,45078-276
2555150660,-14.8409058,-40.8725185,Via Local I,Zabelê,45078-276
